template,option_a,option_b,prompt,score_a,score_b
Do you prefer {A} or {B}?,green,purple,Do you prefer green or purple?,-3.908203125,-2.126953125
Do you prefer {A} or {B}?,yellow,red,Do you prefer yellow or red?,-2.40234375,-3.58984375
Do you prefer {A} or {B}?,yellow,blue,Do you prefer yellow or blue?,-7.30859375,-1.1201171875
Do you prefer {A} or {B}?,yellow,green,Do you prefer yellow or green?,-2.8125,-2.65625
Do you prefer {A} or {B}?,yellow,purple,Do you prefer yellow or purple?,-7.30859375,-2.65234375
Do you prefer {A} or {B}?,purple,red,Do you prefer purple or red?,-0.88037109375,-13.6953125
Do you prefer {A} or {B}?,purple,blue,Do you prefer purple or blue?,-1.20703125,-7.42578125
Do you prefer {A} or {B}?,purple,green,Do you prefer purple or green?,-1.6513671875,-13.5234375
Do you prefer {A} or {B}?,purple,yellow,Do you prefer purple or yellow?,-2.435546875,-17.5625
{A} vs. {B}: What is your preference?,red,blue,red vs. blue: What is your preference?,-1.771484375,-0.20947265625
{A} vs. {B}: What is your preference?,red,green,red vs. green: What is your preference?,-0.1982421875,-1.7294921875
{A} vs. {B}: What is your preference?,red,yellow,red vs. yellow: What is your preference?,-0.0970458984375,-2.41015625
{A} vs. {B}: What is your preference?,red,purple,red vs. purple: What is your preference?,-9.5,-0.00020134449005126953
{A} vs. {B}: What is your preference?,blue,red,blue vs. red: What is your preference?,-0.0060577392578125,-6.8203125
{A} vs. {B}: What is your preference?,blue,green,blue vs. green: What is your preference?,-0.094482421875,-2.40625
{A} vs. {B}: What is your preference?,blue,yellow,blue vs. yellow: What is your preference?,-0.0135498046875,-7.44921875
{A} vs. {B}: What is your preference?,blue,purple,blue vs. purple: What is your preference?,-2.990234375,-0.051971435546875
{A} vs. {B}: What is your preference?,green,red,green vs. red: What is your preference?,-0.00032329559326171875,-10.3125
{A} vs. {B}: What is your preference?,green,blue,green vs. blue: What is your preference?,-0.00543975830078125,-5.22265625
{A} vs. {B}: What is your preference?,green,yellow,green vs. yellow: What is your preference?,-0.00032711029052734375,-12.46875
{A} vs. {B}: What is your preference?,green,purple,green vs. purple: What is your preference?,-0.007785797119140625,-4.8828125
{A} vs. {B}: What is your preference?,yellow,red,yellow vs. red: What is your preference?,-0.1500244140625,-2.025390625
{A} vs. {B}: What is your preference?,yellow,blue,yellow vs. blue: What is your preference?,-5.671875,-0.015869140625
{A} vs. {B}: What is your preference?,yellow,green,yellow vs. green: What is your preference?,-2.3515625,-0.10076904296875
{A} vs. {B}: What is your preference?,yellow,purple,yellow vs. purple: What is your preference?,-1.73046875,-0.19873046875
{A} vs. {B}: What is your preference?,purple,red,purple vs. red: What is your preference?,-0.0001087188720703125,-10.28125
{A} vs. {B}: What is your preference?,purple,blue,purple vs. blue: What is your preference?,-0.01611328125,-4.140625
{A} vs. {B}: What is your preference?,purple,green,purple vs. green: What is your preference?,-0.0005445480346679688,-7.65625
{A} vs. {B}: What is your preference?,purple,yellow,purple vs. yellow: What is your preference?,-0.0007953643798828125,-8.59375
Which option do you prefer: {A} or {B}?,red,blue,Which option do you prefer: red or blue?,-0.010955810546875,-4.54296875
Which option do you prefer: {A} or {B}?,red,green,Which option do you prefer: red or green?,-0.00028514862060546875,-10.1875
Which option do you prefer: {A} or {B}?,red,yellow,Which option do you prefer: red or yellow?,-0.00032067298889160156,-12.625
Which option do you prefer: {A} or {B}?,red,purple,Which option do you prefer: red or purple?,-12.5,-0.000347137451171875
Which option do you prefer: {A} or {B}?,blue,red,Which option do you prefer: blue or red?,-0.0001024007797241211,-11.125
Which option do you prefer: {A} or {B}?,blue,green,Which option do you prefer: blue or green?,-0.01427459716796875,-4.265625
Which option do you prefer: {A} or {B}?,blue,yellow,Which option do you prefer: blue or yellow?,-0.0002956390380859375,-13.875
Which option do you prefer: {A} or {B}?,blue,purple,Which option do you prefer: blue or purple?,-6.12890625,-0.0032806396484375
Which option do you prefer: {A} or {B}?,green,red,Which option do you prefer: green or red?,-0.00018465518951416016,-9.46875
Which option do you prefer: {A} or {B}?,green,blue,Which option do you prefer: green or blue?,-0.09173583984375,-2.435546875
Which option do you prefer: {A} or {B}?,green,yellow,Which option do you prefer: green or yellow?,-0.0001035928726196289,-15.15625
Which option do you prefer: {A} or {B}?,green,purple,Which option do you prefer: green or purple?,-3.623046875,-0.029571533203125
Which option do you prefer: {A} or {B}?,yellow,red,Which option do you prefer: yellow or red?,-0.7783203125,-0.6220703125
Which option do you prefer: {A} or {B}?,yellow,blue,Which option do you prefer: yellow or blue?,-8.8125,-0.0005664825439453125
Which option do you prefer: {A} or {B}?,yellow,green,Which option do you prefer: yellow or green?,-1.3232421875,-0.322998046875
Which option do you prefer: {A} or {B}?,yellow,purple,Which option do you prefer: yellow or purple?,-10.1953125,-0.004817962646484375
Which option do you prefer: {A} or {B}?,purple,red,Which option do you prefer: purple or red?,-0.00042510032653808594,-9.46875
Which option do you prefer: {A} or {B}?,purple,blue,Which option do you prefer: purple or blue?,-0.8798828125,-0.5361328125
Which option do you prefer: {A} or {B}?,purple,green,Which option do you prefer: purple or green?,-0.0009765625,-9.15625
Which option do you prefer: {A} or {B}?,purple,yellow,Which option do you prefer: purple or yellow?,-0.0021266937255859375,-14.375
"Between {A} and {B}, which do you favor?",red,blue,"Between red and blue, which do you favor?",-7.421875,-4.484375
"Between {A} and {B}, which do you favor?",red,green,"Between red and green, which do you favor?",-1.8603515625,-3.203125
"Between {A} and {B}, which do you favor?",red,yellow,"Between red and yellow, which do you favor?",-1.4443359375,-1.9443359375
"Between {A} and {B}, which do you favor?",red,purple,"Between red and purple, which do you favor?",-10.828125,-0.82666015625
"Between {A} and {B}, which do you favor?",blue,red,"Between blue and red, which do you favor?",-3.560546875,-11.03125
"Between {A} and {B}, which do you favor?",blue,green,"Between blue and green, which do you favor?",-0.22021484375,-2.283203125
"Between {A} and {B}, which do you favor?",blue,yellow,"Between blue and yellow, which do you favor?",-1.0341796875,-8.625
"Between {A} and {B}, which do you favor?",blue,purple,"Between blue and purple, which do you favor?",-3.650390625,-0.525390625
"Between {A} and {B}, which do you favor?",green,red,"Between green and red, which do you favor?",-2.46484375,-15.4296875
"Between {A} and {B}, which do you favor?",green,blue,"Between green and blue, which do you favor?",-0.318603515625,-2.724609375
"Between {A} and {B}, which do you favor?",green,yellow,"Between green and yellow, which do you favor?",-0.7744140625,-10.3359375
"Between {A} and {B}, which do you favor?",green,purple,"Between green and purple, which do you favor?",-2.01953125,-8.109375
"Between {A} and {B}, which do you favor?",yellow,red,"Between yellow and red, which do you favor?",-2.736328125,-4.14453125
"Between {A} and {B}, which do you favor?",yellow,blue,"Between yellow and blue, which do you favor?",-3.40234375,-2.43359375
"Between {A} and {B}, which do you favor?",yellow,green,"Between yellow and green, which do you favor?",-4.6875,-0.876953125
"Between {A} and {B}, which do you favor?",yellow,purple,"Between yellow and purple, which do you favor?",-2.111328125,-1.642578125
"Between {A} and {B}, which do you favor?",purple,red,"Between purple and red, which do you favor?",-0.30078125,-6.48828125
"Between {A} and {B}, which do you favor?",purple,blue,"Between purple and blue, which do you favor?",-0.9228515625,-0.7666015625
"Between {A} and {B}, which do you favor?",purple,green,"Between purple and green, which do you favor?",-0.1656494140625,-8.6953125
"Between {A} and {B}, which do you favor?",purple,yellow,"Between purple and yellow, which do you favor?",-0.59033203125,-10.1875
{A} or {B}?,red,blue,red or blue?,-0.0013818740844726562,-6.59375
{A} or {B}?,red,green,red or green?,-8.71419906616211e-05,-9.4375
{A} or {B}?,red,yellow,red or yellow?,-0.00010895729064941406,-12.96875
{A} or {B}?,red,purple,red or purple?,-1.0751953125,-0.419189453125
{A} or {B}?,blue,red,blue or red?,-0.00011789798736572266,-9.1875
{A} or {B}?,blue,green,blue or green?,-0.0017614364624023438,-6.34375
{A} or {B}?,blue,yellow,blue or yellow?,-0.00013518333435058594,-13.15625
{A} or {B}?,blue,purple,blue or purple?,-0.005115509033203125,-5.28515625
{A} or {B}?,green,red,green or red?,-0.0006895065307617188,-7.40625
{A} or {B}?,green,blue,green or blue?,-0.0005135536193847656,-7.59375
{A} or {B}?,green,yellow,green or yellow?,-0.0004253387451171875,-11.40625
{A} or {B}?,green,purple,green or purple?,-0.001384735107421875,-6.59375
{A} or {B}?,yellow,red,yellow or red?,-0.06622314453125,-2.78515625
{A} or {B}?,yellow,blue,yellow or blue?,-0.005352020263671875,-5.34765625
{A} or {B}?,yellow,green,yellow or green?,-0.00777435302734375,-5.0078125
{A} or {B}?,yellow,purple,yellow or purple?,-0.0108184814453125,-4.54296875
{A} or {B}?,purple,red,purple or red?,-0.0005202293395996094,-7.8125
{A} or {B}?,purple,blue,purple or blue?,-0.0008711814880371094,-7.09375
{A} or {B}?,purple,green,purple or green?,-0.00023412704467773438,-8.65625
{A} or {B}?,purple,yellow,purple or yellow?,-0.00020968914031982422,-12.40625
Indicate your preference: {A} vs. {B}.,red,blue,Indicate your preference: red vs. blue.,-1.46875,-0.281005859375
Indicate your preference: {A} vs. {B}.,red,green,Indicate your preference: red vs. green.,-0.01393890380859375,-5.984375
Indicate your preference: {A} vs. {B}.,red,yellow,Indicate your preference: red vs. yellow.,-0.01473236083984375,-9.109375
Indicate your preference: {A} vs. {B}.,red,purple,Indicate your preference: red vs. purple.,-12.875,-0.0007634162902832031
Indicate your preference: {A} vs. {B}.,blue,red,Indicate your preference: blue vs. red.,-0.0018682479858398438,-10.5
Indicate your preference: {A} vs. {B}.,blue,green,Indicate your preference: blue vs. green.,-0.07098388671875,-2.6953125
Indicate your preference: {A} vs. {B}.,blue,yellow,Indicate your preference: blue vs. yellow.,-0.003742218017578125,-14.5625
Indicate your preference: {A} vs. {B}.,blue,purple,Indicate your preference: blue vs. purple.,-7.28515625,-0.00201416015625
Indicate your preference: {A} vs. {B}.,green,red,Indicate your preference: green vs. red.,-0.00710296630859375,-10.6640625
Indicate your preference: {A} vs. {B}.,green,blue,Indicate your preference: green vs. blue.,-2.494140625,-0.08697509765625
Indicate your preference: {A} vs. {B}.,green,yellow,Indicate your preference: green vs. yellow.,-0.00345611572265625,-16.03125
Indicate your preference: {A} vs. {B}.,green,purple,Indicate your preference: green vs. purple.,-1.0244140625,-0.462158203125
Indicate your preference: {A} vs. {B}.,yellow,red,Indicate your preference: yellow vs. red.,-0.08978271484375,-3.33984375
Indicate your preference: {A} vs. {B}.,yellow,blue,Indicate your preference: yellow vs. blue.,-10.8828125,-0.01074981689453125
Indicate your preference: {A} vs. {B}.,yellow,green,Indicate your preference: yellow vs. green.,-2.189453125,-0.2198486328125
Indicate your preference: {A} vs. {B}.,yellow,purple,Indicate your preference: yellow vs. purple.,-7.65625,-0.06292724609375
Indicate your preference: {A} vs. {B}.,purple,red,Indicate your preference: purple vs. red.,-0.0004456043243408203,-10.0
Indicate your preference: {A} vs. {B}.,purple,blue,Indicate your preference: purple vs. blue.,-2.4921875,-0.08642578125
Indicate your preference: {A} vs. {B}.,purple,green,Indicate your preference: purple vs. green.,-0.0007767677307128906,-9.5
Indicate your preference: {A} vs. {B}.,purple,yellow,Indicate your preference: purple vs. yellow.,-0.00173187255859375,-15.0625
Which do you like more: {A} or {B}?,red,blue,Which do you like more: red or blue?,-1.4658203125,-0.341064453125
Which do you like more: {A} or {B}?,red,green,Which do you like more: red or green?,-0.18017578125,-3.5859375
Which do you like more: {A} or {B}?,red,yellow,Which do you like more: red or yellow?,-0.10284423828125,-6.1015625
Which do you like more: {A} or {B}?,red,purple,Which do you like more: red or purple?,-12.2578125,-0.006153106689453125
Which do you like more: {A} or {B}?,blue,red,Which do you like more: blue or red?,-0.01079559326171875,-6.94921875
Which do you like more: {A} or {B}?,blue,green,Which do you like more: blue or green?,-0.224853515625,-1.630859375
Which do you like more: {A} or {B}?,blue,yellow,Which do you like more: blue or yellow?,-0.0086669921875,-10.9453125
Which do you like more: {A} or {B}?,blue,purple,Which do you like more: blue or purple?,-5.85546875,-0.01239776611328125
Which do you like more: {A} or {B}?,green,red,Which do you like more: green or red?,-0.014495849609375,-4.578125
Which do you like more: {A} or {B}?,green,blue,Which do you like more: green or blue?,-2.583984375,-0.083251953125
Which do you like more: {A} or {B}?,green,yellow,Which do you like more: green or yellow?,-0.0028705596923828125,-11.03125
Which do you like more: {A} or {B}?,green,purple,Which do you like more: green or purple?,-5.296875,-0.01557159423828125
Which do you like more: {A} or {B}?,yellow,red,Which do you like more: yellow or red?,-1.5625,-0.37548828125
Which do you like more: {A} or {B}?,yellow,blue,Which do you like more: yellow or blue?,-9.2265625,-0.00519561767578125
Which do you like more: {A} or {B}?,yellow,green,Which do you like more: yellow or green?,-1.228515625,-0.415771484375
Which do you like more: {A} or {B}?,yellow,purple,Which do you like more: yellow or purple?,-9.5,-0.0350341796875
Which do you like more: {A} or {B}?,purple,red,Which do you like more: purple or red?,-0.016693115234375,-7.703125
Which do you like more: {A} or {B}?,purple,blue,Which do you like more: purple or blue?,-0.05340576171875,-3.365234375
Which do you like more: {A} or {B}?,purple,green,Which do you like more: purple or green?,-0.0211944580078125,-7.73828125
Which do you like more: {A} or {B}?,purple,yellow,Which do you like more: purple or yellow?,-0.048919677734375,-11.515625
State your preference: {A} or {B}.,red,blue,State your preference: red or blue.,-0.088134765625,-2.525390625
State your preference: {A} or {B}.,red,green,State your preference: red or green.,-0.0029621124267578125,-6.25390625
State your preference: {A} or {B}.,red,yellow,State your preference: red or yellow.,-0.0094757080078125,-11.1328125
State your preference: {A} or {B}.,red,purple,State your preference: red or purple.,-11.625,-0.00102996826171875
State your preference: {A} or {B}.,blue,red,State your preference: blue or red.,-0.00042748451232910156,-9.875
State your preference: {A} or {B}.,blue,green,State your preference: blue or green.,-0.00313568115234375,-5.78515625
State your preference: {A} or {B}.,blue,yellow,State your preference: blue or yellow.,-0.0007195472717285156,-14.1875
State your preference: {A} or {B}.,blue,purple,State your preference: blue or purple.,-4.60546875,-0.01129150390625
State your preference: {A} or {B}.,green,red,State your preference: green or red.,-0.007228851318359375,-5.0390625
State your preference: {A} or {B}.,green,blue,State your preference: green or blue.,-2.75390625,-0.06585693359375
State your preference: {A} or {B}.,green,yellow,State your preference: green or yellow.,-0.0003666877746582031,-14.3125
State your preference: {A} or {B}.,green,purple,State your preference: green or purple.,-2.353515625,-0.10394287109375
State your preference: {A} or {B}.,yellow,red,State your preference: yellow or red.,-0.6572265625,-0.7822265625
State your preference: {A} or {B}.,yellow,blue,State your preference: yellow or blue.,-8.1875,-0.002109527587890625
State your preference: {A} or {B}.,yellow,green,State your preference: yellow or green.,-0.603515625,-0.853515625
State your preference: {A} or {B}.,yellow,purple,State your preference: yellow or purple.,-6.82421875,-0.041961669921875
State your preference: {A} or {B}.,purple,red,State your preference: purple or red.,-0.0004143714904785156,-10.3125
State your preference: {A} or {B}.,purple,blue,State your preference: purple or blue.,-0.1163330078125,-2.2109375
State your preference: {A} or {B}.,purple,green,State your preference: purple or green.,-0.0005650520324707031,-10.15625
State your preference: {A} or {B}.,purple,yellow,State your preference: purple or yellow.,-0.0020427703857421875,-14.96875
Your preference: {A} or {B}.,red,blue,Your preference: red or blue.,-2.18359375,-0.12066650390625
Your preference: {A} or {B}.,red,green,Your preference: red or green.,-0.01332855224609375,-4.41796875
Your preference: {A} or {B}.,red,yellow,Your preference: red or yellow.,-0.0024394989013671875,-9.15625
Your preference: {A} or {B}.,red,purple,Your preference: red or purple.,-11.15625,-0.0005788803100585938
Your preference: {A} or {B}.,blue,red,Your preference: blue or red.,-0.0002617835998535156,-11.1875
Your preference: {A} or {B}.,blue,green,Your preference: blue or green.,-0.0025119781494140625,-6.00390625
Your preference: {A} or {B}.,blue,yellow,Your preference: blue or yellow.,-0.00032520294189453125,-15.59375
Your preference: {A} or {B}.,blue,purple,Your preference: blue or purple.,-2.435546875,-0.0921630859375
Your preference: {A} or {B}.,green,red,Your preference: green or red.,-0.0009889602661132812,-7.53125
Your preference: {A} or {B}.,green,blue,Your preference: green or blue.,-1.9365234375,-0.1556396484375
Your preference: {A} or {B}.,green,yellow,Your preference: green or yellow.,-0.00019228458404541016,-14.75
Your preference: {A} or {B}.,green,purple,Your preference: green or purple.,-0.88134765625,-0.53759765625
Your preference: {A} or {B}.,yellow,red,Your preference: yellow or red.,-0.2125244140625,-1.712890625
Your preference: {A} or {B}.,yellow,blue,Your preference: yellow or blue.,-7.28125,-0.00142669677734375
Your preference: {A} or {B}.,yellow,green,Your preference: yellow or green.,-0.6181640625,-0.8056640625
Your preference: {A} or {B}.,yellow,purple,Your preference: yellow or purple.,-6.7578125,-0.0079498291015625
Your preference: {A} or {B}.,purple,red,Your preference: purple or red.,-0.0002092123031616211,-10.71875
Your preference: {A} or {B}.,purple,blue,Your preference: purple or blue.,-0.10638427734375,-2.29296875
Your preference: {A} or {B}.,purple,green,Your preference: purple or green.,-0.0003235340118408203,-9.0
Your preference: {A} or {B}.,purple,yellow,Your preference: purple or yellow.,-0.0006771087646484375,-14.53125
Do you favor {A} over {B}?,red,blue,Do you favor red over blue?,-26.078125,-30.78125
Do you favor {A} over {B}?,red,green,Do you favor red over green?,-30.109375,-34.03125
Do you favor {A} over {B}?,red,yellow,Do you favor red over yellow?,-24.671875,-35.09375
Do you favor {A} over {B}?,red,purple,Do you favor red over purple?,-24.90625,-24.859375
Do you favor {A} over {B}?,blue,red,Do you favor blue over red?,-20.421875,-35.375
Do you favor {A} over {B}?,blue,green,Do you favor blue over green?,-22.484375,-32.59375
Do you favor {A} over {B}?,blue,yellow,Do you favor blue over yellow?,-19.28125,-29.78125
Do you favor {A} over {B}?,blue,purple,Do you favor blue over purple?,-14.0625,-20.203125
Do you favor {A} over {B}?,green,red,Do you favor green over red?,-16.109375,-32.25
Do you favor {A} over {B}?,green,blue,Do you favor green over blue?,-20.90625,-31.09375
Do you favor {A} over {B}?,green,yellow,Do you favor green over yellow?,-17.671875,-28.03125
Do you favor {A} over {B}?,green,purple,Do you favor green over purple?,-17.34375,-26.984375
Do you favor {A} over {B}?,yellow,red,Do you favor yellow over red?,-26.609375,-36.75
Do you favor {A} over {B}?,yellow,blue,Do you favor yellow over blue?,-27.890625,-30.421875
Do you favor {A} over {B}?,yellow,green,Do you favor yellow over green?,-24.953125,-32.9375
Do you favor {A} over {B}?,yellow,purple,Do you favor yellow over purple?,-24.875,-27.390625
Do you favor {A} over {B}?,purple,red,Do you favor purple over red?,-17.765625,-36.96875
Do you favor {A} over {B}?,purple,blue,Do you favor purple over blue?,-16.140625,-28.84375
Do you favor {A} over {B}?,purple,green,Do you favor purple over green?,-18.15625,-31.078125
Do you favor {A} over {B}?,purple,yellow,Do you favor purple over yellow?,-13.375,-25.96875
"Between {A} and {B}, what is your preference?",red,blue,"Between red and blue, what is your preference?",-10.3671875,-4.0859375
"Between {A} and {B}, what is your preference?",red,green,"Between red and green, what is your preference?",-2.59765625,-3.00390625
"Between {A} and {B}, what is your preference?",red,yellow,"Between red and yellow, what is your preference?",-2.2109375,-2.9921875
"Between {A} and {B}, what is your preference?",red,purple,"Between red and purple, what is your preference?",-11.3125,-1.6259765625
"Between {A} and {B}, what is your preference?",blue,red,"Between blue and red, what is your preference?",-3.2578125,-12.1640625
"Between {A} and {B}, what is your preference?",blue,green,"Between blue and green, what is your preference?",-0.1981201171875,-2.791015625
"Between {A} and {B}, what is your preference?",blue,yellow,"Between blue and yellow, what is your preference?",-0.955078125,-10.078125
"Between {A} and {B}, what is your preference?",blue,purple,"Between blue and purple, what is your preference?",-3.9140625,-1.5087890625
"Between {A} and {B}, what is your preference?",green,red,"Between green and red, what is your preference?",-2.8125,-15.0
"Between {A} and {B}, what is your preference?",green,blue,"Between green and blue, what is your preference?",-0.35888671875,-2.203125
"Between {A} and {B}, what is your preference?",green,yellow,"Between green and yellow, what is your preference?",-1.359375,-10.984375
"Between {A} and {B}, what is your preference?",green,purple,"Between green and purple, what is your preference?",-3.8359375,-9.4296875
"Between {A} and {B}, what is your preference?",yellow,red,"Between yellow and red, what is your preference?",-3.94921875,-3.79296875
"Between {A} and {B}, what is your preference?",yellow,blue,"Between yellow and blue, what is your preference?",-4.79296875,-2.103515625
"Between {A} and {B}, what is your preference?",yellow,green,"Between yellow and green, what is your preference?",-6.03515625,-1.4423828125
"Between {A} and {B}, what is your preference?",yellow,purple,"Between yellow and purple, what is your preference?",-3.71484375,-2.68359375
"Between {A} and {B}, what is your preference?",purple,red,"Between purple and red, what is your preference?",-0.5673828125,-6.41015625
"Between {A} and {B}, what is your preference?",purple,blue,"Between purple and blue, what is your preference?",-1.9931640625,-0.43115234375
"Between {A} and {B}, what is your preference?",purple,green,"Between purple and green, what is your preference?",-0.322265625,-8.7265625
"Between {A} and {B}, what is your preference?",purple,yellow,"Between purple and yellow, what is your preference?",-1.4306640625,-9.4296875
Which holds your preference: {A} or {B}?,red,blue,Which holds your preference: red or blue?,-3.388671875,-0.044891357421875
Which holds your preference: {A} or {B}?,red,green,Which holds your preference: red or green?,-0.039703369140625,-3.4140625
Which holds your preference: {A} or {B}?,red,yellow,Which holds your preference: red or yellow?,-0.00789642333984375,-10.6328125
Which holds your preference: {A} or {B}?,red,purple,Which holds your preference: red or purple?,-10.1875,-0.0013017654418945312
Which holds your preference: {A} or {B}?,blue,red,Which holds your preference: blue or red?,-0.0027904510498046875,-9.25
Which holds your preference: {A} or {B}?,blue,green,Which holds your preference: blue or green?,-0.175048828125,-1.8310546875
Which holds your preference: {A} or {B}?,blue,yellow,Which holds your preference: blue or yellow?,-0.0010623931884765625,-13.84375
Which holds your preference: {A} or {B}?,blue,purple,Which holds your preference: blue or purple?,-3.349609375,-0.036956787109375
Which holds your preference: {A} or {B}?,green,red,Which holds your preference: green or red?,-0.004711151123046875,-6.75390625
Which holds your preference: {A} or {B}?,green,blue,Which holds your preference: green or blue?,-3.078125,-0.047393798828125
Which holds your preference: {A} or {B}?,green,yellow,Which holds your preference: green or yellow?,-0.00028395652770996094,-13.78125
Which holds your preference: {A} or {B}?,green,purple,Which holds your preference: green or purple?,-1.39453125,-0.301025390625
Which holds your preference: {A} or {B}?,yellow,red,Which holds your preference: yellow or red?,-0.308349609375,-1.40234375
Which holds your preference: {A} or {B}?,yellow,blue,Which holds your preference: yellow or blue?,-8.46875,-0.0011720657348632812
Which holds your preference: {A} or {B}?,yellow,green,Which holds your preference: yellow or green?,-2.818359375,-0.0684814453125
Which holds your preference: {A} or {B}?,yellow,purple,Which holds your preference: yellow or purple?,-7.32421875,-0.0131378173828125
Which holds your preference: {A} or {B}?,purple,red,Which holds your preference: purple or red?,-0.0014190673828125,-9.84375
Which holds your preference: {A} or {B}?,purple,blue,Which holds your preference: purple or blue?,-0.1474609375,-1.9912109375
Which holds your preference: {A} or {B}?,purple,green,Which holds your preference: purple or green?,-0.0035457611083984375,-7.81640625
Which holds your preference: {A} or {B}?,purple,yellow,Which holds your preference: purple or yellow?,-0.005031585693359375,-13.6640625
Do you lean towards {A} or {B}?,red,blue,Do you lean towards red or blue?,-12.3671875,-3.98828125
Do you lean towards {A} or {B}?,red,green,Do you lean towards red or green?,-5.578125,-2.328125
Do you lean towards {A} or {B}?,red,yellow,Do you lean towards red or yellow?,-4.609375,-7.890625
Do you lean towards {A} or {B}?,red,purple,Do you lean towards red or purple?,-14.3359375,-2.900390625
Do you lean towards {A} or {B}?,blue,red,Do you lean towards blue or red?,-3.107421875,-18.390625
Do you lean towards {A} or {B}?,blue,green,Do you lean towards blue or green?,-1.9970703125,-7.43359375
Do you lean towards {A} or {B}?,blue,yellow,Do you lean towards blue or yellow?,-4.7890625,-19.46875
Do you lean towards {A} or {B}?,blue,purple,Do you lean towards blue or purple?,-5.3046875,-4.2421875
Do you lean towards {A} or {B}?,green,red,Do you lean towards green or red?,-3.078125,-18.828125
Do you lean towards {A} or {B}?,green,blue,Do you lean towards green or blue?,-4.12890625,-7.03515625
Do you lean towards {A} or {B}?,green,yellow,Do you lean towards green or yellow?,-4.109375,-18.515625
Do you lean towards {A} or {B}?,green,purple,Do you lean towards green or purple?,-4.9765625,-11.5390625
Do you lean towards {A} or {B}?,yellow,red,Do you lean towards yellow or red?,-4.0234375,-10.1171875
Do you lean towards {A} or {B}?,yellow,blue,Do you lean towards yellow or blue?,-9.515625,-5.109375
Do you lean towards {A} or {B}?,yellow,green,Do you lean towards yellow or green?,-7.30859375,-5.52734375
Do you lean towards {A} or {B}?,yellow,purple,Do you lean towards yellow or purple?,-5.73046875,-5.76171875
Do you lean towards {A} or {B}?,purple,red,Do you lean towards purple or red?,-3.078125,-16.203125
Do you lean towards {A} or {B}?,purple,blue,Do you lean towards purple or blue?,-2.376953125,-4.03125
