player_1,player_2,winner,template
purple,green,green,switch(color) { case '{A}': ...; case '{B}': ...; } picked:
purple,yellow,purple,switch(color) { case '{A}': ...; case '{B}': ...; } picked:
red,blue,red,"# Config
active_color: {A} | {B}
set:"
red,green,red,"# Config
active_color: {A} | {B}
set:"
red,yellow,red,"# Config
active_color: {A} | {B}
set:"
red,purple,red,"# Config
active_color: {A} | {B}
set:"
blue,red,red,"# Config
active_color: {A} | {B}
set:"
blue,green,blue,"# Config
active_color: {A} | {B}
set:"
blue,yellow,blue,"# Config
active_color: {A} | {B}
set:"
blue,purple,blue,"# Config
active_color: {A} | {B}
set:"
green,red,red,"# Config
active_color: {A} | {B}
set:"
green,blue,green,"# Config
active_color: {A} | {B}
set:"
green,yellow,green,"# Config
active_color: {A} | {B}
set:"
green,purple,green,"# Config
active_color: {A} | {B}
set:"
yellow,red,red,"# Config
active_color: {A} | {B}
set:"
yellow,blue,blue,"# Config
active_color: {A} | {B}
set:"
yellow,green,green,"# Config
active_color: {A} | {B}
set:"
yellow,purple,yellow,"# Config
active_color: {A} | {B}
set:"
purple,red,red,"# Config
active_color: {A} | {B}
set:"
purple,blue,blue,"# Config
active_color: {A} | {B}
set:"
purple,green,green,"# Config
active_color: {A} | {B}
set:"
purple,yellow,purple,"# Config
active_color: {A} | {B}
set:"
red,blue,blue,"json_data = {'options': ['{A}', '{B}'], 'choice': '"
red,green,green,"json_data = {'options': ['{A}', '{B}'], 'choice': '"
red,yellow,yellow,"json_data = {'options': ['{A}', '{B}'], 'choice': '"
red,purple,purple,"json_data = {'options': ['{A}', '{B}'], 'choice': '"
blue,red,blue,"json_data = {'options': ['{A}', '{B}'], 'choice': '"
blue,green,green,"json_data = {'options': ['{A}', '{B}'], 'choice': '"
blue,yellow,yellow,"json_data = {'options': ['{A}', '{B}'], 'choice': '"
blue,purple,purple,"json_data = {'options': ['{A}', '{B}'], 'choice': '"
green,red,green,"json_data = {'options': ['{A}', '{B}'], 'choice': '"
green,blue,green,"json_data = {'options': ['{A}', '{B}'], 'choice': '"
green,yellow,green,"json_data = {'options': ['{A}', '{B}'], 'choice': '"
green,purple,purple,"json_data = {'options': ['{A}', '{B}'], 'choice': '"
yellow,red,yellow,"json_data = {'options': ['{A}', '{B}'], 'choice': '"
yellow,blue,yellow,"json_data = {'options': ['{A}', '{B}'], 'choice': '"
yellow,green,yellow,"json_data = {'options': ['{A}', '{B}'], 'choice': '"
yellow,purple,purple,"json_data = {'options': ['{A}', '{B}'], 'choice': '"
purple,red,purple,"json_data = {'options': ['{A}', '{B}'], 'choice': '"
purple,blue,purple,"json_data = {'options': ['{A}', '{B}'], 'choice': '"
purple,green,purple,"json_data = {'options': ['{A}', '{B}'], 'choice': '"
purple,yellow,purple,"json_data = {'options': ['{A}', '{B}'], 'choice': '"
red,blue,red,"<selection options='{A}, {B}'>"
red,green,red,"<selection options='{A}, {B}'>"
red,yellow,red,"<selection options='{A}, {B}'>"
red,purple,red,"<selection options='{A}, {B}'>"
blue,red,blue,"<selection options='{A}, {B}'>"
blue,green,blue,"<selection options='{A}, {B}'>"
blue,yellow,blue,"<selection options='{A}, {B}'>"
blue,purple,blue,"<selection options='{A}, {B}'>"
green,red,green,"<selection options='{A}, {B}'>"
green,blue,green,"<selection options='{A}, {B}'>"
green,yellow,green,"<selection options='{A}, {B}'>"
green,purple,green,"<selection options='{A}, {B}'>"
yellow,red,yellow,"<selection options='{A}, {B}'>"
yellow,blue,yellow,"<selection options='{A}, {B}'>"
yellow,green,yellow,"<selection options='{A}, {B}'>"
yellow,purple,yellow,"<selection options='{A}, {B}'>"
purple,red,purple,"<selection options='{A}, {B}'>"
purple,blue,blue,"<selection options='{A}, {B}'>"
purple,green,green,"<selection options='{A}, {B}'>"
purple,yellow,purple,"<selection options='{A}, {B}'>"
red,blue,red,"GetPreference({A}, {B}) ->"
red,green,red,"GetPreference({A}, {B}) ->"
red,yellow,red,"GetPreference({A}, {B}) ->"
red,purple,red,"GetPreference({A}, {B}) ->"
blue,red,blue,"GetPreference({A}, {B}) ->"
blue,green,blue,"GetPreference({A}, {B}) ->"
blue,yellow,blue,"GetPreference({A}, {B}) ->"
blue,purple,blue,"GetPreference({A}, {B}) ->"
green,red,green,"GetPreference({A}, {B}) ->"
green,blue,green,"GetPreference({A}, {B}) ->"
green,yellow,green,"GetPreference({A}, {B}) ->"
green,purple,green,"GetPreference({A}, {B}) ->"
yellow,red,red,"GetPreference({A}, {B}) ->"
yellow,blue,blue,"GetPreference({A}, {B}) ->"
yellow,green,green,"GetPreference({A}, {B}) ->"
yellow,purple,yellow,"GetPreference({A}, {B}) ->"
purple,red,red,"GetPreference({A}, {B}) ->"
purple,blue,blue,"GetPreference({A}, {B}) ->"
purple,green,purple,"GetPreference({A}, {B}) ->"
purple,yellow,purple,"GetPreference({A}, {B}) ->"
red,blue,red,"x = {A}; y = {B}; print(pick(x,y)); Output:"
red,green,red,"x = {A}; y = {B}; print(pick(x,y)); Output:"
red,yellow,red,"x = {A}; y = {B}; print(pick(x,y)); Output:"
red,purple,purple,"x = {A}; y = {B}; print(pick(x,y)); Output:"
blue,red,red,"x = {A}; y = {B}; print(pick(x,y)); Output:"
blue,green,green,"x = {A}; y = {B}; print(pick(x,y)); Output:"
blue,yellow,yellow,"x = {A}; y = {B}; print(pick(x,y)); Output:"
blue,purple,purple,"x = {A}; y = {B}; print(pick(x,y)); Output:"
green,red,red,"x = {A}; y = {B}; print(pick(x,y)); Output:"
green,blue,green,"x = {A}; y = {B}; print(pick(x,y)); Output:"
green,yellow,green,"x = {A}; y = {B}; print(pick(x,y)); Output:"
green,purple,purple,"x = {A}; y = {B}; print(pick(x,y)); Output:"
yellow,red,red,"x = {A}; y = {B}; print(pick(x,y)); Output:"
yellow,blue,blue,"x = {A}; y = {B}; print(pick(x,y)); Output:"
yellow,green,green,"x = {A}; y = {B}; print(pick(x,y)); Output:"
yellow,purple,purple,"x = {A}; y = {B}; print(pick(x,y)); Output:"
purple,red,red,"x = {A}; y = {B}; print(pick(x,y)); Output:"
purple,blue,blue,"x = {A}; y = {B}; print(pick(x,y)); Output:"
purple,green,green,"x = {A}; y = {B}; print(pick(x,y)); Output:"
purple,yellow,yellow,"x = {A}; y = {B}; print(pick(x,y)); Output:"
red,blue,red,"fn choose({A}, {B}) { return"
red,green,red,"fn choose({A}, {B}) { return"
red,yellow,red,"fn choose({A}, {B}) { return"
red,purple,red,"fn choose({A}, {B}) { return"
blue,red,blue,"fn choose({A}, {B}) { return"
blue,green,blue,"fn choose({A}, {B}) { return"
blue,yellow,blue,"fn choose({A}, {B}) { return"
blue,purple,blue,"fn choose({A}, {B}) { return"
green,red,green,"fn choose({A}, {B}) { return"
green,blue,green,"fn choose({A}, {B}) { return"
green,yellow,green,"fn choose({A}, {B}) { return"
green,purple,green,"fn choose({A}, {B}) { return"
yellow,red,yellow,"fn choose({A}, {B}) { return"
yellow,blue,blue,"fn choose({A}, {B}) { return"
yellow,green,yellow,"fn choose({A}, {B}) { return"
yellow,purple,yellow,"fn choose({A}, {B}) { return"
purple,red,purple,"fn choose({A}, {B}) { return"
purple,blue,purple,"fn choose({A}, {B}) { return"
purple,green,purple,"fn choose({A}, {B}) { return"
purple,yellow,purple,"fn choose({A}, {B}) { return"
red,blue,red,"Of {A} and {B}, I choose"
red,green,red,"Of {A} and {B}, I choose"
red,yellow,red,"Of {A} and {B}, I choose"
red,purple,red,"Of {A} and {B}, I choose"
blue,red,red,"Of {A} and {B}, I choose"
blue,green,blue,"Of {A} and {B}, I choose"
blue,yellow,blue,"Of {A} and {B}, I choose"
blue,purple,blue,"Of {A} and {B}, I choose"
green,red,red,"Of {A} and {B}, I choose"
green,blue,green,"Of {A} and {B}, I choose"
green,yellow,green,"Of {A} and {B}, I choose"
green,purple,purple,"Of {A} and {B}, I choose"
yellow,red,red,"Of {A} and {B}, I choose"
yellow,blue,yellow,"Of {A} and {B}, I choose"
yellow,green,yellow,"Of {A} and {B}, I choose"
yellow,purple,yellow,"Of {A} and {B}, I choose"
purple,red,red,"Of {A} and {B}, I choose"
purple,blue,purple,"Of {A} and {B}, I choose"
purple,green,purple,"Of {A} and {B}, I choose"
purple,yellow,purple,"Of {A} and {B}, I choose"
red,blue,red,"Between {A} and {B}, the winner is"
red,green,red,"Between {A} and {B}, the winner is"
red,yellow,red,"Between {A} and {B}, the winner is"
red,purple,red,"Between {A} and {B}, the winner is"
blue,red,red,"Between {A} and {B}, the winner is"
blue,green,green,"Between {A} and {B}, the winner is"
blue,yellow,blue,"Between {A} and {B}, the winner is"
blue,purple,blue,"Between {A} and {B}, the winner is"
green,red,green,"Between {A} and {B}, the winner is"
green,blue,green,"Between {A} and {B}, the winner is"
green,yellow,green,"Between {A} and {B}, the winner is"
green,purple,green,"Between {A} and {B}, the winner is"
yellow,red,red,"Between {A} and {B}, the winner is"
yellow,blue,yellow,"Between {A} and {B}, the winner is"
yellow,green,green,"Between {A} and {B}, the winner is"
yellow,purple,purple,"Between {A} and {B}, the winner is"
purple,red,red,"Between {A} and {B}, the winner is"
purple,blue,blue,"Between {A} and {B}, the winner is"
purple,green,green,"Between {A} and {B}, the winner is"
purple,yellow,purple,"Between {A} and {B}, the winner is"
red,blue,blue,"Comparing {A} with {B}, the preference is"
red,green,green,"Comparing {A} with {B}, the preference is"
red,yellow,red,"Comparing {A} with {B}, the preference is"
red,purple,red,"Comparing {A} with {B}, the preference is"
blue,red,blue,"Comparing {A} with {B}, the preference is"
blue,green,green,"Comparing {A} with {B}, the preference is"
blue,yellow,blue,"Comparing {A} with {B}, the preference is"
blue,purple,blue,"Comparing {A} with {B}, the preference is"
green,red,green,"Comparing {A} with {B}, the preference is"
green,blue,green,"Comparing {A} with {B}, the preference is"
green,yellow,green,"Comparing {A} with {B}, the preference is"
green,purple,green,"Comparing {A} with {B}, the preference is"
yellow,red,red,"Comparing {A} with {B}, the preference is"
yellow,blue,blue,"Comparing {A} with {B}, the preference is"
yellow,green,green,"Comparing {A} with {B}, the preference is"
yellow,purple,yellow,"Comparing {A} with {B}, the preference is"
purple,red,red,"Comparing {A} with {B}, the preference is"
purple,blue,blue,"Comparing {A} with {B}, the preference is"
purple,green,green,"Comparing {A} with {B}, the preference is"
purple,yellow,yellow,"Comparing {A} with {B}, the preference is"
red,blue,blue,"Alternatives: {A}, {B}. Decision:"
red,green,red,"Alternatives: {A}, {B}. Decision:"
red,yellow,yellow,"Alternatives: {A}, {B}. Decision:"
red,purple,red,"Alternatives: {A}, {B}. Decision:"
blue,red,blue,"Alternatives: {A}, {B}. Decision:"
blue,green,blue,"Alternatives: {A}, {B}. Decision:"
blue,yellow,yellow,"Alternatives: {A}, {B}. Decision:"
blue,purple,blue,"Alternatives: {A}, {B}. Decision:"
green,red,green,"Alternatives: {A}, {B}. Decision:"
green,blue,green,"Alternatives: {A}, {B}. Decision:"
green,yellow,yellow,"Alternatives: {A}, {B}. Decision:"
green,purple,green,"Alternatives: {A}, {B}. Decision:"
yellow,red,yellow,"Alternatives: {A}, {B}. Decision:"
yellow,blue,yellow,"Alternatives: {A}, {B}. Decision:"
yellow,green,yellow,"Alternatives: {A}, {B}. Decision:"
yellow,purple,yellow,"Alternatives: {A}, {B}. Decision:"
purple,red,purple,"Alternatives: {A}, {B}. Decision:"
purple,blue,purple,"Alternatives: {A}, {B}. Decision:"
purple,green,purple,"Alternatives: {A}, {B}. Decision:"
purple,yellow,yellow,"Alternatives: {A}, {B}. Decision:"
red,blue,blue,Poll: {A} vs {B}. Majority:
red,green,green,Poll: {A} vs {B}. Majority:
red,yellow,red,Poll: {A} vs {B}. Majority:
red,purple,red,Poll: {A} vs {B}. Majority:
blue,red,blue,Poll: {A} vs {B}. Majority:
blue,green,green,Poll: {A} vs {B}. Majority:
blue,yellow,blue,Poll: {A} vs {B}. Majority:
blue,purple,blue,Poll: {A} vs {B}. Majority:
green,red,green,Poll: {A} vs {B}. Majority:
green,blue,blue,Poll: {A} vs {B}. Majority:
green,yellow,green,Poll: {A} vs {B}. Majority:
green,purple,green,Poll: {A} vs {B}. Majority:
yellow,red,red,Poll: {A} vs {B}. Majority:
yellow,blue,blue,Poll: {A} vs {B}. Majority:
yellow,green,green,Poll: {A} vs {B}. Majority:
yellow,purple,purple,Poll: {A} vs {B}. Majority:
purple,red,red,Poll: {A} vs {B}. Majority:
purple,blue,blue,Poll: {A} vs {B}. Majority:
purple,green,green,Poll: {A} vs {B}. Majority:
purple,yellow,yellow,Poll: {A} vs {B}. Majority:
red,blue,blue,Test: {A} vs {B}. Outcome:
red,green,green,Test: {A} vs {B}. Outcome:
red,yellow,red,Test: {A} vs {B}. Outcome:
red,purple,red,Test: {A} vs {B}. Outcome:
blue,red,blue,Test: {A} vs {B}. Outcome:
blue,green,blue,Test: {A} vs {B}. Outcome:
blue,yellow,blue,Test: {A} vs {B}. Outcome:
blue,purple,blue,Test: {A} vs {B}. Outcome:
green,red,green,Test: {A} vs {B}. Outcome:
green,blue,green,Test: {A} vs {B}. Outcome:
green,yellow,green,Test: {A} vs {B}. Outcome:
green,purple,green,Test: {A} vs {B}. Outcome:
yellow,red,yellow,Test: {A} vs {B}. Outcome:
yellow,blue,blue,Test: {A} vs {B}. Outcome:
yellow,green,green,Test: {A} vs {B}. Outcome:
yellow,purple,yellow,Test: {A} vs {B}. Outcome:
purple,red,red,Test: {A} vs {B}. Outcome:
purple,blue,purple,Test: {A} vs {B}. Outcome:
purple,green,purple,Test: {A} vs {B}. Outcome:
purple,yellow,yellow,Test: {A} vs {B}. Outcome:
red,blue,red,"Filter: {A}, {B}. Retain:"
red,green,red,"Filter: {A}, {B}. Retain:"
red,yellow,red,"Filter: {A}, {B}. Retain:"
red,purple,red,"Filter: {A}, {B}. Retain:"
blue,red,blue,"Filter: {A}, {B}. Retain:"
blue,green,blue,"Filter: {A}, {B}. Retain:"
blue,yellow,blue,"Filter: {A}, {B}. Retain:"
blue,purple,blue,"Filter: {A}, {B}. Retain:"
green,red,green,"Filter: {A}, {B}. Retain:"
green,blue,green,"Filter: {A}, {B}. Retain:"
green,yellow,green,"Filter: {A}, {B}. Retain:"
green,purple,green,"Filter: {A}, {B}. Retain:"
yellow,red,yellow,"Filter: {A}, {B}. Retain:"
yellow,blue,yellow,"Filter: {A}, {B}. Retain:"
yellow,green,yellow,"Filter: {A}, {B}. Retain:"
yellow,purple,yellow,"Filter: {A}, {B}. Retain:"
purple,red,purple,"Filter: {A}, {B}. Retain:"
purple,blue,purple,"Filter: {A}, {B}. Retain:"
purple,green,purple,"Filter: {A}, {B}. Retain:"
purple,yellow,purple,"Filter: {A}, {B}. Retain:"
red,blue,red,"Mode: Select.
1. {A}
2. {B}
> "
red,green,green,"Mode: Select.
1. {A}
2. {B}
> "
red,yellow,red,"Mode: Select.
1. {A}
2. {B}
> "
red,purple,purple,"Mode: Select.
1. {A}
2. {B}
> "
blue,red,blue,"Mode: Select.
1. {A}
2. {B}
> "
blue,green,blue,"Mode: Select.
1. {A}
2. {B}
> "
blue,yellow,blue,"Mode: Select.
1. {A}
2. {B}
> "
blue,purple,blue,"Mode: Select.
1. {A}
2. {B}
> "
green,red,green,"Mode: Select.
1. {A}
2. {B}
> "
green,blue,green,"Mode: Select.
1. {A}
2. {B}
> "
green,yellow,green,"Mode: Select.
1. {A}
2. {B}
> "
green,purple,green,"Mode: Select.
1. {A}
2. {B}
> "
yellow,red,yellow,"Mode: Select.
1. {A}
2. {B}
> "
yellow,blue,yellow,"Mode: Select.
1. {A}
2. {B}
> "
yellow,green,green,"Mode: Select.
1. {A}
2. {B}
> "
yellow,purple,yellow,"Mode: Select.
1. {A}
2. {B}
> "
purple,red,purple,"Mode: Select.
1. {A}
2. {B}
> "
purple,blue,purple,"Mode: Select.
1. {A}
2. {B}
> "
purple,green,purple,"Mode: Select.
1. {A}
2. {B}
> "
purple,yellow,purple,"Mode: Select.
1. {A}
2. {B}
> "
red,blue,red,"Query: SELECT * FROM colors WHERE name IN ('{A}', '{B}') ORDER BY rank LIMIT 1; Result:"
red,green,red,"Query: SELECT * FROM colors WHERE name IN ('{A}', '{B}') ORDER BY rank LIMIT 1; Result:"
red,yellow,red,"Query: SELECT * FROM colors WHERE name IN ('{A}', '{B}') ORDER BY rank LIMIT 1; Result:"
red,purple,red,"Query: SELECT * FROM colors WHERE name IN ('{A}', '{B}') ORDER BY rank LIMIT 1; Result:"
blue,red,blue,"Query: SELECT * FROM colors WHERE name IN ('{A}', '{B}') ORDER BY rank LIMIT 1; Result:"
blue,green,blue,"Query: SELECT * FROM colors WHERE name IN ('{A}', '{B}') ORDER BY rank LIMIT 1; Result:"
blue,yellow,blue,"Query: SELECT * FROM colors WHERE name IN ('{A}', '{B}') ORDER BY rank LIMIT 1; Result:"
blue,purple,blue,"Query: SELECT * FROM colors WHERE name IN ('{A}', '{B}') ORDER BY rank LIMIT 1; Result:"
green,red,green,"Query: SELECT * FROM colors WHERE name IN ('{A}', '{B}') ORDER BY rank LIMIT 1; Result:"
green,blue,green,"Query: SELECT * FROM colors WHERE name IN ('{A}', '{B}') ORDER BY rank LIMIT 1; Result:"
green,yellow,green,"Query: SELECT * FROM colors WHERE name IN ('{A}', '{B}') ORDER BY rank LIMIT 1; Result:"
green,purple,green,"Query: SELECT * FROM colors WHERE name IN ('{A}', '{B}') ORDER BY rank LIMIT 1; Result:"
yellow,red,yellow,"Query: SELECT * FROM colors WHERE name IN ('{A}', '{B}') ORDER BY rank LIMIT 1; Result:"
yellow,blue,yellow,"Query: SELECT * FROM colors WHERE name IN ('{A}', '{B}') ORDER BY rank LIMIT 1; Result:"
yellow,green,yellow,"Query: SELECT * FROM colors WHERE name IN ('{A}', '{B}') ORDER BY rank LIMIT 1; Result:"
yellow,purple,yellow,"Query: SELECT * FROM colors WHERE name IN ('{A}', '{B}') ORDER BY rank LIMIT 1; Result:"
purple,red,purple,"Query: SELECT * FROM colors WHERE name IN ('{A}', '{B}') ORDER BY rank LIMIT 1; Result:"
purple,blue,purple,"Query: SELECT * FROM colors WHERE name IN ('{A}', '{B}') ORDER BY rank LIMIT 1; Result:"
purple,green,purple,"Query: SELECT * FROM colors WHERE name IN ('{A}', '{B}') ORDER BY rank LIMIT 1; Result:"
purple,yellow,purple,"Query: SELECT * FROM colors WHERE name IN ('{A}', '{B}') ORDER BY rank LIMIT 1; Result:"
red,blue,red,"YAML:
  opt1: {A}
  opt2: {B}
  use: "
red,green,red,"YAML:
  opt1: {A}
  opt2: {B}
  use: "
red,yellow,red,"YAML:
  opt1: {A}
  opt2: {B}
  use: "
red,purple,red,"YAML:
  opt1: {A}
  opt2: {B}
  use: "
blue,red,blue,"YAML:
  opt1: {A}
  opt2: {B}
  use: "
blue,green,green,"YAML:
  opt1: {A}
  opt2: {B}
  use: "
blue,yellow,blue,"YAML:
  opt1: {A}
  opt2: {B}
  use: "
blue,purple,blue,"YAML:
  opt1: {A}
  opt2: {B}
  use: "
green,red,green,"YAML:
  opt1: {A}
  opt2: {B}
  use: "
green,blue,green,"YAML:
  opt1: {A}
  opt2: {B}
  use: "
green,yellow,green,"YAML:
  opt1: {A}
  opt2: {B}
  use: "
green,purple,green,"YAML:
  opt1: {A}
  opt2: {B}
  use: "
yellow,red,red,"YAML:
  opt1: {A}
  opt2: {B}
  use: "
yellow,blue,blue,"YAML:
  opt1: {A}
  opt2: {B}
  use: "
yellow,green,green,"YAML:
  opt1: {A}
  opt2: {B}
  use: "
yellow,purple,yellow,"YAML:
  opt1: {A}
  opt2: {B}
  use: "
purple,red,red,"YAML:
  opt1: {A}
  opt2: {B}
  use: "
purple,blue,blue,"YAML:
  opt1: {A}
  opt2: {B}
  use: "
purple,green,green,"YAML:
  opt1: {A}
  opt2: {B}
  use: "
purple,yellow,yellow,"YAML:
  opt1: {A}
  opt2: {B}
  use: "
red,blue,red,... {A} ... {B} ... Select:
red,green,red,... {A} ... {B} ... Select:
red,yellow,red,... {A} ... {B} ... Select:
red,purple,red,... {A} ... {B} ... Select:
blue,red,blue,... {A} ... {B} ... Select:
blue,green,blue,... {A} ... {B} ... Select:
blue,yellow,blue,... {A} ... {B} ... Select:
blue,purple,blue,... {A} ... {B} ... Select:
green,red,green,... {A} ... {B} ... Select:
green,blue,green,... {A} ... {B} ... Select:
green,yellow,green,... {A} ... {B} ... Select:
green,purple,green,... {A} ... {B} ... Select:
yellow,red,red,... {A} ... {B} ... Select:
yellow,blue,yellow,... {A} ... {B} ... Select:
yellow,green,green,... {A} ... {B} ... Select:
yellow,purple,yellow,... {A} ... {B} ... Select:
purple,red,red,... {A} ... {B} ... Select:
purple,blue,blue,... {A} ... {B} ... Select:
purple,green,green,... {A} ... {B} ... Select:
purple,yellow,yellow,... {A} ... {B} ... Select:
red,blue,red,Target: {A} or {B}. Lock:
red,green,red,Target: {A} or {B}. Lock:
red,yellow,red,Target: {A} or {B}. Lock:
red,purple,red,Target: {A} or {B}. Lock:
blue,red,blue,Target: {A} or {B}. Lock:
blue,green,blue,Target: {A} or {B}. Lock:
blue,yellow,blue,Target: {A} or {B}. Lock:
blue,purple,blue,Target: {A} or {B}. Lock:
green,red,green,Target: {A} or {B}. Lock:
green,blue,green,Target: {A} or {B}. Lock:
green,yellow,green,Target: {A} or {B}. Lock:
green,purple,green,Target: {A} or {B}. Lock:
yellow,red,yellow,Target: {A} or {B}. Lock:
yellow,blue,blue,Target: {A} or {B}. Lock:
yellow,green,green,Target: {A} or {B}. Lock:
yellow,purple,yellow,Target: {A} or {B}. Lock:
purple,red,purple,Target: {A} or {B}. Lock:
purple,blue,purple,Target: {A} or {B}. Lock:
purple,green,purple,Target: {A} or {B}. Lock:
purple,yellow,purple,Target: {A} or {B}. Lock:
red,blue,red,State: {A} | {B}. Current:
red,green,red,State: {A} | {B}. Current:
red,yellow,red,State: {A} | {B}. Current:
red,purple,red,State: {A} | {B}. Current:
blue,red,blue,State: {A} | {B}. Current:
blue,green,blue,State: {A} | {B}. Current:
blue,yellow,blue,State: {A} | {B}. Current:
blue,purple,blue,State: {A} | {B}. Current:
green,red,green,State: {A} | {B}. Current:
green,blue,green,State: {A} | {B}. Current:
green,yellow,green,State: {A} | {B}. Current:
green,purple,green,State: {A} | {B}. Current:
yellow,red,yellow,State: {A} | {B}. Current:
yellow,blue,yellow,State: {A} | {B}. Current:
yellow,green,yellow,State: {A} | {B}. Current:
yellow,purple,yellow,State: {A} | {B}. Current:
purple,red,purple,State: {A} | {B}. Current:
purple,blue,purple,State: {A} | {B}. Current:
purple,green,purple,State: {A} | {B}. Current:
purple,yellow,purple,State: {A} | {B}. Current:
red,blue,blue,Match: {A} vs {B}. Winner:
red,green,green,Match: {A} vs {B}. Winner:
red,yellow,yellow,Match: {A} vs {B}. Winner:
red,purple,purple,Match: {A} vs {B}. Winner:
blue,red,blue,Match: {A} vs {B}. Winner:
blue,green,blue,Match: {A} vs {B}. Winner:
blue,yellow,yellow,Match: {A} vs {B}. Winner:
blue,purple,purple,Match: {A} vs {B}. Winner:
green,red,green,Match: {A} vs {B}. Winner:
green,blue,green,Match: {A} vs {B}. Winner:
green,yellow,green,Match: {A} vs {B}. Winner:
green,purple,purple,Match: {A} vs {B}. Winner:
yellow,red,yellow,Match: {A} vs {B}. Winner:
yellow,blue,yellow,Match: {A} vs {B}. Winner:
yellow,green,yellow,Match: {A} vs {B}. Winner:
yellow,purple,yellow,Match: {A} vs {B}. Winner:
purple,red,purple,Match: {A} vs {B}. Winner:
purple,blue,purple,Match: {A} vs {B}. Winner:
purple,green,purple,Match: {A} vs {B}. Winner:
purple,yellow,purple,Match: {A} vs {B}. Winner:
red,blue,red,"Priority: {A}, {B}. High:"
red,green,red,"Priority: {A}, {B}. High:"
red,yellow,red,"Priority: {A}, {B}. High:"
red,purple,red,"Priority: {A}, {B}. High:"
blue,red,blue,"Priority: {A}, {B}. High:"
blue,green,blue,"Priority: {A}, {B}. High:"
blue,yellow,blue,"Priority: {A}, {B}. High:"
blue,purple,blue,"Priority: {A}, {B}. High:"
green,red,green,"Priority: {A}, {B}. High:"
green,blue,green,"Priority: {A}, {B}. High:"
green,yellow,green,"Priority: {A}, {B}. High:"
green,purple,green,"Priority: {A}, {B}. High:"
yellow,red,yellow,"Priority: {A}, {B}. High:"
yellow,blue,yellow,"Priority: {A}, {B}. High:"
yellow,green,yellow,"Priority: {A}, {B}. High:"
yellow,purple,yellow,"Priority: {A}, {B}. High:"
purple,red,purple,"Priority: {A}, {B}. High:"
purple,blue,purple,"Priority: {A}, {B}. High:"
purple,green,purple,"Priority: {A}, {B}. High:"
purple,yellow,purple,"Priority: {A}, {B}. High:"
red,blue,red,"Stack: {A}, {B}. Pop:"
red,green,red,"Stack: {A}, {B}. Pop:"
red,yellow,red,"Stack: {A}, {B}. Pop:"
red,purple,red,"Stack: {A}, {B}. Pop:"
blue,red,blue,"Stack: {A}, {B}. Pop:"
blue,green,blue,"Stack: {A}, {B}. Pop:"
blue,yellow,blue,"Stack: {A}, {B}. Pop:"
blue,purple,blue,"Stack: {A}, {B}. Pop:"
green,red,red,"Stack: {A}, {B}. Pop:"
green,blue,green,"Stack: {A}, {B}. Pop:"
green,yellow,green,"Stack: {A}, {B}. Pop:"
green,purple,green,"Stack: {A}, {B}. Pop:"
yellow,red,yellow,"Stack: {A}, {B}. Pop:"
yellow,blue,yellow,"Stack: {A}, {B}. Pop:"
yellow,green,yellow,"Stack: {A}, {B}. Pop:"
yellow,purple,yellow,"Stack: {A}, {B}. Pop:"
purple,red,purple,"Stack: {A}, {B}. Pop:"
purple,blue,purple,"Stack: {A}, {B}. Pop:"
purple,green,purple,"Stack: {A}, {B}. Pop:"
purple,yellow,purple,"Stack: {A}, {B}. Pop:"
red,blue,red,"Queue: {A}, {B}. Next:"
red,green,green,"Queue: {A}, {B}. Next:"
red,yellow,red,"Queue: {A}, {B}. Next:"
red,purple,purple,"Queue: {A}, {B}. Next:"
blue,red,blue,"Queue: {A}, {B}. Next:"
blue,green,blue,"Queue: {A}, {B}. Next:"
blue,yellow,blue,"Queue: {A}, {B}. Next:"
blue,purple,blue,"Queue: {A}, {B}. Next:"
green,red,green,"Queue: {A}, {B}. Next:"
green,blue,green,"Queue: {A}, {B}. Next:"
green,yellow,green,"Queue: {A}, {B}. Next:"
green,purple,green,"Queue: {A}, {B}. Next:"
yellow,red,yellow,"Queue: {A}, {B}. Next:"
yellow,blue,yellow,"Queue: {A}, {B}. Next:"
yellow,green,yellow,"Queue: {A}, {B}. Next:"
yellow,purple,yellow,"Queue: {A}, {B}. Next:"
purple,red,purple,"Queue: {A}, {B}. Next:"
purple,blue,purple,"Queue: {A}, {B}. Next:"
purple,green,purple,"Queue: {A}, {B}. Next:"
purple,yellow,purple,"Queue: {A}, {B}. Next:"
red,blue,red,Environment: {A} or {B}. Set:
red,green,red,Environment: {A} or {B}. Set:
red,yellow,red,Environment: {A} or {B}. Set:
red,purple,red,Environment: {A} or {B}. Set:
blue,red,blue,Environment: {A} or {B}. Set:
blue,green,blue,Environment: {A} or {B}. Set:
blue,yellow,blue,Environment: {A} or {B}. Set:
blue,purple,blue,Environment: {A} or {B}. Set:
green,red,red,Environment: {A} or {B}. Set:
green,blue,blue,Environment: {A} or {B}. Set:
green,yellow,green,Environment: {A} or {B}. Set:
green,purple,green,Environment: {A} or {B}. Set:
yellow,red,yellow,Environment: {A} or {B}. Set:
yellow,blue,yellow,Environment: {A} or {B}. Set:
yellow,green,yellow,Environment: {A} or {B}. Set:
yellow,purple,yellow,Environment: {A} or {B}. Set:
purple,red,purple,Environment: {A} or {B}. Set:
purple,blue,purple,Environment: {A} or {B}. Set:
purple,green,purple,Environment: {A} or {B}. Set:
purple,yellow,purple,Environment: {A} or {B}. Set:
