item_a,item_b,template,score_single_a,score_single_b,score_group_a,score_group_b,score_ppl_a,score_ppl_b
purple,blue,Option A: {A}. Option B: {B}. Selected:,0.0012311935424804688,0.002044677734375,0.2695104479789734,0.3604174256324768,-6.69921875,-6.19140625
purple,green,Option A: {A}. Option B: {B}. Selected:,0.0029659271240234375,0.006683349609375,0.25917595624923706,0.32042253017425537,-5.8203125,-5.0078125
purple,yellow,Option A: {A}. Option B: {B}. Selected:,0.003627777099609375,0.0034332275390625,0.30550265312194824,0.21209371089935303,-5.62109375,-5.67578125
red,blue,Choice: {A} or {B}? Answer:,0.244873046875,0.34521484375,0.25296640396118164,0.35393810272216797,-1.4072265625,-1.0634765625
red,green,Choice: {A} or {B}? Answer:,0.248779296875,0.391357421875,0.25780248641967773,0.39991676807403564,-1.3916015625,-0.93798828125
red,yellow,Choice: {A} or {B}? Answer:,0.278076171875,0.3740234375,0.289808988571167,0.3856927156448364,-1.2802734375,-0.9833984375
red,purple,Choice: {A} or {B}? Answer:,0.2142333984375,0.498046875,0.22377890348434448,0.5192286968231201,-1.541015625,-0.697265625
blue,red,Choice: {A} or {B}? Answer:,0.319580078125,0.2196044921875,0.33492839336395264,0.22721225023269653,-1.140625,-1.515625
blue,green,Choice: {A} or {B}? Answer:,0.2427978515625,0.288330078125,0.2588843107223511,0.2964131236076355,-1.416015625,-1.244140625
blue,yellow,Choice: {A} or {B}? Answer:,0.294189453125,0.267822265625,0.3136877417564392,0.2809275984764099,-1.2236328125,-1.3173828125
blue,purple,Choice: {A} or {B}? Answer:,0.190185546875,0.384033203125,0.2094271183013916,0.4064409136772156,-1.66015625,-0.95703125
green,red,Choice: {A} or {B}? Answer:,0.31201171875,0.27978515625,0.3251110315322876,0.28676891326904297,-1.1640625,-1.2734375
green,blue,Choice: {A} or {B}? Answer:,0.27880859375,0.2744140625,0.291806697845459,0.2832408547401428,-1.27734375,-1.29296875
green,yellow,Choice: {A} or {B}? Answer:,0.334716796875,0.314453125,0.35054463148117065,0.32353097200393677,-1.0947265625,-1.1572265625
green,purple,Choice: {A} or {B}? Answer:,0.2271728515625,0.43115234375,0.23858225345611572,0.4547837972640991,-1.4814453125,-0.84130859375
yellow,red,Choice: {A} or {B}? Answer:,0.39599609375,0.21533203125,0.4188968539237976,0.2271900773048401,-0.92626953125,-1.5361328125
yellow,blue,Choice: {A} or {B}? Answer:,0.283203125,0.283203125,0.3039405345916748,0.3018367886543274,-1.26171875,-1.26171875
yellow,green,Choice: {A} or {B}? Answer:,0.307861328125,0.338134765625,0.3277707099914551,0.3523796796798706,-1.177734375,-1.083984375
yellow,purple,Choice: {A} or {B}? Answer:,0.214599609375,0.394775390625,0.2342352271080017,0.4265519976615906,-1.5390625,-0.9296875
purple,red,Choice: {A} or {B}? Answer:,0.443603515625,0.2095947265625,0.47644537687301636,0.21981829404830933,-0.8125,-1.5625
purple,blue,Choice: {A} or {B}? Answer:,0.364013671875,0.2010498046875,0.3910846710205078,0.21817564964294434,-1.0107421875,-1.6044921875
purple,green,Choice: {A} or {B}? Answer:,0.39501953125,0.2181396484375,0.4307960867881775,0.22772568464279175,-0.9287109375,-1.5224609375
purple,yellow,Choice: {A} or {B}? Answer:,0.45166015625,0.1942138671875,0.48886245489120483,0.20601749420166016,-0.794921875,-1.638671875
red,blue,"Pick one: {A}, {B}. Result:",0.359375,0.337646484375,0.3752592206001282,0.3469995856285095,-1.0234375,-1.0859375
red,green,"Pick one: {A}, {B}. Result:",0.306884765625,0.262451171875,0.3173028826713562,0.2677761912345886,-1.181640625,-1.337890625
red,yellow,"Pick one: {A}, {B}. Result:",0.251220703125,0.332763671875,0.2662215828895569,0.3463302254676819,-1.3818359375,-1.1005859375
red,purple,"Pick one: {A}, {B}. Result:",0.373046875,0.1629638671875,0.3906930088996887,0.1788821816444397,-0.98583984375,-1.814453125
blue,red,"Pick one: {A}, {B}. Result:",0.2958984375,0.2822265625,0.3072572350502014,0.29889780282974243,-1.2177734375,-1.2646484375
blue,green,"Pick one: {A}, {B}. Result:",0.2001953125,0.223388671875,0.2107897400856018,0.23135501146316528,-1.6083984375,-1.4990234375
blue,yellow,"Pick one: {A}, {B}. Result:",0.2264404296875,0.350830078125,0.23731106519699097,0.36846834421157837,-1.4853515625,-1.0478515625
blue,purple,"Pick one: {A}, {B}. Result:",0.27587890625,0.180908203125,0.29440921545028687,0.19804441928863525,-1.2880859375,-1.7099609375
green,red,"Pick one: {A}, {B}. Result:",0.2802734375,0.30322265625,0.2900017499923706,0.31378239393234253,-1.271484375,-1.193359375
green,blue,"Pick one: {A}, {B}. Result:",0.291015625,0.2197265625,0.30041491985321045,0.22521042823791504,-1.234375,-1.515625
green,yellow,"Pick one: {A}, {B}. Result:",0.25244140625,0.309326171875,0.26422667503356934,0.3185032606124878,-1.3759765625,-1.1728515625
green,purple,"Pick one: {A}, {B}. Result:",0.331787109375,0.1920166015625,0.3460719585418701,0.20737910270690918,-1.103515625,-1.650390625
yellow,red,"Pick one: {A}, {B}. Result:",0.464599609375,0.1556396484375,0.4904603362083435,0.170620858669281,-0.7666015625,-1.8603515625
yellow,blue,"Pick one: {A}, {B}. Result:",0.3837890625,0.2022705078125,0.40679532289505005,0.2128767967224121,-0.95751953125,-1.5986328125
yellow,green,"Pick one: {A}, {B}. Result:",0.329833984375,0.1632080078125,0.3495732545852661,0.17278128862380981,-1.109375,-1.8125
yellow,purple,"Pick one: {A}, {B}. Result:",0.25830078125,0.1890869140625,0.2802455425262451,0.2195146679878235,-1.353515625,-1.666015625
purple,red,"Pick one: {A}, {B}. Result:",0.346923828125,0.1976318359375,0.3921622037887573,0.2135440707206726,-1.05859375,-1.62109375
purple,blue,"Pick one: {A}, {B}. Result:",0.305419921875,0.23779296875,0.33502328395843506,0.25041621923446655,-1.1865234375,-1.4365234375
purple,green,"Pick one: {A}, {B}. Result:",0.2373046875,0.2030029296875,0.2692411541938782,0.21294844150543213,-1.4384765625,-1.5947265625
purple,yellow,"Pick one: {A}, {B}. Result:",0.23291015625,0.259765625,0.279511034488678,0.2771851420402527,-1.45703125,-1.34765625
red,blue,"Candidates: {A}, {B}. Chosen:",0.342529296875,0.275146484375,0.3470842242240906,0.27814680337905884,-1.0712890625,-1.2900390625
red,green,"Candidates: {A}, {B}. Chosen:",0.26806640625,0.272216796875,0.2727317810058594,0.2755306363105774,-1.31640625,-1.30078125
red,yellow,"Candidates: {A}, {B}. Chosen:",0.2347412109375,0.21044921875,0.24373763799667358,0.21542888879776,-1.44921875,-1.55859375
red,purple,"Candidates: {A}, {B}. Chosen:",0.20166015625,0.197021484375,0.20930814743041992,0.20355850458145142,-1.6015625,-1.625
blue,red,"Candidates: {A}, {B}. Chosen:",0.315673828125,0.274169921875,0.3210131525993347,0.27790164947509766,-1.1533203125,-1.2939453125
blue,green,"Candidates: {A}, {B}. Chosen:",0.252685546875,0.273193359375,0.2583450675010681,0.27740478515625,-1.3759765625,-1.2978515625
blue,yellow,"Candidates: {A}, {B}. Chosen:",0.265380859375,0.2493896484375,0.27168911695480347,0.2536422610282898,-1.326171875,-1.388671875
blue,purple,"Candidates: {A}, {B}. Chosen:",0.22021484375,0.265625,0.22804737091064453,0.27174246311187744,-1.513671875,-1.326171875
green,red,"Candidates: {A}, {B}. Chosen:",0.259033203125,0.2548828125,0.2651280164718628,0.25944703817367554,-1.3505859375,-1.3662109375
green,blue,"Candidates: {A}, {B}. Chosen:",0.25146484375,0.2476806640625,0.2574111223220825,0.2518887519836426,-1.3798828125,-1.3955078125
green,yellow,"Candidates: {A}, {B}. Chosen:",0.2220458984375,0.171630859375,0.2306598424911499,0.17596334218978882,-1.5048828125,-1.7626953125
green,purple,"Candidates: {A}, {B}. Chosen:",0.17431640625,0.2291259765625,0.1806333065032959,0.23667746782302856,-1.7470703125,-1.4736328125
yellow,red,"Candidates: {A}, {B}. Chosen:",0.27392578125,0.22021484375,0.28126007318496704,0.2271031141281128,-1.294921875,-1.513671875
yellow,blue,"Candidates: {A}, {B}. Chosen:",0.265380859375,0.2034912109375,0.2730579376220703,0.20856964588165283,-1.3271484375,-1.5927734375
yellow,green,"Candidates: {A}, {B}. Chosen:",0.2763671875,0.1929931640625,0.28423142433166504,0.1978079080581665,-1.2861328125,-1.6455078125
yellow,purple,"Candidates: {A}, {B}. Chosen:",0.1822509765625,0.1685791015625,0.1900928020477295,0.17530947923660278,-1.7021484375,-1.7802734375
purple,red,"Candidates: {A}, {B}. Chosen:",0.2474365234375,0.2083740234375,0.2556683421134949,0.21458441019058228,-1.396484375,-1.568359375
purple,blue,"Candidates: {A}, {B}. Chosen:",0.275634765625,0.209716796875,0.284013032913208,0.21635973453521729,-1.2880859375,-1.5615234375
purple,green,"Candidates: {A}, {B}. Chosen:",0.251220703125,0.2183837890625,0.26040828227996826,0.22316241264343262,-1.380859375,-1.521484375
purple,yellow,"Candidates: {A}, {B}. Chosen:",0.222900390625,0.193603515625,0.23293322324752808,0.1995023488998413,-1.5009765625,-1.6416015625
red,blue,Task: Select {A} or {B}. Output:,0.074462890625,0.017547607421875,0.16594922542572021,0.037690162658691406,-2.59765625,-4.04296875
red,green,Task: Select {A} or {B}. Output:,0.07403564453125,0.02239990234375,0.15344929695129395,0.0356026291847229,-2.603515625,-3.798828125
red,yellow,Task: Select {A} or {B}. Output:,0.09051513671875,0.017822265625,0.17644232511520386,0.032389938831329346,-2.40234375,-4.02734375
red,purple,Task: Select {A} or {B}. Output:,0.10760498046875,0.01316070556640625,0.1917063593864441,0.025197148323059082,-2.228515625,-4.33203125
blue,red,Task: Select {A} or {B}. Output:,0.043365478515625,0.042694091796875,0.11391448974609375,0.07233446836471558,-3.138671875,-3.154296875
blue,green,Task: Select {A} or {B}. Output:,0.031158447265625,0.0156707763671875,0.09921848773956299,0.0286862850189209,-3.46875,-4.15625
blue,yellow,Task: Select {A} or {B}. Output:,0.040191650390625,0.01125335693359375,0.11726731061935425,0.02667820453643799,-3.212890625,-4.48828125
blue,purple,Task: Select {A} or {B}. Output:,0.039215087890625,0.006866455078125,0.12055432796478271,0.015984296798706055,-3.23828125,-4.98046875
green,red,Task: Select {A} or {B}. Output:,0.04925537109375,0.0462646484375,0.11164659261703491,0.07039707899093628,-3.01171875,-3.07421875
green,blue,Task: Select {A} or {B}. Output:,0.0350341796875,0.01219940185546875,0.10813450813293457,0.02657228708267212,-3.3515625,-4.40625
green,yellow,Task: Select {A} or {B}. Output:,0.05712890625,0.012451171875,0.12345975637435913,0.022356510162353516,-2.86328125,-4.38671875
green,purple,Task: Select {A} or {B}. Output:,0.05523681640625,0.00894927978515625,0.11882561445236206,0.017707884311676025,-2.896484375,-4.71484375
yellow,red,Task: Select {A} or {B}. Output:,0.037750244140625,0.040191650390625,0.09825778007507324,0.07078331708908081,-3.27734375,-3.21484375
yellow,blue,Task: Select {A} or {B}. Output:,0.024322509765625,0.0159454345703125,0.08782744407653809,0.03709465265274048,-3.716796875,-4.13671875
yellow,green,Task: Select {A} or {B}. Output:,0.031982421875,0.0237579345703125,0.09079790115356445,0.040556490421295166,-3.443359375,-3.740234375
yellow,purple,Task: Select {A} or {B}. Output:,0.033660888671875,0.00818634033203125,0.10166352987289429,0.0186576247215271,-3.390625,-4.8046875
purple,red,Task: Select {A} or {B}. Output:,0.060760498046875,0.08172607421875,0.12580889463424683,0.12478578090667725,-2.80078125,-2.50390625
purple,blue,Task: Select {A} or {B}. Output:,0.040740966796875,0.031463623046875,0.1053849458694458,0.07133424282073975,-3.201171875,-3.458984375
purple,green,Task: Select {A} or {B}. Output:,0.04254150390625,0.036102294921875,0.10106956958770752,0.05510258674621582,-3.158203125,-3.322265625
purple,yellow,Task: Select {A} or {B}. Output:,0.051666259765625,0.0299072265625,0.12703222036361694,0.06180483102798462,-2.962890625,-3.509765625
red,blue,Please choose between {A} and {B}. Choice:,0.361328125,0.130859375,0.39391201734542847,0.13790488243103027,-1.0185546875,-2.033203125
red,green,Please choose between {A} and {B}. Choice:,0.27734375,0.32421875,0.3035605549812317,0.3367697596549988,-1.2822265625,-1.1259765625
red,yellow,Please choose between {A} and {B}. Choice:,0.289794921875,0.1082763671875,0.3373672366142273,0.11460608243942261,-1.2392578125,-2.22265625
red,purple,Please choose between {A} and {B}. Choice:,0.295654296875,0.08673095703125,0.3449062705039978,0.09234213829040527,-1.21875,-2.4453125
blue,red,Please choose between {A} and {B}. Choice:,0.2386474609375,0.0762939453125,0.28611087799072266,0.08305561542510986,-1.4326171875,-2.57421875
blue,green,Please choose between {A} and {B}. Choice:,0.2447509765625,0.2061767578125,0.28400611877441406,0.21514958143234253,-1.4072265625,-1.5791015625
blue,yellow,Please choose between {A} and {B}. Choice:,0.226318359375,0.0806884765625,0.272868275642395,0.08564168214797974,-1.486328125,-2.517578125
blue,purple,Please choose between {A} and {B}. Choice:,0.25048828125,0.04742431640625,0.31196361780166626,0.0532647967338562,-1.384765625,-3.048828125
green,red,Please choose between {A} and {B}. Choice:,0.61962890625,0.0775146484375,0.6556536555290222,0.08314734697341919,-0.47900390625,-2.556640625
green,blue,Please choose between {A} and {B}. Choice:,0.483642578125,0.0765380859375,0.5243485569953918,0.08342587947845459,-0.7265625,-2.5703125
green,yellow,Please choose between {A} and {B}. Choice:,0.53125,0.1046142578125,0.5725104212760925,0.10991591215133667,-0.63232421875,-2.2578125
green,purple,Please choose between {A} and {B}. Choice:,0.494873046875,0.0833740234375,0.53907710313797,0.09060466289520264,-0.703125,-2.484375
yellow,red,Please choose between {A} and {B}. Choice:,0.467529296875,0.05413818359375,0.5088304281234741,0.06188589334487915,-0.76025390625,-2.916015625
yellow,blue,Please choose between {A} and {B}. Choice:,0.489501953125,0.07391357421875,0.5323722958564758,0.08074963092803955,-0.71435546875,-2.60546875
yellow,green,Please choose between {A} and {B}. Choice:,0.4423828125,0.1815185546875,0.48722028732299805,0.19518667459487915,-0.8154296875,-1.7060546875
yellow,purple,Please choose between {A} and {B}. Choice:,0.485595703125,0.048095703125,0.5470117926597595,0.053460538387298584,-0.72216796875,-3.03515625
purple,red,Please choose between {A} and {B}. Choice:,0.28955078125,0.1016845703125,0.3459612727165222,0.11388546228408813,-1.2392578125,-2.28515625
purple,blue,Please choose between {A} and {B}. Choice:,0.274169921875,0.1304931640625,0.3365824818611145,0.14588427543640137,-1.2939453125,-2.03515625
purple,green,Please choose between {A} and {B}. Choice:,0.306640625,0.220947265625,0.36014866828918457,0.23529189825057983,-1.181640625,-1.509765625
purple,yellow,Please choose between {A} and {B}. Choice:,0.341064453125,0.09930419921875,0.4058476686477661,0.10766083002090454,-1.0751953125,-2.310546875
red,blue,A or B? {A} vs {B} ->,0.168212890625,0.05999755859375,0.20741748809814453,0.0860910415649414,-1.7822265625,-2.8125
red,green,A or B? {A} vs {B} ->,0.132080078125,0.038726806640625,0.16868793964385986,0.06098735332489014,-2.025390625,-3.251953125
red,yellow,A or B? {A} vs {B} ->,0.1920166015625,0.055419921875,0.23376834392547607,0.08081060647964478,-1.650390625,-2.892578125
red,purple,A or B? {A} vs {B} ->,0.2156982421875,0.06787109375,0.2531970739364624,0.09062749147415161,-1.5341796875,-2.689453125
blue,red,A or B? {A} vs {B} ->,0.10736083984375,0.09039306640625,0.14314556121826172,0.11020320653915405,-2.232421875,-2.404296875
blue,green,A or B? {A} vs {B} ->,0.09649658203125,0.058990478515625,0.13254046440124512,0.07472985982894897,-2.337890625,-2.830078125
blue,yellow,A or B? {A} vs {B} ->,0.1082763671875,0.062164306640625,0.14600491523742676,0.07822799682617188,-2.22265625,-2.77734375
blue,purple,A or B? {A} vs {B} ->,0.11029052734375,0.0838623046875,0.14225232601165771,0.09893995523452759,-2.205078125,-2.478515625
green,red,A or B? {A} vs {B} ->,0.06103515625,0.06756591796875,0.08133596181869507,0.08157193660736084,-2.796875,-2.6953125
green,blue,A or B? {A} vs {B} ->,0.07269287109375,0.065185546875,0.09709984064102173,0.07906758785247803,-2.62109375,-2.73046875
green,yellow,A or B? {A} vs {B} ->,0.0743408203125,0.053558349609375,0.09748733043670654,0.0656435489654541,-2.599609375,-2.927734375
green,purple,A or B? {A} vs {B} ->,0.06317138671875,0.065185546875,0.08319991827011108,0.07571935653686523,-2.76171875,-2.73046875
yellow,red,A or B? {A} vs {B} ->,0.13037109375,0.08551025390625,0.16035735607147217,0.10763323307037354,-2.037109375,-2.458984375
yellow,blue,A or B? {A} vs {B} ->,0.118896484375,0.071533203125,0.15132951736450195,0.09164631366729736,-2.12890625,-2.63671875
yellow,green,A or B? {A} vs {B} ->,0.11474609375,0.0572509765625,0.1481134295463562,0.07612335681915283,-2.166015625,-2.861328125
yellow,purple,A or B? {A} vs {B} ->,0.10491943359375,0.08172607421875,0.13211297988891602,0.09795093536376953,-2.25390625,-2.50390625
purple,red,A or B? {A} vs {B} ->,0.221923828125,0.10650634765625,0.2553025484085083,0.12505555152893066,-1.5048828125,-2.240234375
purple,blue,A or B? {A} vs {B} ->,0.2257080078125,0.0830078125,0.26139962673187256,0.10048294067382812,-1.48828125,-2.48828125
purple,green,A or B? {A} vs {B} ->,0.158203125,0.05596923828125,0.1942918300628662,0.07153487205505371,-1.84375,-2.8828125
purple,yellow,A or B? {A} vs {B} ->,0.2008056640625,0.06829833984375,0.24029958248138428,0.08395659923553467,-1.60546875,-2.68359375
red,blue,Which is preferred: {A} or {B}? Answer:,0.0328369140625,0.04022216796875,0.07436275482177734,0.070639967918396,-3.416015625,-3.212890625
red,green,Which is preferred: {A} or {B}? Answer:,0.040435791015625,0.032501220703125,0.09004515409469604,0.046175241470336914,-3.20703125,-3.42578125
red,yellow,Which is preferred: {A} or {B}? Answer:,0.05120849609375,0.0229034423828125,0.1142735481262207,0.0419885516166687,-2.97265625,-3.77734375
red,purple,Which is preferred: {A} or {B}? Answer:,0.057464599609375,0.058349609375,0.1156499981880188,0.09935891628265381,-2.857421875,-2.841796875
blue,red,Which is preferred: {A} or {B}? Answer:,0.045013427734375,0.0124053955078125,0.1144942045211792,0.026623189449310303,-3.099609375,-4.390625
blue,green,Which is preferred: {A} or {B}? Answer:,0.04443359375,0.017822265625,0.11909836530685425,0.027136266231536865,-3.11328125,-4.02734375
blue,yellow,Which is preferred: {A} or {B}? Answer:,0.049041748046875,0.0147247314453125,0.140647292137146,0.035438716411590576,-3.015625,-4.21875
blue,purple,Which is preferred: {A} or {B}? Answer:,0.0447998046875,0.02252197265625,0.14133810997009277,0.05005449056625366,-3.10546875,-3.79296875
green,red,Which is preferred: {A} or {B}? Answer:,0.08306884765625,0.0245513916015625,0.1364980936050415,0.03590470552444458,-2.48828125,-3.70703125
green,blue,Which is preferred: {A} or {B}? Answer:,0.058380126953125,0.0305328369140625,0.10735344886779785,0.04918968677520752,-2.83984375,-3.48828125
green,yellow,Which is preferred: {A} or {B}? Answer:,0.083984375,0.02105712890625,0.15495163202285767,0.035774409770965576,-2.4765625,-3.859375
green,purple,Which is preferred: {A} or {B}? Answer:,0.0787353515625,0.027862548828125,0.13983851671218872,0.05255407094955444,-2.541015625,-3.580078125
yellow,red,Which is preferred: {A} or {B}? Answer:,0.06988525390625,0.020660400390625,0.16349554061889648,0.04182612895965576,-2.66015625,-3.87890625
yellow,blue,Which is preferred: {A} or {B}? Answer:,0.060638427734375,0.0364990234375,0.16212284564971924,0.0854729413986206,-2.802734375,-3.310546875
yellow,green,Which is preferred: {A} or {B}? Answer:,0.06500244140625,0.03192138671875,0.16278809309005737,0.0531536340713501,-2.734375,-3.4453125
yellow,purple,Which is preferred: {A} or {B}? Answer:,0.0570068359375,0.0302734375,0.16897356510162354,0.07615995407104492,-2.865234375,-3.498046875
purple,red,Which is preferred: {A} or {B}? Answer:,0.10443115234375,0.0234832763671875,0.23839855194091797,0.04506814479827881,-2.259765625,-3.751953125
purple,blue,Which is preferred: {A} or {B}? Answer:,0.079345703125,0.03387451171875,0.1916937232017517,0.09002572298049927,-2.533203125,-3.384765625
purple,green,Which is preferred: {A} or {B}? Answer:,0.08282470703125,0.02667236328125,0.2146335244178772,0.04355752468109131,-2.490234375,-3.623046875
purple,yellow,Which is preferred: {A} or {B}? Answer:,0.0787353515625,0.0203857421875,0.24809592962265015,0.054808855056762695,-2.541015625,-3.892578125
red,blue,Vote: {A} or {B}. Result:,0.12744140625,0.1715087890625,0.13427644968032837,0.17641371488571167,-2.060546875,-1.7626953125
red,green,Vote: {A} or {B}. Result:,0.11871337890625,0.186767578125,0.12461400032043457,0.19767212867736816,-2.130859375,-1.677734375
red,yellow,Vote: {A} or {B}. Result:,0.1673583984375,0.168701171875,0.1759619116783142,0.17512142658233643,-1.787109375,-1.779296875
red,purple,Vote: {A} or {B}. Result:,0.119384765625,0.2626953125,0.12638086080551147,0.27323275804519653,-2.125,-1.3359375
blue,red,Vote: {A} or {B}. Result:,0.16259765625,0.1180419921875,0.16752785444259644,0.1226729154586792,-1.81640625,-2.13671875
blue,green,Vote: {A} or {B}. Result:,0.162109375,0.1583251953125,0.16736960411071777,0.16640788316726685,-1.8193359375,-1.8427734375
blue,yellow,Vote: {A} or {B}. Result:,0.189697265625,0.211669921875,0.1959453821182251,0.2180529236793518,-1.662109375,-1.552734375
blue,purple,Vote: {A} or {B}. Result:,0.12274169921875,0.2088623046875,0.12967807054519653,0.21558767557144165,-2.09765625,-1.56640625
green,red,Vote: {A} or {B}. Result:,0.1046142578125,0.1893310546875,0.11258953809738159,0.19709330797195435,-2.2578125,-1.6640625
green,blue,Vote: {A} or {B}. Result:,0.1134033203125,0.2119140625,0.12032705545425415,0.21637797355651855,-2.17578125,-1.5517578125
green,yellow,Vote: {A} or {B}. Result:,0.126220703125,0.173828125,0.13646388053894043,0.17949235439300537,-2.0703125,-1.75
green,purple,Vote: {A} or {B}. Result:,0.1024169921875,0.291748046875,0.1097649335861206,0.3001304268836975,-2.279296875,-1.232421875
yellow,red,Vote: {A} or {B}. Result:,0.1397705078125,0.172607421875,0.14883404970169067,0.18401551246643066,-1.9677734375,-1.7568359375
yellow,blue,Vote: {A} or {B}. Result:,0.1588134765625,0.1871337890625,0.1678357720375061,0.19269883632659912,-1.83984375,-1.67578125
yellow,green,Vote: {A} or {B}. Result:,0.139892578125,0.13671875,0.14952433109283447,0.1488686203956604,-1.966796875,-1.990234375
yellow,purple,Vote: {A} or {B}. Result:,0.1376953125,0.169921875,0.1482142210006714,0.17859876155853271,-1.9833984375,-1.7724609375
purple,red,Vote: {A} or {B}. Result:,0.2412109375,0.1907958984375,0.25201594829559326,0.1997242569923401,-1.421875,-1.65625
purple,blue,Vote: {A} or {B}. Result:,0.2314453125,0.1553955078125,0.2410566210746765,0.16197443008422852,-1.4638671875,-1.8623046875
purple,green,Vote: {A} or {B}. Result:,0.2353515625,0.133056640625,0.24610751867294312,0.14344042539596558,-1.447265625,-2.017578125
purple,yellow,Vote: {A} or {B}. Result:,0.2454833984375,0.1634521484375,0.25917017459869385,0.17256629467010498,-1.404296875,-1.810546875
red,blue,{A} / {B}. Selection:,0.05718994140625,0.0428466796875,0.11483478546142578,0.068939208984375,-2.849609375,-3.154296875
red,green,{A} / {B}. Selection:,0.04736328125,0.07452392578125,0.10699701309204102,0.10557055473327637,-3.044921875,-2.607421875
red,yellow,{A} / {B}. Selection:,0.04669189453125,0.0321044921875,0.09948861598968506,0.05246227979660034,-3.060546875,-3.443359375
red,purple,{A} / {B}. Selection:,0.078125,0.04486083984375,0.13918137550354004,0.11503219604492188,-2.54296875,-3.12109375
blue,red,{A} / {B}. Selection:,0.0538330078125,0.0753173828125,0.10577380657196045,0.10124683380126953,-2.931640625,-2.564453125
blue,green,{A} / {B}. Selection:,0.0645751953125,0.04510498046875,0.13248825073242188,0.06549453735351562,-2.76171875,-3.08984375
blue,yellow,{A} / {B}. Selection:,0.088134765625,0.05474853515625,0.14639294147491455,0.07856619358062744,-2.44140625,-2.88671875
blue,purple,{A} / {B}. Selection:,0.07818603515625,0.03363037109375,0.1377575397491455,0.07312405109405518,-2.55078125,-3.36328125
green,red,{A} / {B}. Selection:,0.069580078125,0.10284423828125,0.1209179162979126,0.1387537717819214,-2.646484375,-2.263671875
green,blue,{A} / {B}. Selection:,0.0592041015625,0.041656494140625,0.1264272928237915,0.07334351539611816,-2.81640625,-3.17578125
green,yellow,{A} / {B}. Selection:,0.070556640625,0.051605224609375,0.1135295033454895,0.07382047176361084,-2.65625,-2.96875
green,purple,{A} / {B}. Selection:,0.0537109375,0.045928955078125,0.10525858402252197,0.11817717552185059,-2.91015625,-3.08203125
yellow,red,{A} / {B}. Selection:,0.019744873046875,0.048095703125,0.0770951509475708,0.08527779579162598,-3.9375,-3.0234375
yellow,blue,{A} / {B}. Selection:,0.03289794921875,0.041259765625,0.09289026260375977,0.07467341423034668,-3.42578125,-3.18359375
yellow,green,{A} / {B}. Selection:,0.048675537109375,0.07366943359375,0.12428498268127441,0.11493921279907227,-3.037109375,-2.607421875
yellow,purple,{A} / {B}. Selection:,0.036102294921875,0.0489501953125,0.09727215766906738,0.14913630485534668,-3.326171875,-3.005859375
