,template,option_a,option_b,prompt,score_a,score_b
12,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you prefer?
Answer: ",Burger,Pizza,"You have two options:
Option 1 - Burger
Option 2 - Pizza
Which do you prefer?
Answer: ",-3.681640625,-0.0254974365234375
13,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you prefer?
Answer: ",Burger,Sushi,"You have two options:
Option 1 - Burger
Option 2 - Sushi
Which do you prefer?
Answer: ",-0.1673583984375,-1.8701171875
14,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you prefer?
Answer: ",Burger,Pasta,"You have two options:
Option 1 - Burger
Option 2 - Pasta
Which do you prefer?
Answer: ",-0.0232391357421875,-3.7734375
15,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you prefer?
Answer: ",Burger,Salad,"You have two options:
Option 1 - Burger
Option 2 - Salad
Which do you prefer?
Answer: ",-6.818771362304688e-05,-9.59375
16,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you prefer?
Answer: ",Burger,Steak,"You have two options:
Option 1 - Burger
Option 2 - Steak
Which do you prefer?
Answer: ",-2.63671875,-0.07427978515625
17,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you prefer?
Answer: ",Burger,Tacos,"You have two options:
Option 1 - Burger
Option 2 - Tacos
Which do you prefer?
Answer: ",-6.515625,-0.0014791488647460938
18,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you prefer?
Answer: ",Pasta,Pizza,"You have two options:
Option 1 - Pasta
Option 2 - Pizza
Which do you prefer?
Answer: ",-4.6640625,-0.00946044921875
19,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you prefer?
Answer: ",Pasta,Sushi,"You have two options:
Option 1 - Pasta
Option 2 - Sushi
Which do you prefer?
Answer: ",-0.292724609375,-1.37109375
20,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you prefer?
Answer: ",Pasta,Burger,"You have two options:
Option 1 - Pasta
Option 2 - Burger
Which do you prefer?
Answer: ",-0.010223388671875,-4.58984375
21,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you prefer?
Answer: ",Pasta,Salad,"You have two options:
Option 1 - Pasta
Option 2 - Salad
Which do you prefer?
Answer: ",-1.7762184143066406e-05,-10.9375
22,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you prefer?
Answer: ",Pasta,Steak,"You have two options:
Option 1 - Pasta
Option 2 - Steak
Which do you prefer?
Answer: ",-0.00991058349609375,-4.62109375
23,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you prefer?
Answer: ",Pasta,Tacos,"You have two options:
Option 1 - Pasta
Option 2 - Tacos
Which do you prefer?
Answer: ",-6.265625,-0.0018987655639648438
24,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you prefer?
Answer: ",Salad,Pizza,"You have two options:
Option 1 - Salad
Option 2 - Pizza
Which do you prefer?
Answer: ",-10.578125,-2.5510787963867188e-05
25,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you prefer?
Answer: ",Salad,Sushi,"You have two options:
Option 1 - Salad
Option 2 - Sushi
Which do you prefer?
Answer: ",-8.296875,-0.0002491474151611328
26,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you prefer?
Answer: ",Salad,Burger,"You have two options:
Option 1 - Salad
Option 2 - Burger
Which do you prefer?
Answer: ",-1.0439453125,-0.43408203125
27,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you prefer?
Answer: ",Salad,Pasta,"You have two options:
Option 1 - Salad
Option 2 - Pasta
Which do you prefer?
Answer: ",-2.11328125,-0.1287841796875
28,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you prefer?
Answer: ",Salad,Steak,"You have two options:
Option 1 - Salad
Option 2 - Steak
Which do you prefer?
Answer: ",-3.865234375,-0.0211944580078125
29,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you prefer?
Answer: ",Salad,Tacos,"You have two options:
Option 1 - Salad
Option 2 - Tacos
Which do you prefer?
Answer: ",-13.703125,-1.0728836059570312e-06
30,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you prefer?
Answer: ",Steak,Pizza,"You have two options:
Option 1 - Steak
Option 2 - Pizza
Which do you prefer?
Answer: ",-1.625,-0.21923828125
31,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you prefer?
Answer: ",Steak,Sushi,"You have two options:
Option 1 - Steak
Option 2 - Sushi
Which do you prefer?
Answer: ",-0.17724609375,-1.8173828125
32,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you prefer?
Answer: ",Steak,Burger,"You have two options:
Option 1 - Steak
Option 2 - Burger
Which do you prefer?
Answer: ",-0.0279693603515625,-3.58984375
33,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you prefer?
Answer: ",Steak,Pasta,"You have two options:
Option 1 - Steak
Option 2 - Pasta
Which do you prefer?
Answer: ",-0.0015993118286132812,-6.4375
34,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you prefer?
Answer: ",Steak,Salad,"You have two options:
Option 1 - Steak
Option 2 - Salad
Which do you prefer?
Answer: ",-1.6689300537109375e-05,-11.0
35,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you prefer?
Answer: ",Steak,Tacos,"You have two options:
Option 1 - Steak
Option 2 - Tacos
Which do you prefer?
Answer: ",-4.03515625,-0.0178680419921875
36,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you prefer?
Answer: ",Tacos,Pizza,"You have two options:
Option 1 - Tacos
Option 2 - Pizza
Which do you prefer?
Answer: ",-0.9072265625,-0.5166015625
37,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you prefer?
Answer: ",Tacos,Sushi,"You have two options:
Option 1 - Tacos
Option 2 - Sushi
Which do you prefer?
Answer: ",-0.0091705322265625,-4.6953125
38,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you prefer?
Answer: ",Tacos,Burger,"You have two options:
Option 1 - Tacos
Option 2 - Burger
Which do you prefer?
Answer: ",-0.0003571510314941406,-7.9375
39,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you prefer?
Answer: ",Tacos,Pasta,"You have two options:
Option 1 - Tacos
Option 2 - Pasta
Which do you prefer?
Answer: ",-0.0002378225326538086,-8.34375
40,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you prefer?
Answer: ",Tacos,Salad,"You have two options:
Option 1 - Tacos
Option 2 - Salad
Which do you prefer?
Answer: ",-2.9802322387695312e-06,-12.734375
41,"You have two options:
Option 1 - {A}
Option 2 - {B}
Which do you prefer?
Answer: ",Tacos,Steak,"You have two options:
Option 1 - Tacos
Option 2 - Steak
Which do you prefer?
Answer: ",-0.0003407001495361328,-7.984375
42,"You have two options:
Option 1 - {A}
Option 2 - {B}
Do you prefer option 1 or option 2?
Answer: ",Pizza,Sushi,"You have two options:
Option 1 - Pizza
Option 2 - Sushi
Do you prefer option 1 or option 2?
Answer: ",-0.0184326171875,-4.00390625
43,"You have two options:
Option 1 - {A}
Option 2 - {B}
Do you prefer option 1 or option 2?
Answer: ",Pizza,Burger,"You have two options:
Option 1 - Pizza
Option 2 - Burger
Do you prefer option 1 or option 2?
Answer: ",-2.3603439331054688e-05,-10.65625
44,"You have two options:
Option 1 - {A}
Option 2 - {B}
Do you prefer option 1 or option 2?
Answer: ",Pizza,Pasta,"You have two options:
Option 1 - Pizza
Option 2 - Pasta
Do you prefer option 1 or option 2?
Answer: ",-4.1365623474121094e-05,-10.09375
45,"You have two options:
Option 1 - {A}
Option 2 - {B}
Do you prefer option 1 or option 2?
Answer: ",Pizza,Salad,"You have two options:
Option 1 - Pizza
Option 2 - Salad
Do you prefer option 1 or option 2?
Answer: ",-1.1920928955078125e-07,-15.96875
46,"You have two options:
Option 1 - {A}
Option 2 - {B}
Do you prefer option 1 or option 2?
Answer: ",Pizza,Steak,"You have two options:
Option 1 - Pizza
Option 2 - Steak
Do you prefer option 1 or option 2?
Answer: ",-0.41796875,-1.07421875
47,"You have two options:
Option 1 - {A}
Option 2 - {B}
Do you prefer option 1 or option 2?
Answer: ",Pizza,Tacos,"You have two options:
Option 1 - Pizza
Option 2 - Tacos
Do you prefer option 1 or option 2?
Answer: ",-6.20703125,-0.00202178955078125
48,"You have two options:
Option 1 - {A}
Option 2 - {B}
Do you prefer option 1 or option 2?
Answer: ",Sushi,Pizza,"You have two options:
Option 1 - Sushi
Option 2 - Pizza
Do you prefer option 1 or option 2?
Answer: ",-5.94140625,-0.002635955810546875
49,"You have two options:
Option 1 - {A}
Option 2 - {B}
Do you prefer option 1 or option 2?
Answer: ",Sushi,Burger,"You have two options:
Option 1 - Sushi
Option 2 - Burger
Do you prefer option 1 or option 2?
Answer: ",-0.007259368896484375,-4.9296875
50,"You have two options:
Option 1 - {A}
Option 2 - {B}
Do you prefer option 1 or option 2?
Answer: ",Sushi,Pasta,"You have two options:
Option 1 - Sushi
Option 2 - Pasta
Do you prefer option 1 or option 2?
Answer: ",-1.013671875,-0.450927734375
51,"You have two options:
Option 1 - {A}
Option 2 - {B}
Do you prefer option 1 or option 2?
Answer: ",Sushi,Salad,"You have two options:
Option 1 - Sushi
Option 2 - Salad
Do you prefer option 1 or option 2?
Answer: ",-3.933906555175781e-06,-12.4375
52,"You have two options:
Option 1 - {A}
Option 2 - {B}
Do you prefer option 1 or option 2?
Answer: ",Sushi,Steak,"You have two options:
Option 1 - Sushi
Option 2 - Steak
Do you prefer option 1 or option 2?
Answer: ",-2.265625,-0.10955810546875
53,"You have two options:
Option 1 - {A}
Option 2 - {B}
Do you prefer option 1 or option 2?
Answer: ",Sushi,Tacos,"You have two options:
Option 1 - Sushi
Option 2 - Tacos
Do you prefer option 1 or option 2?
Answer: ",-8.140625,-0.0002913475036621094
54,"You have two options:
Option 1 - {A}
Option 2 - {B}
Do you prefer option 1 or option 2?
Answer: ",Burger,Pizza,"You have two options:
Option 1 - Burger
Option 2 - Pizza
Do you prefer option 1 or option 2?
Answer: ",-8.890625,-0.00013768672943115234
55,"You have two options:
Option 1 - {A}
Option 2 - {B}
Do you prefer option 1 or option 2?
Answer: ",Burger,Sushi,"You have two options:
Option 1 - Burger
Option 2 - Sushi
Do you prefer option 1 or option 2?
Answer: ",-2.8125,-0.061981201171875
56,"You have two options:
Option 1 - {A}
Option 2 - {B}
Do you prefer option 1 or option 2?
Answer: ",Burger,Pasta,"You have two options:
Option 1 - Burger
Option 2 - Pasta
Do you prefer option 1 or option 2?
Answer: ",-0.3349609375,-1.2568359375
57,"You have two options:
Option 1 - {A}
Option 2 - {B}
Do you prefer option 1 or option 2?
Answer: ",Burger,Salad,"You have two options:
Option 1 - Burger
Option 2 - Salad
Do you prefer option 1 or option 2?
Answer: ",-5.364418029785156e-06,-12.125
58,"You have two options:
Option 1 - {A}
Option 2 - {B}
Do you prefer option 1 or option 2?
Answer: ",Burger,Steak,"You have two options:
Option 1 - Burger
Option 2 - Steak
Do you prefer option 1 or option 2?
Answer: ",-10.15625,-3.886222839355469e-05
59,"You have two options:
Option 1 - {A}
Option 2 - {B}
Do you prefer option 1 or option 2?
Answer: ",Burger,Tacos,"You have two options:
Option 1 - Burger
Option 2 - Tacos
Do you prefer option 1 or option 2?
Answer: ",-10.03125,-4.398822784423828e-05
60,"You have two options:
Option 1 - {A}
Option 2 - {B}
Do you prefer option 1 or option 2?
Answer: ",Pasta,Pizza,"You have two options:
Option 1 - Pasta
Option 2 - Pizza
Do you prefer option 1 or option 2?
Answer: ",-10.5625,-2.586841583251953e-05
61,"You have two options:
Option 1 - {A}
Option 2 - {B}
Do you prefer option 1 or option 2?
Answer: ",Pasta,Sushi,"You have two options:
Option 1 - Pasta
Option 2 - Sushi
Do you prefer option 1 or option 2?
Answer: ",-1.7529296875,-0.1903076171875
62,"You have two options:
Option 1 - {A}
Option 2 - {B}
Do you prefer option 1 or option 2?
Answer: ",Pasta,Burger,"You have two options:
Option 1 - Pasta
Option 2 - Burger
Do you prefer option 1 or option 2?
Answer: ",-0.0037136077880859375,-5.59765625
63,"You have two options:
Option 1 - {A}
Option 2 - {B}
Do you prefer option 1 or option 2?
Answer: ",Pasta,Salad,"You have two options:
Option 1 - Pasta
Option 2 - Salad
Do you prefer option 1 or option 2?
Answer: ",-8.344650268554688e-07,-14.0
64,"You have two options:
Option 1 - {A}
Option 2 - {B}
Do you prefer option 1 or option 2?
Answer: ",Pasta,Steak,"You have two options:
Option 1 - Pasta
Option 2 - Steak
Do you prefer option 1 or option 2?
Answer: ",-0.9453125,-0.491943359375
65,"You have two options:
Option 1 - {A}
Option 2 - {B}
Do you prefer option 1 or option 2?
Answer: ",Pasta,Tacos,"You have two options:
Option 1 - Pasta
Option 2 - Tacos
Do you prefer option 1 or option 2?
Answer: ",-10.390625,-3.075599670410156e-05
66,"You have two options:
Option 1 - {A}
Option 2 - {B}
Do you prefer option 1 or option 2?
Answer: ",Salad,Pizza,"You have two options:
Option 1 - Salad
Option 2 - Pizza
Do you prefer option 1 or option 2?
Answer: ",-14.671875,-4.76837158203125e-07
67,"You have two options:
Option 1 - {A}
Option 2 - {B}
Do you prefer option 1 or option 2?
Answer: ",Salad,Sushi,"You have two options:
Option 1 - Salad
Option 2 - Sushi
Do you prefer option 1 or option 2?
Answer: ",-13.78125,-1.0728836059570312e-06
68,"You have two options:
Option 1 - {A}
Option 2 - {B}
Do you prefer option 1 or option 2?
Answer: ",Salad,Burger,"You have two options:
Option 1 - Salad
Option 2 - Burger
Do you prefer option 1 or option 2?
Answer: ",-4.7109375,-0.00902557373046875
69,"You have two options:
Option 1 - {A}
Option 2 - {B}
Do you prefer option 1 or option 2?
Answer: ",Salad,Pasta,"You have two options:
Option 1 - Salad
Option 2 - Pasta
Do you prefer option 1 or option 2?
Answer: ",-8.484375,-0.0002067089080810547
70,"You have two options:
Option 1 - {A}
Option 2 - {B}
Do you prefer option 1 or option 2?
Answer: ",Salad,Steak,"You have two options:
Option 1 - Salad
Option 2 - Steak
Do you prefer option 1 or option 2?
Answer: ",-10.703125,-2.2530555725097656e-05
71,"You have two options:
Option 1 - {A}
Option 2 - {B}
Do you prefer option 1 or option 2?
Answer: ",Salad,Tacos,"You have two options:
Option 1 - Salad
Option 2 - Tacos
Do you prefer option 1 or option 2?
Answer: ",-16.921875,0.0
72,"You have two options:
Option 1 - {A}
Option 2 - {B}
Do you prefer option 1 or option 2?
Answer: ",Steak,Pizza,"You have two options:
Option 1 - Steak
Option 2 - Pizza
Do you prefer option 1 or option 2?
Answer: ",-1.625,-0.21923828125
73,"You have two options:
Option 1 - {A}
Option 2 - {B}
Do you prefer option 1 or option 2?
Answer: ",Steak,Sushi,"You have two options:
Option 1 - Steak
Option 2 - Sushi
Do you prefer option 1 or option 2?
Answer: ",-1.267578125,-0.33056640625
74,"You have two options:
Option 1 - {A}
Option 2 - {B}
Do you prefer option 1 or option 2?
Answer: ",Steak,Burger,"You have two options:
Option 1 - Steak
Option 2 - Burger
Do you prefer option 1 or option 2?
Answer: ",-0.0020847320556640625,-6.17578125
75,"You have two options:
Option 1 - {A}
Option 2 - {B}
Do you prefer option 1 or option 2?
Answer: ",Steak,Pasta,"You have two options:
Option 1 - Steak
Option 2 - Pasta
Do you prefer option 1 or option 2?
Answer: ",-9.465217590332031e-05,-9.265625
76,"You have two options:
Option 1 - {A}
Option 2 - {B}
Do you prefer option 1 or option 2?
Answer: ",Steak,Salad,"You have two options:
Option 1 - Steak
Option 2 - Salad
Do you prefer option 1 or option 2?
Answer: ",-4.76837158203125e-07,-14.515625
77,"You have two options:
Option 1 - {A}
Option 2 - {B}
Do you prefer option 1 or option 2?
Answer: ",Steak,Tacos,"You have two options:
Option 1 - Steak
Option 2 - Tacos
Do you prefer option 1 or option 2?
Answer: ",-3.94140625,-0.0196075439453125
78,"You have two options:
Option 1 - {A}
Option 2 - {B}
Do you prefer option 1 or option 2?
Answer: ",Tacos,Pizza,"You have two options:
Option 1 - Tacos
Option 2 - Pizza
Do you prefer option 1 or option 2?
Answer: ",-2.623046875,-0.075439453125
79,"You have two options:
Option 1 - {A}
Option 2 - {B}
Do you prefer option 1 or option 2?
Answer: ",Tacos,Sushi,"You have two options:
Option 1 - Tacos
Option 2 - Sushi
Do you prefer option 1 or option 2?
Answer: ",-0.0423583984375,-3.18359375
80,"You have two options:
Option 1 - {A}
Option 2 - {B}
Do you prefer option 1 or option 2?
Answer: ",Tacos,Burger,"You have two options:
Option 1 - Tacos
Option 2 - Burger
Do you prefer option 1 or option 2?
Answer: ",-3.826618194580078e-05,-10.171875
81,"You have two options:
Option 1 - {A}
Option 2 - {B}
Do you prefer option 1 or option 2?
Answer: ",Tacos,Pasta,"You have two options:
Option 1 - Tacos
Option 2 - Pasta
Do you prefer option 1 or option 2?
Answer: ",-0.00011408329010009766,-9.078125
82,"You have two options:
Option 1 - {A}
Option 2 - {B}
Do you prefer option 1 or option 2?
Answer: ",Tacos,Salad,"You have two options:
Option 1 - Tacos
Option 2 - Salad
Do you prefer option 1 or option 2?
Answer: ",-2.384185791015625e-07,-15.53125
83,"You have two options:
Option 1 - {A}
Option 2 - {B}
Do you prefer option 1 or option 2?
Answer: ",Tacos,Steak,"You have two options:
Option 1 - Tacos
Option 2 - Steak
Do you prefer option 1 or option 2?
Answer: ",-0.00469207763671875,-5.36328125
84,"You have two options:
Option 1 - {A}
Option 2 - {B}
What is your preference?
Answer: ",Pizza,Sushi,"You have two options:
Option 1 - Pizza
Option 2 - Sushi
What is your preference?
Answer: ",-0.007259368896484375,-4.9296875
85,"You have two options:
Option 1 - {A}
Option 2 - {B}
What is your preference?
Answer: ",Pizza,Burger,"You have two options:
Option 1 - Pizza
Option 2 - Burger
What is your preference?
Answer: ",-0.0013895034790039062,-6.578125
86,"You have two options:
Option 1 - {A}
Option 2 - {B}
What is your preference?
Answer: ",Pizza,Pasta,"You have two options:
Option 1 - Pizza
Option 2 - Pasta
What is your preference?
Answer: ",-0.0010652542114257812,-6.84375
87,"You have two options:
Option 1 - {A}
Option 2 - {B}
What is your preference?
Answer: ",Pizza,Salad,"You have two options:
Option 1 - Pizza
Option 2 - Salad
What is your preference?
Answer: ",-3.2186508178710938e-06,-12.640625
88,"You have two options:
Option 1 - {A}
Option 2 - {B}
What is your preference?
Answer: ",Pizza,Steak,"You have two options:
Option 1 - Pizza
Option 2 - Steak
What is your preference?
Answer: ",-0.01122283935546875,-4.49609375
89,"You have two options:
Option 1 - {A}
Option 2 - {B}
What is your preference?
Answer: ",Pizza,Tacos,"You have two options:
Option 1 - Pizza
Option 2 - Tacos
What is your preference?
Answer: ",-3.513671875,-0.03021240234375
90,"You have two options:
Option 1 - {A}
Option 2 - {B}
What is your preference?
Answer: ",Sushi,Pizza,"You have two options:
Option 1 - Sushi
Option 2 - Pizza
What is your preference?
Answer: ",-4.6953125,-0.0091705322265625
91,"You have two options:
Option 1 - {A}
Option 2 - {B}
What is your preference?
Answer: ",Sushi,Burger,"You have two options:
Option 1 - Sushi
Option 2 - Burger
What is your preference?
Answer: ",-0.06683349609375,-2.73828125
92,"You have two options:
Option 1 - {A}
Option 2 - {B}
What is your preference?
Answer: ",Sushi,Pasta,"You have two options:
Option 1 - Sushi
Option 2 - Pasta
What is your preference?
Answer: ",-0.304931640625,-1.3359375
93,"You have two options:
Option 1 - {A}
Option 2 - {B}
What is your preference?
Answer: ",Sushi,Salad,"You have two options:
Option 1 - Sushi
Option 2 - Salad
What is your preference?
Answer: ",-0.0002532005310058594,-8.28125
94,"You have two options:
Option 1 - {A}
Option 2 - {B}
What is your preference?
Answer: ",Sushi,Steak,"You have two options:
Option 1 - Sushi
Option 2 - Steak
What is your preference?
Answer: ",-0.0987548828125,-2.365234375
95,"You have two options:
Option 1 - {A}
Option 2 - {B}
What is your preference?
Answer: ",Sushi,Tacos,"You have two options:
Option 1 - Sushi
Option 2 - Tacos
What is your preference?
Answer: ",-5.39453125,-0.004547119140625
96,"You have two options:
Option 1 - {A}
Option 2 - {B}
What is your preference?
Answer: ",Burger,Pizza,"You have two options:
Option 1 - Burger
Option 2 - Pizza
What is your preference?
Answer: ",-3.91015625,-0.020233154296875
97,"You have two options:
Option 1 - {A}
Option 2 - {B}
What is your preference?
Answer: ",Burger,Sushi,"You have two options:
Option 1 - Burger
Option 2 - Sushi
What is your preference?
Answer: ",-0.46240234375,-0.99365234375
98,"You have two options:
Option 1 - {A}
Option 2 - {B}
What is your preference?
Answer: ",Burger,Pasta,"You have two options:
Option 1 - Burger
Option 2 - Pasta
What is your preference?
Answer: ",-0.0592041015625,-2.85546875
99,"You have two options:
Option 1 - {A}
Option 2 - {B}
What is your preference?
Answer: ",Burger,Salad,"You have two options:
Option 1 - Burger
Option 2 - Salad
What is your preference?
Answer: ",-9.608268737792969e-05,-9.25
100,"You have two options:
Option 1 - {A}
Option 2 - {B}
What is your preference?
Answer: ",Burger,Steak,"You have two options:
Option 1 - Burger
Option 2 - Steak
What is your preference?
Answer: ",-4.43359375,-0.01194000244140625
101,"You have two options:
Option 1 - {A}
Option 2 - {B}
What is your preference?
Answer: ",Burger,Tacos,"You have two options:
Option 1 - Burger
Option 2 - Tacos
What is your preference?
Answer: ",-7.078125,-0.000843048095703125
102,"You have two options:
Option 1 - {A}
Option 2 - {B}
What is your preference?
Answer: ",Pasta,Pizza,"You have two options:
Option 1 - Pasta
Option 2 - Pizza
What is your preference?
Answer: ",-4.49609375,-0.01122283935546875
103,"You have two options:
Option 1 - {A}
Option 2 - {B}
What is your preference?
Answer: ",Pasta,Sushi,"You have two options:
Option 1 - Pasta
Option 2 - Sushi
What is your preference?
Answer: ",-0.4287109375,-1.0537109375
104,"You have two options:
Option 1 - {A}
Option 2 - {B}
What is your preference?
Answer: ",Pasta,Burger,"You have two options:
Option 1 - Pasta
Option 2 - Burger
What is your preference?
Answer: ",-0.029296875,-3.544921875
105,"You have two options:
Option 1 - {A}
Option 2 - {B}
What is your preference?
Answer: ",Pasta,Salad,"You have two options:
Option 1 - Pasta
Option 2 - Salad
What is your preference?
Answer: ",-2.6226043701171875e-05,-10.546875
106,"You have two options:
Option 1 - {A}
Option 2 - {B}
What is your preference?
Answer: ",Pasta,Steak,"You have two options:
Option 1 - Pasta
Option 2 - Steak
What is your preference?
Answer: ",-0.0306854248046875,-3.5
107,"You have two options:
Option 1 - {A}
Option 2 - {B}
What is your preference?
Answer: ",Pasta,Tacos,"You have two options:
Option 1 - Pasta
Option 2 - Tacos
What is your preference?
Answer: ",-6.640625,-0.0013055801391601562
108,"You have two options:
Option 1 - {A}
Option 2 - {B}
What is your preference?
Answer: ",Salad,Pizza,"You have two options:
Option 1 - Salad
Option 2 - Pizza
What is your preference?
Answer: ",-10.109375,-4.0650367736816406e-05
109,"You have two options:
Option 1 - {A}
Option 2 - {B}
What is your preference?
Answer: ",Salad,Sushi,"You have two options:
Option 1 - Salad
Option 2 - Sushi
What is your preference?
Answer: ",-8.78125,-0.00015354156494140625
110,"You have two options:
Option 1 - {A}
Option 2 - {B}
What is your preference?
Answer: ",Salad,Burger,"You have two options:
Option 1 - Salad
Option 2 - Burger
What is your preference?
Answer: ",-2.16796875,-0.1214599609375
111,"You have two options:
Option 1 - {A}
Option 2 - {B}
What is your preference?
Answer: ",Salad,Pasta,"You have two options:
Option 1 - Salad
Option 2 - Pasta
What is your preference?
Answer: ",-2.73828125,-0.06683349609375
112,"You have two options:
Option 1 - {A}
Option 2 - {B}
What is your preference?
Answer: ",Salad,Steak,"You have two options:
Option 1 - Salad
Option 2 - Steak
What is your preference?
Answer: ",-4.46484375,-0.01157379150390625
113,"You have two options:
Option 1 - {A}
Option 2 - {B}
What is your preference?
Answer: ",Salad,Tacos,"You have two options:
Option 1 - Salad
Option 2 - Tacos
What is your preference?
Answer: ",-14.03125,-8.344650268554688e-07
114,"You have two options:
Option 1 - {A}
Option 2 - {B}
What is your preference?
Answer: ",Steak,Pizza,"You have two options:
Option 1 - Steak
Option 2 - Pizza
What is your preference?
Answer: ",-1.0849609375,-0.41259765625
115,"You have two options:
Option 1 - {A}
Option 2 - {B}
What is your preference?
Answer: ",Steak,Sushi,"You have two options:
Option 1 - Steak
Option 2 - Sushi
What is your preference?
Answer: ",-0.2100830078125,-1.6630859375
116,"You have two options:
Option 1 - {A}
Option 2 - {B}
What is your preference?
Answer: ",Steak,Burger,"You have two options:
Option 1 - Steak
Option 2 - Burger
What is your preference?
Answer: ",-0.0341796875,-3.392578125
117,"You have two options:
Option 1 - {A}
Option 2 - {B}
What is your preference?
Answer: ",Steak,Pasta,"You have two options:
Option 1 - Steak
Option 2 - Pasta
What is your preference?
Answer: ",-0.0012454986572265625,-6.6875
118,"You have two options:
Option 1 - {A}
Option 2 - {B}
What is your preference?
Answer: ",Steak,Salad,"You have two options:
Option 1 - Steak
Option 2 - Salad
What is your preference?
Answer: ",-1.621246337890625e-05,-11.03125
