template,option_a,option_b,prompt,score_a,score_b
Do you prefer {A} or {B}?,HP,Apple,Do you prefer HP or Apple?,-1.1689453125,-0.372314453125
Do you prefer {A} or {B}?,Dell,ASUS,Do you prefer Dell or ASUS?,-2.586841583251953e-05,-3.4570693969726562e-06
Do you prefer {A} or {B}?,Dell,Lenovo,Do you prefer Dell or Lenovo?,-2.1457672119140625e-06,-1.6689300537109375e-06
Do you prefer {A} or {B}?,Dell,HP,Do you prefer Dell or HP?,-1.9073486328125e-06,-2.578125
Do you prefer {A} or {B}?,Dell,Apple,Do you prefer Dell or Apple?,-1.1920928955078125e-06,-1.212890625
Do you prefer {A} or {B}?,Apple,ASUS,Do you prefer Apple or ASUS?,-0.199951171875,-2.7418136596679688e-06
Do you prefer {A} or {B}?,Apple,Lenovo,Do you prefer Apple or Lenovo?,-0.0036296844482421875,-1.9073486328125e-06
Do you prefer {A} or {B}?,Apple,HP,Do you prefer Apple or HP?,-0.01273345947265625,-4.37109375
Do you prefer {A} or {B}?,Apple,Dell,Do you prefer Apple or Dell?,-0.01904296875,-4.76837158203125e-07
{A} vs. {B}: What is your preference?,ASUS,Lenovo,ASUS vs. Lenovo: What is your preference?,-2.7418136596679688e-06,-4.5299530029296875e-06
{A} vs. {B}: What is your preference?,ASUS,HP,ASUS vs. HP: What is your preference?,-2.0265579223632812e-06,-6.25390625
{A} vs. {B}: What is your preference?,ASUS,Dell,ASUS vs. Dell: What is your preference?,-2.1457672119140625e-06,-1.633167266845703e-05
{A} vs. {B}: What is your preference?,ASUS,Apple,ASUS vs. Apple: What is your preference?,-2.2649765014648438e-06,-0.75244140625
{A} vs. {B}: What is your preference?,Lenovo,ASUS,Lenovo vs. ASUS: What is your preference?,-1.0728836059570312e-06,-7.62939453125e-06
{A} vs. {B}: What is your preference?,Lenovo,HP,Lenovo vs. HP: What is your preference?,-1.430511474609375e-06,-1.205078125
{A} vs. {B}: What is your preference?,Lenovo,Dell,Lenovo vs. Dell: What is your preference?,-2.1457672119140625e-06,-3.933906555175781e-06
{A} vs. {B}: What is your preference?,Lenovo,Apple,Lenovo vs. Apple: What is your preference?,-1.0728836059570312e-06,-0.495849609375
{A} vs. {B}: What is your preference?,HP,ASUS,HP vs. ASUS: What is your preference?,-0.12939453125,-8.821487426757812e-06
{A} vs. {B}: What is your preference?,HP,Lenovo,HP vs. Lenovo: What is your preference?,-0.0023822784423828125,-4.291534423828125e-06
{A} vs. {B}: What is your preference?,HP,Dell,HP vs. Dell: What is your preference?,-0.0265045166015625,-2.0265579223632812e-06
{A} vs. {B}: What is your preference?,HP,Apple,HP vs. Apple: What is your preference?,-0.0264739990234375,-3.65234375
{A} vs. {B}: What is your preference?,Dell,ASUS,Dell vs. ASUS: What is your preference?,-3.337860107421875e-06,-8.58306884765625e-06
{A} vs. {B}: What is your preference?,Dell,Lenovo,Dell vs. Lenovo: What is your preference?,-3.5762786865234375e-07,-4.5299530029296875e-06
{A} vs. {B}: What is your preference?,Dell,HP,Dell vs. HP: What is your preference?,-5.960464477539062e-07,-3.228515625
{A} vs. {B}: What is your preference?,Dell,Apple,Dell vs. Apple: What is your preference?,-5.960464477539062e-07,-1.740234375
{A} vs. {B}: What is your preference?,Apple,ASUS,Apple vs. ASUS: What is your preference?,-0.005657196044921875,-5.4836273193359375e-06
{A} vs. {B}: What is your preference?,Apple,Lenovo,Apple vs. Lenovo: What is your preference?,-0.00012409687042236328,-2.9802322387695312e-06
{A} vs. {B}: What is your preference?,Apple,HP,Apple vs. HP: What is your preference?,-0.00015592575073242188,-8.90625
{A} vs. {B}: What is your preference?,Apple,Dell,Apple vs. Dell: What is your preference?,-0.004405975341796875,-1.9073486328125e-06
Which option do you prefer: {A} or {B}?,ASUS,Lenovo,Which option do you prefer: ASUS or Lenovo?,-1.1801719665527344e-05,-3.4570693969726562e-06
Which option do you prefer: {A} or {B}?,ASUS,HP,Which option do you prefer: ASUS or HP?,-6.198883056640625e-06,-6.01953125
Which option do you prefer: {A} or {B}?,ASUS,Dell,Which option do you prefer: ASUS or Dell?,-6.079673767089844e-06,-7.3909759521484375e-06
Which option do you prefer: {A} or {B}?,ASUS,Apple,Which option do you prefer: ASUS or Apple?,-7.867813110351562e-06,-1.8115234375
Which option do you prefer: {A} or {B}?,Lenovo,ASUS,Which option do you prefer: Lenovo or ASUS?,-1.7881393432617188e-06,-6.198883056640625e-06
Which option do you prefer: {A} or {B}?,Lenovo,HP,Which option do you prefer: Lenovo or HP?,-2.6226043701171875e-06,-3.279296875
Which option do you prefer: {A} or {B}?,Lenovo,Dell,Which option do you prefer: Lenovo or Dell?,-4.649162292480469e-06,-1.5497207641601562e-06
Which option do you prefer: {A} or {B}?,Lenovo,Apple,Which option do you prefer: Lenovo or Apple?,-2.0265579223632812e-06,-1.7158203125
Which option do you prefer: {A} or {B}?,HP,ASUS,Which option do you prefer: HP or ASUS?,-0.6513671875,-3.337860107421875e-06
Which option do you prefer: {A} or {B}?,HP,Lenovo,Which option do you prefer: HP or Lenovo?,-0.006763458251953125,-4.291534423828125e-06
Which option do you prefer: {A} or {B}?,HP,Dell,Which option do you prefer: HP or Dell?,-0.051727294921875,-1.7881393432617188e-06
Which option do you prefer: {A} or {B}?,HP,Apple,Which option do you prefer: HP or Apple?,-0.030364990234375,-3.515625
Which option do you prefer: {A} or {B}?,Dell,ASUS,Which option do you prefer: Dell or ASUS?,-1.71661376953125e-05,-4.5299530029296875e-06
Which option do you prefer: {A} or {B}?,Dell,Lenovo,Which option do you prefer: Dell or Lenovo?,-8.344650268554688e-07,-2.2649765014648438e-06
Which option do you prefer: {A} or {B}?,Dell,HP,Which option do you prefer: Dell or HP?,-8.344650268554688e-07,-3.666015625
Which option do you prefer: {A} or {B}?,Dell,Apple,Which option do you prefer: Dell or Apple?,-7.152557373046875e-07,-4.171875
Which option do you prefer: {A} or {B}?,Apple,ASUS,Which option do you prefer: Apple or ASUS?,-0.10595703125,-2.7418136596679688e-06
Which option do you prefer: {A} or {B}?,Apple,Lenovo,Which option do you prefer: Apple or Lenovo?,-0.0009427070617675781,-2.5033950805664062e-06
Which option do you prefer: {A} or {B}?,Apple,HP,Which option do you prefer: Apple or HP?,-0.0005373954772949219,-7.546875
Which option do you prefer: {A} or {B}?,Apple,Dell,Which option do you prefer: Apple or Dell?,-0.0137481689453125,-2.384185791015625e-07
"Between {A} and {B}, which do you favor?",ASUS,Lenovo,"Between ASUS and Lenovo, which do you favor?",-2.396106719970703e-05,-9.5367431640625e-07
"Between {A} and {B}, which do you favor?",ASUS,HP,"Between ASUS and HP, which do you favor?",-1.895427703857422e-05,-8.1640625
"Between {A} and {B}, which do you favor?",ASUS,Dell,"Between ASUS and Dell, which do you favor?",-1.9669532775878906e-05,-6.318092346191406e-06
"Between {A} and {B}, which do you favor?",ASUS,Apple,"Between ASUS and Apple, which do you favor?",-1.9073486328125e-05,-0.27294921875
"Between {A} and {B}, which do you favor?",Lenovo,ASUS,"Between Lenovo and ASUS, which do you favor?",-9.5367431640625e-07,-1.1086463928222656e-05
"Between {A} and {B}, which do you favor?",Lenovo,HP,"Between Lenovo and HP, which do you favor?",-1.0728836059570312e-06,-2.935546875
"Between {A} and {B}, which do you favor?",Lenovo,Dell,"Between Lenovo and Dell, which do you favor?",-1.1920928955078125e-06,-4.76837158203125e-07
"Between {A} and {B}, which do you favor?",Lenovo,Apple,"Between Lenovo and Apple, which do you favor?",-4.76837158203125e-07,-0.256103515625
"Between {A} and {B}, which do you favor?",HP,ASUS,"Between HP and ASUS, which do you favor?",-1.4375,-9.5367431640625e-06
"Between {A} and {B}, which do you favor?",HP,Lenovo,"Between HP and Lenovo, which do you favor?",-0.007366180419921875,-7.152557373046875e-07
"Between {A} and {B}, which do you favor?",HP,Dell,"Between HP and Dell, which do you favor?",-0.313232421875,-7.152557373046875e-07
"Between {A} and {B}, which do you favor?",HP,Apple,"Between HP and Apple, which do you favor?",-1.39453125,-0.28515625
"Between {A} and {B}, which do you favor?",Dell,ASUS,"Between Dell and ASUS, which do you favor?",-9.5367431640625e-06,-1.430511474609375e-05
"Between {A} and {B}, which do you favor?",Dell,Lenovo,"Between Dell and Lenovo, which do you favor?",-5.960464477539062e-07,-9.5367431640625e-07
"Between {A} and {B}, which do you favor?",Dell,HP,"Between Dell and HP, which do you favor?",-9.5367431640625e-07,-3.529296875
"Between {A} and {B}, which do you favor?",Dell,Apple,"Between Dell and Apple, which do you favor?",-5.960464477539062e-07,-0.72509765625
"Between {A} and {B}, which do you favor?",Apple,ASUS,"Between Apple and ASUS, which do you favor?",-0.004032135009765625,-1.0132789611816406e-05
"Between {A} and {B}, which do you favor?",Apple,Lenovo,"Between Apple and Lenovo, which do you favor?",-1.3947486877441406e-05,-2.1457672119140625e-06
"Between {A} and {B}, which do you favor?",Apple,HP,"Between Apple and HP, which do you favor?",-1.0132789611816406e-05,-12.25
"Between {A} and {B}, which do you favor?",Apple,Dell,"Between Apple and Dell, which do you favor?",-0.0037250518798828125,-3.5762786865234375e-07
{A} or {B}?,ASUS,Lenovo,ASUS or Lenovo?,-1.0728836059570312e-06,-1.7881393432617188e-06
{A} or {B}?,ASUS,HP,ASUS or HP?,-5.960464477539062e-07,-5.81640625
{A} or {B}?,ASUS,Dell,ASUS or Dell?,-1.0728836059570312e-06,-3.5762786865234375e-06
{A} or {B}?,ASUS,Apple,ASUS or Apple?,-1.0728836059570312e-06,-0.52490234375
{A} or {B}?,Lenovo,ASUS,Lenovo or ASUS?,-1.7881393432617188e-06,-4.887580871582031e-06
{A} or {B}?,Lenovo,HP,Lenovo or HP?,-4.0531158447265625e-06,-0.63818359375
{A} or {B}?,Lenovo,Dell,Lenovo or Dell?,-4.0531158447265625e-06,-8.344650268554688e-07
{A} or {B}?,Lenovo,Apple,Lenovo or Apple?,-2.9802322387695312e-06,-0.1629638671875
{A} or {B}?,HP,ASUS,HP or ASUS?,-0.4111328125,-2.6226043701171875e-06
{A} or {B}?,HP,Lenovo,HP or Lenovo?,-0.0074615478515625,-1.5497207641601562e-06
{A} or {B}?,HP,Dell,HP or Dell?,-0.0123748779296875,-4.76837158203125e-07
{A} or {B}?,HP,Apple,HP or Apple?,-0.39697265625,-1.1162109375
{A} or {B}?,Dell,ASUS,Dell or ASUS?,-3.4570693969726562e-06,-5.245208740234375e-06
{A} or {B}?,Dell,Lenovo,Dell or Lenovo?,-2.384185791015625e-07,-2.5033950805664062e-06
{A} or {B}?,Dell,HP,Dell or HP?,-3.5762786865234375e-07,-2.783203125
{A} or {B}?,Dell,Apple,Dell or Apple?,-1.5497207641601562e-06,-1.857421875
{A} or {B}?,Apple,ASUS,Apple or ASUS?,-0.043670654296875,-5.9604644775390625e-06
{A} or {B}?,Apple,Lenovo,Apple or Lenovo?,-0.00022721290588378906,-1.430511474609375e-06
{A} or {B}?,Apple,HP,Apple or HP?,-1.9431114196777344e-05,-11.03125
{A} or {B}?,Apple,Dell,Apple or Dell?,-0.003498077392578125,-3.5762786865234375e-07
Indicate your preference: {A} vs. {B}.,ASUS,Lenovo,Indicate your preference: ASUS vs. Lenovo.,-1.0728836059570312e-05,-7.271766662597656e-06
Indicate your preference: {A} vs. {B}.,ASUS,HP,Indicate your preference: ASUS vs. HP.,-5.125999450683594e-06,-8.859375
Indicate your preference: {A} vs. {B}.,ASUS,Dell,Indicate your preference: ASUS vs. Dell.,-8.225440979003906e-06,-1.71661376953125e-05
Indicate your preference: {A} vs. {B}.,ASUS,Apple,Indicate your preference: ASUS vs. Apple.,-8.702278137207031e-06,-3.42578125
Indicate your preference: {A} vs. {B}.,Lenovo,ASUS,Indicate your preference: Lenovo vs. ASUS.,-7.510185241699219e-06,-7.987022399902344e-06
Indicate your preference: {A} vs. {B}.,Lenovo,HP,Indicate your preference: Lenovo vs. HP.,-1.2993812561035156e-05,-6.95703125
Indicate your preference: {A} vs. {B}.,Lenovo,Dell,Indicate your preference: Lenovo vs. Dell.,-1.2636184692382812e-05,-2.6226043701171875e-06
Indicate your preference: {A} vs. {B}.,Lenovo,Apple,Indicate your preference: Lenovo vs. Apple.,-8.940696716308594e-06,-5.31640625
Indicate your preference: {A} vs. {B}.,HP,ASUS,Indicate your preference: HP vs. ASUS.,-0.477783203125,-3.814697265625e-06
Indicate your preference: {A} vs. {B}.,HP,Lenovo,Indicate your preference: HP vs. Lenovo.,-0.0064849853515625,-7.510185241699219e-06
Indicate your preference: {A} vs. {B}.,HP,Dell,Indicate your preference: HP vs. Dell.,-0.012969970703125,-1.0728836059570312e-06
Indicate your preference: {A} vs. {B}.,HP,Apple,Indicate your preference: HP vs. Apple.,-0.00962066650390625,-4.6484375
Indicate your preference: {A} vs. {B}.,Dell,ASUS,Indicate your preference: Dell vs. ASUS.,-1.1444091796875e-05,-7.3909759521484375e-06
Indicate your preference: {A} vs. {B}.,Dell,Lenovo,Indicate your preference: Dell vs. Lenovo.,-5.960464477539062e-07,-5.841255187988281e-06
Indicate your preference: {A} vs. {B}.,Dell,HP,Indicate your preference: Dell vs. HP.,-4.76837158203125e-07,-5.36328125
Indicate your preference: {A} vs. {B}.,Dell,Apple,Indicate your preference: Dell vs. Apple.,-3.5762786865234375e-07,-4.9296875
Indicate your preference: {A} vs. {B}.,Apple,ASUS,Indicate your preference: Apple vs. ASUS.,-0.0309295654296875,-4.5299530029296875e-06
Indicate your preference: {A} vs. {B}.,Apple,Lenovo,Indicate your preference: Apple vs. Lenovo.,-0.0007600784301757812,-4.410743713378906e-06
Indicate your preference: {A} vs. {B}.,Apple,HP,Indicate your preference: Apple vs. HP.,-1.2040138244628906e-05,-11.6875
Indicate your preference: {A} vs. {B}.,Apple,Dell,Indicate your preference: Apple vs. Dell.,-0.0037784576416015625,-2.384185791015625e-07
Which do you like more: {A} or {B}?,ASUS,Lenovo,Which do you like more: ASUS or Lenovo?,-4.887580871582031e-06,-1.9073486328125e-06
Which do you like more: {A} or {B}?,ASUS,HP,Which do you like more: ASUS or HP?,-2.86102294921875e-06,-5.0546875
Which do you like more: {A} or {B}?,ASUS,Dell,Which do you like more: ASUS or Dell?,-3.337860107421875e-06,-1.1324882507324219e-05
Which do you like more: {A} or {B}?,ASUS,Apple,Which do you like more: ASUS or Apple?,-4.5299530029296875e-06,-1.0400390625
Which do you like more: {A} or {B}?,Lenovo,ASUS,Which do you like more: Lenovo or ASUS?,-1.3113021850585938e-06,-4.0531158447265625e-06
Which do you like more: {A} or {B}?,Lenovo,HP,Which do you like more: Lenovo or HP?,-1.7881393432617188e-06,-1.9384765625
Which do you like more: {A} or {B}?,Lenovo,Dell,Which do you like more: Lenovo or Dell?,-3.814697265625e-06,-2.1457672119140625e-06
Which do you like more: {A} or {B}?,Lenovo,Apple,Which do you like more: Lenovo or Apple?,-1.7881393432617188e-06,-0.350830078125
Which do you like more: {A} or {B}?,HP,ASUS,Which do you like more: HP or ASUS?,-0.457275390625,-1.5497207641601562e-06
Which do you like more: {A} or {B}?,HP,Lenovo,Which do you like more: HP or Lenovo?,-0.0068511962890625,-1.7881393432617188e-06
Which do you like more: {A} or {B}?,HP,Dell,Which do you like more: HP or Dell?,-0.1368408203125,-3.0994415283203125e-06
Which do you like more: {A} or {B}?,HP,Apple,Which do you like more: HP or Apple?,-0.3095703125,-1.3251953125
Which do you like more: {A} or {B}?,Dell,ASUS,Which do you like more: Dell or ASUS?,-1.6808509826660156e-05,-2.86102294921875e-06
Which do you like more: {A} or {B}?,Dell,Lenovo,Which do you like more: Dell or Lenovo?,-1.1920928955078125e-06,-1.430511474609375e-06
Which do you like more: {A} or {B}?,Dell,HP,Which do you like more: Dell or HP?,-1.430511474609375e-06,-3.212890625
Which do you like more: {A} or {B}?,Dell,Apple,Which do you like more: Dell or Apple?,-1.430511474609375e-06,-1.9775390625
Which do you like more: {A} or {B}?,Apple,ASUS,Which do you like more: Apple or ASUS?,-0.05181884765625,-3.2186508178710938e-06
Which do you like more: {A} or {B}?,Apple,Lenovo,Which do you like more: Apple or Lenovo?,-0.0010004043579101562,-1.430511474609375e-06
Which do you like more: {A} or {B}?,Apple,HP,Which do you like more: Apple or HP?,-0.002498626708984375,-6.00390625
Which do you like more: {A} or {B}?,Apple,Dell,Which do you like more: Apple or Dell?,-0.037506103515625,-7.152557373046875e-07
State your preference: {A} or {B}.,ASUS,Lenovo,State your preference: ASUS or Lenovo.,-1.9431114196777344e-05,-2.5033950805664062e-06
State your preference: {A} or {B}.,ASUS,HP,State your preference: ASUS or HP.,-8.58306884765625e-06,-5.78515625
State your preference: {A} or {B}.,ASUS,Dell,State your preference: ASUS or Dell.,-1.1682510375976562e-05,-8.58306884765625e-06
State your preference: {A} or {B}.,ASUS,Apple,State your preference: ASUS or Apple.,-1.2040138244628906e-05,-1.5283203125
State your preference: {A} or {B}.,Lenovo,ASUS,State your preference: Lenovo or ASUS.,-4.291534423828125e-06,-6.079673767089844e-06
State your preference: {A} or {B}.,Lenovo,HP,State your preference: Lenovo or HP.,-8.225440979003906e-06,-4.20703125
State your preference: {A} or {B}.,Lenovo,Dell,State your preference: Lenovo or Dell.,-7.987022399902344e-06,-1.5497207641601562e-06
State your preference: {A} or {B}.,Lenovo,Apple,State your preference: Lenovo or Apple.,-3.6954879760742188e-06,-1.4072265625
State your preference: {A} or {B}.,HP,ASUS,State your preference: HP or ASUS.,-0.72900390625,-3.337860107421875e-06
State your preference: {A} or {B}.,HP,Lenovo,State your preference: HP or Lenovo.,-0.032928466796875,-2.5033950805664062e-06
State your preference: {A} or {B}.,HP,Dell,State your preference: HP or Dell.,-0.0972900390625,-8.344650268554688e-07
State your preference: {A} or {B}.,HP,Apple,State your preference: HP or Apple.,-0.1697998046875,-1.857421875
State your preference: {A} or {B}.,Dell,ASUS,State your preference: Dell or ASUS.,-3.1113624572753906e-05,-5.364418029785156e-06
State your preference: {A} or {B}.,Dell,Lenovo,State your preference: Dell or Lenovo.,-1.430511474609375e-06,-1.7881393432617188e-06
State your preference: {A} or {B}.,Dell,HP,State your preference: Dell or HP.,-8.344650268554688e-07,-2.98828125
State your preference: {A} or {B}.,Dell,Apple,State your preference: Dell or Apple.,-5.960464477539062e-07,-1.9638671875
State your preference: {A} or {B}.,Apple,ASUS,State your preference: Apple or ASUS.,-0.03533935546875,-3.337860107421875e-06
State your preference: {A} or {B}.,Apple,Lenovo,State your preference: Apple or Lenovo.,-0.0034427642822265625,-3.5762786865234375e-06
State your preference: {A} or {B}.,Apple,HP,State your preference: Apple or HP.,-0.0005421638488769531,-7.53125
State your preference: {A} or {B}.,Apple,Dell,State your preference: Apple or Dell.,-0.0288543701171875,-2.384185791015625e-07
Your preference: {A} or {B}.,ASUS,Lenovo,Your preference: ASUS or Lenovo.,-1.4066696166992188e-05,-3.2186508178710938e-06
Your preference: {A} or {B}.,ASUS,HP,Your preference: ASUS or HP.,-7.867813110351562e-06,-7.453125
Your preference: {A} or {B}.,ASUS,Dell,Your preference: ASUS or Dell.,-1.0132789611816406e-05,-1.3470649719238281e-05
Your preference: {A} or {B}.,ASUS,Apple,Your preference: ASUS or Apple.,-8.225440979003906e-06,-2.494140625
Your preference: {A} or {B}.,Lenovo,ASUS,Your preference: Lenovo or ASUS.,-6.198883056640625e-06,-6.198883056640625e-06
Your preference: {A} or {B}.,Lenovo,HP,Your preference: Lenovo or HP.,-1.0251998901367188e-05,-7.375
Your preference: {A} or {B}.,Lenovo,Dell,Your preference: Lenovo or Dell.,-1.239776611328125e-05,-3.4570693969726562e-06
Your preference: {A} or {B}.,Lenovo,Apple,Your preference: Lenovo or Apple.,-3.5762786865234375e-06,-2.828125
Your preference: {A} or {B}.,HP,ASUS,Your preference: HP or ASUS.,-0.26025390625,-5.0067901611328125e-06
Your preference: {A} or {B}.,HP,Lenovo,Your preference: HP or Lenovo.,-0.0111846923828125,-2.0265579223632812e-06
Your preference: {A} or {B}.,HP,Dell,Your preference: HP or Dell.,-0.018157958984375,-1.1920928955078125e-06
Your preference: {A} or {B}.,HP,Apple,Your preference: HP or Apple.,-0.07891845703125,-2.578125
Your preference: {A} or {B}.,Dell,ASUS,Your preference: Dell or ASUS.,-2.0265579223632812e-05,-6.318092346191406e-06
Your preference: {A} or {B}.,Dell,Lenovo,Your preference: Dell or Lenovo.,-1.0728836059570312e-06,-2.384185791015625e-06
Your preference: {A} or {B}.,Dell,HP,Your preference: Dell or HP.,-7.152557373046875e-07,-5.50390625
Your preference: {A} or {B}.,Dell,Apple,Your preference: Dell or Apple.,-2.384185791015625e-07,-3.37890625
Your preference: {A} or {B}.,Apple,ASUS,Your preference: Apple or ASUS.,-0.026092529296875,-3.337860107421875e-06
Your preference: {A} or {B}.,Apple,Lenovo,Your preference: Apple or Lenovo.,-0.002223968505859375,-4.76837158203125e-06
Your preference: {A} or {B}.,Apple,HP,Your preference: Apple or HP.,-0.0005574226379394531,-7.5
Your preference: {A} or {B}.,Apple,Dell,Your preference: Apple or Dell.,-0.01374053955078125,-2.384185791015625e-07
Do you favor {A} over {B}?,ASUS,Lenovo,Do you favor ASUS over Lenovo?,-9.417533874511719e-06,-3.4570693969726562e-06
Do you favor {A} over {B}?,ASUS,HP,Do you favor ASUS over HP?,-8.58306884765625e-06,-6.5078125
Do you favor {A} over {B}?,ASUS,Dell,Do you favor ASUS over Dell?,-8.463859558105469e-06,-0.02288818359375
Do you favor {A} over {B}?,ASUS,Apple,Do you favor ASUS over Apple?,-8.463859558105469e-06,-6.078125
Do you favor {A} over {B}?,Lenovo,ASUS,Do you favor Lenovo over ASUS?,-2.956390380859375e-05,-5.245208740234375e-06
Do you favor {A} over {B}?,Lenovo,HP,Do you favor Lenovo over HP?,-1.7762184143066406e-05,-7.58203125
Do you favor {A} over {B}?,Lenovo,Dell,Do you favor Lenovo over Dell?,-3.3020973205566406e-05,-0.0118408203125
Do you favor {A} over {B}?,Lenovo,Apple,Do you favor Lenovo over Apple?,-1.5497207641601562e-05,-5.78515625
Do you favor {A} over {B}?,HP,ASUS,Do you favor HP over ASUS?,-0.053131103515625,-4.649162292480469e-06
Do you favor {A} over {B}?,HP,Lenovo,Do you favor HP over Lenovo?,-0.03448486328125,-4.291534423828125e-06
Do you favor {A} over {B}?,HP,Dell,Do you favor HP over Dell?,-0.9833984375,-0.03289794921875
Do you favor {A} over {B}?,HP,Apple,Do you favor HP over Apple?,-0.016357421875,-8.796875
Do you favor {A} over {B}?,Dell,ASUS,Do you favor Dell over ASUS?,-0.00010192394256591797,-5.841255187988281e-06
Do you favor {A} over {B}?,Dell,Lenovo,Do you favor Dell over Lenovo?,-1.990795135498047e-05,-5.0067901611328125e-06
Do you favor {A} over {B}?,Dell,HP,Do you favor Dell over HP?,-3.838539123535156e-05,-8.796875
Do you favor {A} over {B}?,Dell,Apple,Do you favor Dell over Apple?,-1.0251998901367188e-05,-6.125
Do you favor {A} over {B}?,Apple,ASUS,Do you favor Apple over ASUS?,-0.31982421875,-5.364418029785156e-06
Do you favor {A} over {B}?,Apple,Lenovo,Do you favor Apple over Lenovo?,-0.321044921875,-1.1920928955078125e-06
Do you favor {A} over {B}?,Apple,HP,Do you favor Apple over HP?,-0.0740966796875,-7.49609375
Do you favor {A} over {B}?,Apple,Dell,Do you favor Apple over Dell?,-2.9921875,-0.552734375
"Between {A} and {B}, what is your preference?",ASUS,Lenovo,"Between ASUS and Lenovo, what is your preference?",-2.1576881408691406e-05,-1.6689300537109375e-06
"Between {A} and {B}, what is your preference?",ASUS,HP,"Between ASUS and HP, what is your preference?",-1.9431114196777344e-05,-7.95703125
"Between {A} and {B}, what is your preference?",ASUS,Dell,"Between ASUS and Dell, what is your preference?",-1.71661376953125e-05,-5.0067901611328125e-06
