item_a,item_b,template,score_single_a,score_single_b,score_group_a,score_group_b,score_ppl_a,score_ppl_b
blue,yellow,"Candidates: {A}, {B}. Chosen:",2.384185791015625e-07,1.1920928955078125e-07,0.00772249698638916,0.000742793083190918,-15.140625,-15.9453125
blue,purple,"Candidates: {A}, {B}. Chosen:",5.960464477539062e-07,1.1324882507324219e-06,0.011882126331329346,0.0006038546562194824,-14.359375,-13.6796875
green,red,"Candidates: {A}, {B}. Chosen:",3.2782554626464844e-06,1.7881393432617188e-07,0.008680522441864014,0.0015232563018798828,-12.6171875,-15.6640625
green,blue,"Candidates: {A}, {B}. Chosen:",3.039836883544922e-06,5.960464477539063e-08,0.0105438232421875,0.0005778074264526367,-12.6953125,-16.796875
green,yellow,"Candidates: {A}, {B}. Chosen:",2.562999725341797e-06,5.960464477539063e-08,0.009357929229736328,0.0003262758255004883,-12.875,-16.59375
green,purple,"Candidates: {A}, {B}. Chosen:",4.470348358154297e-06,5.364418029785156e-07,0.016665160655975342,0.0003533363342285156,-12.3125,-14.4140625
yellow,red,"Candidates: {A}, {B}. Chosen:",6.556510925292969e-07,2.384185791015625e-07,0.005203902721405029,0.002312898635864258,-14.2734375,-15.296875
yellow,blue,"Candidates: {A}, {B}. Chosen:",6.556510925292969e-07,5.960464477539063e-08,0.006509065628051758,0.0009293556213378906,-14.2421875,-16.265625
yellow,green,"Candidates: {A}, {B}. Chosen:",4.76837158203125e-07,1.0728836059570312e-06,0.005319058895111084,0.002529323101043701,-14.6015625,-13.7265625
yellow,purple,"Candidates: {A}, {B}. Chosen:",1.0132789611816406e-06,3.5762786865234375e-07,0.00911712646484375,0.0003058910369873047,-13.7890625,-14.828125
purple,red,"Candidates: {A}, {B}. Chosen:",5.543231964111328e-06,1.0132789611816406e-06,0.0071849822998046875,0.00868147611618042,-12.109375,-13.828125
purple,blue,"Candidates: {A}, {B}. Chosen:",6.973743438720703e-06,5.960464477539062e-07,0.008745372295379639,0.004881918430328369,-11.875,-14.2890625
purple,green,"Candidates: {A}, {B}. Chosen:",2.86102294921875e-06,2.384185791015625e-06,0.007647275924682617,0.004963278770446777,-12.7734375,-12.953125
purple,yellow,"Candidates: {A}, {B}. Chosen:",1.9669532775878906e-06,5.364418029785156e-07,0.006867527961730957,0.0017374157905578613,-13.1484375,-14.4296875
red,blue,Task: Select {A} or {B}. Output:,4.744529724121094e-05,3.36766242980957e-05,0.10878807306289673,0.05874943733215332,-9.953125,-10.296875
red,green,Task: Select {A} or {B}. Output:,4.124641418457031e-05,5.0961971282958984e-05,0.10513859987258911,0.036971330642700195,-10.09375,-9.8828125
red,yellow,Task: Select {A} or {B}. Output:,4.357099533081055e-05,5.507469177246094e-05,0.13970643281936646,0.022437095642089844,-10.0390625,-9.8046875
red,purple,Task: Select {A} or {B}. Output:,4.607439041137695e-05,0.0003540515899658203,0.2150883674621582,0.0989571213722229,-9.984375,-7.9453125
blue,red,Task: Select {A} or {B}. Output:,0.00011616945266723633,1.1622905731201172e-05,0.17533069849014282,0.03289318084716797,-9.0625,-11.3671875
blue,green,Task: Select {A} or {B}. Output:,0.00019562244415283203,2.753734588623047e-05,0.3736523985862732,0.03048759698867798,-8.5390625,-10.5
blue,yellow,Task: Select {A} or {B}. Output:,0.00017058849334716797,6.943941116333008e-05,0.3283253312110901,0.03580421209335327,-8.6796875,-9.578125
blue,purple,Task: Select {A} or {B}. Output:,0.00022101402282714844,0.00030684471130371094,0.4551319479942322,0.07508677244186401,-8.4140625,-8.0859375
green,red,Task: Select {A} or {B}. Output:,6.687641143798828e-05,3.3974647521972656e-06,0.05494874715805054,0.01078784465789795,-9.609375,-12.5859375
green,blue,Task: Select {A} or {B}. Output:,0.00012373924255371094,1.1801719665527344e-05,0.14421647787094116,0.023739278316497803,-9.0,-11.3515625
green,yellow,Task: Select {A} or {B}. Output:,8.821487426757812e-05,2.7120113372802734e-05,0.115772545337677,0.019650280475616455,-9.3359375,-10.515625
green,purple,Task: Select {A} or {B}. Output:,0.00012791156768798828,0.0001289844512939453,0.22196877002716064,0.04326242208480835,-8.9609375,-8.953125
yellow,red,Task: Select {A} or {B}. Output:,0.00031256675720214844,7.033348083496094e-06,0.14212065935134888,0.0382155179977417,-8.0703125,-11.8671875
yellow,blue,Task: Select {A} or {B}. Output:,0.0003192424774169922,2.1576881408691406e-05,0.17512208223342896,0.06281578540802002,-8.046875,-10.7421875
yellow,green,Task: Select {A} or {B}. Output:,0.00020492076873779297,3.24249267578125e-05,0.12449067831039429,0.05171000957489014,-8.4921875,-10.3359375
yellow,purple,Task: Select {A} or {B}. Output:,0.0003859996795654297,0.0002359151840209961,0.3600766658782959,0.11833053827285767,-7.859375,-8.3515625
purple,red,Task: Select {A} or {B}. Output:,0.0022563934326171875,8.404254913330078e-06,0.5829746723175049,0.06566250324249268,-6.09375,-11.6875
purple,blue,Task: Select {A} or {B}. Output:,0.00226593017578125,3.063678741455078e-05,0.6142687797546387,0.09094029664993286,-6.08984375,-10.390625
purple,green,Task: Select {A} or {B}. Output:,0.001796722412109375,2.4080276489257812e-05,0.6130592823028564,0.05275583267211914,-6.3203125,-10.6328125
purple,yellow,Task: Select {A} or {B}. Output:,0.0015621185302734375,5.179643630981445e-05,0.7057392597198486,0.06501102447509766,-6.4609375,-9.8671875
red,blue,Please choose between {A} and {B}. Choice:,1.5497207641601562e-05,1.728534698486328e-05,0.14231210947036743,0.14269477128982544,-11.078125,-10.96875
red,green,Please choose between {A} and {B}. Choice:,1.4126300811767578e-05,2.473592758178711e-05,0.17156291007995605,0.07228058576583862,-11.171875,-10.609375
red,yellow,Please choose between {A} and {B}. Choice:,1.3649463653564453e-05,9.47713851928711e-06,0.22391456365585327,0.024947285652160645,-11.203125,-11.5703125
red,purple,Please choose between {A} and {B}. Choice:,1.1444091796875e-05,0.00022852420806884766,0.30280447006225586,0.10141009092330933,-11.375,-8.3828125
blue,red,Please choose between {A} and {B}. Choice:,3.5643577575683594e-05,5.066394805908203e-06,0.3604142665863037,0.10543960332870483,-10.2421875,-12.1953125
blue,green,Please choose between {A} and {B}. Choice:,1.6868114471435547e-05,1.049041748046875e-05,0.3137441873550415,0.07603442668914795,-10.9921875,-11.46875
blue,yellow,Please choose between {A} and {B}. Choice:,2.6524066925048828e-05,4.172325134277344e-06,0.4569671154022217,0.02604067325592041,-10.5390625,-12.3828125
blue,purple,Please choose between {A} and {B}. Choice:,2.4020671844482422e-05,0.00016164779663085938,0.37959563732147217,0.07779335975646973,-10.6328125,-8.7265625
green,red,Please choose between {A} and {B}. Choice:,4.64320182800293e-05,5.662441253662109e-06,0.1629161834716797,0.14944833517074585,-9.9765625,-12.078125
green,blue,Please choose between {A} and {B}. Choice:,1.9371509552001953e-05,7.569789886474609e-06,0.12019282579421997,0.12880563735961914,-10.8515625,-11.7890625
green,yellow,Please choose between {A} and {B}. Choice:,2.276897430419922e-05,8.940696716308594e-06,0.18725132942199707,0.06251132488250732,-10.6875,-11.625
green,purple,Please choose between {A} and {B}. Choice:,2.4199485778808594e-05,0.00014138221740722656,0.23686468601226807,0.12247896194458008,-10.6328125,-8.8671875
yellow,red,Please choose between {A} and {B}. Choice:,5.739927291870117e-05,6.318092346191406e-06,0.1660899519920349,0.1710822582244873,-9.765625,-11.9765625
yellow,blue,Please choose between {A} and {B}. Choice:,4.875659942626953e-05,1.5079975128173828e-05,0.2247065305709839,0.220395028591156,-9.9296875,-11.1015625
yellow,green,Please choose between {A} and {B}. Choice:,4.32133674621582e-05,2.187490463256836e-05,0.209825336933136,0.14774060249328613,-10.046875,-10.7265625
yellow,purple,Please choose between {A} and {B}. Choice:,3.248453140258789e-05,0.0001989603042602539,0.3129214644432068,0.25723111629486084,-10.3359375,-8.5234375
purple,red,Please choose between {A} and {B}. Choice:,0.0006933212280273438,4.0531158447265625e-06,0.34660935401916504,0.14091026782989502,-7.2734375,-12.4140625
purple,blue,Please choose between {A} and {B}. Choice:,0.0006055831909179688,1.1444091796875e-05,0.3080174922943115,0.19864416122436523,-7.41015625,-11.375
purple,green,Please choose between {A} and {B}. Choice:,0.0005316734313964844,9.715557098388672e-06,0.3676607608795166,0.0936814546585083,-7.5390625,-11.5390625
purple,yellow,Please choose between {A} and {B}. Choice:,0.0004982948303222656,5.662441253662109e-06,0.4553825855255127,0.05571293830871582,-7.60546875,-12.078125
red,blue,A or B? {A} vs {B} ->,7.867813110351562e-06,1.1920928955078125e-07,0.18251562118530273,0.004826605319976807,-11.7578125,-15.828125
red,green,A or B? {A} vs {B} ->,8.52346420288086e-06,2.980232238769531e-07,0.18768250942230225,0.004759669303894043,-11.671875,-15.0625
red,yellow,A or B? {A} vs {B} ->,8.821487426757812e-06,1.7881393432617188e-07,0.18342280387878418,0.005038261413574219,-11.640625,-15.515625
red,purple,A or B? {A} vs {B} ->,8.64267349243164e-06,9.5367431640625e-07,0.19942378997802734,0.004853665828704834,-11.65625,-13.890625
blue,red,A or B? {A} vs {B} ->,5.304813385009766e-06,2.980232238769531e-07,0.2732653021812439,0.00853043794631958,-12.1484375,-14.9296875
blue,green,A or B? {A} vs {B} ->,3.5762786865234375e-06,4.172325134277344e-07,0.26027828454971313,0.007299363613128662,-12.53125,-14.734375
blue,yellow,A or B? {A} vs {B} ->,3.993511199951172e-06,2.980232238769531e-07,0.23682522773742676,0.006438136100769043,-12.4296875,-15.0703125
blue,purple,A or B? {A} vs {B} ->,4.0531158447265625e-06,3.159046173095703e-06,0.26073503494262695,0.006714820861816406,-12.4140625,-12.65625
green,red,A or B? {A} vs {B} ->,1.5616416931152344e-05,2.980232238769531e-07,0.19869470596313477,0.005495190620422363,-11.0703125,-15.125
green,blue,A or B? {A} vs {B} ->,1.3709068298339844e-05,1.1920928955078125e-07,0.23114818334579468,0.0042877197265625,-11.1953125,-16.1875
green,yellow,A or B? {A} vs {B} ->,1.2874603271484375e-05,2.980232238769531e-07,0.1631789207458496,0.0038034915924072266,-11.2578125,-15.078125
green,purple,A or B? {A} vs {B} ->,1.3053417205810547e-05,1.0132789611816406e-06,0.2277194857597351,0.00428849458694458,-11.25,-13.78125
yellow,red,A or B? {A} vs {B} ->,1.043081283569336e-05,2.384185791015625e-07,0.19287073612213135,0.005151689052581787,-11.46875,-15.3359375
yellow,blue,A or B? {A} vs {B} ->,1.0132789611816406e-05,1.1920928955078125e-07,0.22424834966659546,0.003911614418029785,-11.5,-15.9453125
yellow,green,A or B? {A} vs {B} ->,8.940696716308594e-06,5.960464477539062e-07,0.19083189964294434,0.004529058933258057,-11.625,-14.3125
yellow,purple,A or B? {A} vs {B} ->,1.245737075805664e-05,8.940696716308594e-07,0.21444880962371826,0.0034317970275878906,-11.296875,-13.9453125
purple,red,A or B? {A} vs {B} ->,0.00020575523376464844,5.960464477539062e-07,0.261590838432312,0.007700443267822266,-8.4921875,-14.3046875
purple,blue,A or B? {A} vs {B} ->,0.00021183490753173828,5.364418029785156e-07,0.2765125632286072,0.004954218864440918,-8.4609375,-14.4453125
purple,green,A or B? {A} vs {B} ->,0.00014317035675048828,4.76837158203125e-07,0.24997949600219727,0.004092395305633545,-8.8515625,-14.515625
purple,yellow,A or B? {A} vs {B} ->,0.00015926361083984375,7.152557373046875e-07,0.256289005279541,0.00403749942779541,-8.7421875,-14.125
red,blue,Which is preferred: {A} or {B}? Answer:,1.2993812561035156e-05,2.1457672119140625e-06,0.09785258769989014,0.012797355651855469,-11.25,-13.0625
red,green,Which is preferred: {A} or {B}? Answer:,9.417533874511719e-06,1.7285346984863281e-06,0.09750664234161377,0.0070493221282958984,-11.5703125,-13.2578125
red,yellow,Which is preferred: {A} or {B}? Answer:,1.0311603546142578e-05,1.5497207641601562e-06,0.1819133758544922,0.010085105895996094,-11.484375,-13.3828125
red,purple,Which is preferred: {A} or {B}? Answer:,1.0192394256591797e-05,1.615285873413086e-05,0.2189447283744812,0.00841742753982544,-11.4921875,-11.03125
blue,red,Which is preferred: {A} or {B}? Answer:,1.9550323486328125e-05,1.9073486328125e-06,0.13669508695602417,0.02038860321044922,-10.84375,-13.15625
blue,green,Which is preferred: {A} or {B}? Answer:,1.3887882232666016e-05,2.1457672119140625e-06,0.1558283567428589,0.014127254486083984,-11.1796875,-13.0625
blue,yellow,Which is preferred: {A} or {B}? Answer:,1.4126300811767578e-05,1.430511474609375e-06,0.17925554513931274,0.012334942817687988,-11.1640625,-13.4765625
blue,purple,Which is preferred: {A} or {B}? Answer:,1.6868114471435547e-05,1.811981201171875e-05,0.2158631682395935,0.01057124137878418,-10.9921875,-10.921875
green,red,Which is preferred: {A} or {B}? Answer:,1.5974044799804688e-05,1.0728836059570312e-06,0.08977872133255005,0.020743489265441895,-11.046875,-13.7578125
green,blue,Which is preferred: {A} or {B}? Answer:,1.0967254638671875e-05,1.1324882507324219e-06,0.08197861909866333,0.01232290267944336,-11.421875,-13.7109375
green,yellow,Which is preferred: {A} or {B}? Answer:,1.0311603546142578e-05,1.0728836059570312e-06,0.12233948707580566,0.01175922155380249,-11.4765625,-13.765625
green,purple,Which is preferred: {A} or {B}? Answer:,1.1801719665527344e-05,4.172325134277344e-06,0.12045341730117798,0.0031030774116516113,-11.34375,-12.3828125
yellow,red,Which is preferred: {A} or {B}? Answer:,1.5497207641601562e-05,1.2516975402832031e-06,0.10318416357040405,0.026847898960113525,-11.0703125,-13.6015625
yellow,blue,Which is preferred: {A} or {B}? Answer:,1.5020370483398438e-05,1.8477439880371094e-06,0.1294569969177246,0.024630427360534668,-11.1015625,-13.1875
yellow,green,Which is preferred: {A} or {B}? Answer:,9.000301361083984e-06,1.8477439880371094e-06,0.0939338207244873,0.01827019453048706,-11.6171875,-13.1953125
yellow,purple,Which is preferred: {A} or {B}? Answer:,1.806020736694336e-05,5.900859832763672e-06,0.1818954348564148,0.006025910377502441,-10.921875,-12.046875
purple,red,Which is preferred: {A} or {B}? Answer:,0.00018084049224853516,2.5033950805664062e-06,0.09494906663894653,0.057116150856018066,-8.6171875,-12.90625
purple,blue,Which is preferred: {A} or {B}? Answer:,0.0001596212387084961,4.470348358154297e-06,0.0998428463935852,0.06556141376495361,-8.7421875,-12.3203125
purple,green,Which is preferred: {A} or {B}? Answer:,0.00010353326797485352,2.086162567138672e-06,0.07674306631088257,0.019471168518066406,-9.171875,-13.078125
purple,yellow,Which is preferred: {A} or {B}? Answer:,0.00010514259338378906,3.516674041748047e-06,0.10163527727127075,0.0349612832069397,-9.15625,-12.546875
red,blue,Vote: {A} or {B}. Result:,5.960464477539062e-07,5.960464477539063e-08,0.0029312968254089355,0.00018721818923950195,-14.328125,-16.984375
red,green,Vote: {A} or {B}. Result:,5.960464477539062e-07,2.384185791015625e-07,0.0030857324600219727,0.0002772808074951172,-14.3046875,-15.1484375
red,yellow,Vote: {A} or {B}. Result:,6.556510925292969e-07,1.1920928955078125e-07,0.00387418270111084,0.00015407800674438477,-14.265625,-15.875
red,purple,Vote: {A} or {B}. Result:,1.0728836059570312e-06,7.748603820800781e-07,0.006055355072021484,0.0001761913299560547,-13.734375,-14.046875
blue,red,Vote: {A} or {B}. Result:,2.980232238769531e-07,5.960464477539063e-08,0.0019677281379699707,0.0004944801330566406,-15.125,-16.515625
blue,green,Vote: {A} or {B}. Result:,2.980232238769531e-07,1.7881393432617188e-07,0.0024796128273010254,0.0003585219383239746,-15.109375,-15.7109375
blue,yellow,Vote: {A} or {B}. Result:,2.980232238769531e-07,1.1920928955078125e-07,0.0025873780250549316,0.0002493858337402344,-15.0859375,-16.140625
blue,purple,Vote: {A} or {B}. Result:,4.76837158203125e-07,8.344650268554688e-07,0.0035514235496520996,0.0002506375312805176,-14.515625,-14.0078125
green,red,Vote: {A} or {B}. Result:,1.7285346984863281e-06,1.1920928955078125e-07,0.0023683905601501465,0.0006974935531616211,-13.265625,-16.0
green,blue,Vote: {A} or {B}. Result:,8.940696716308594e-07,0.0,0.0022963881492614746,0.00016689300537109375,-13.8984375,-17.65625
green,yellow,Vote: {A} or {B}. Result:,1.3113021850585938e-06,1.1920928955078125e-07,0.0030549168586730957,0.00020766258239746094,-13.5390625,-15.7578125
green,purple,Vote: {A} or {B}. Result:,1.430511474609375e-06,3.5762786865234375e-07,0.004025459289550781,0.0001404881477355957,-13.4765625,-14.828125
yellow,red,Vote: {A} or {B}. Result:,7.748603820800781e-07,1.1920928955078125e-07,0.0014862418174743652,0.0007141232490539551,-14.0859375,-16.234375
yellow,blue,Vote: {A} or {B}. Result:,4.76837158203125e-07,0.0,0.001586616039276123,0.0001627206802368164,-14.5390625,-17.71875
yellow,green,Vote: {A} or {B}. Result:,8.344650268554688e-07,4.172325134277344e-07,0.0016990303993225098,0.0006736516952514648,-14.03125,-14.6796875
yellow,purple,Vote: {A} or {B}. Result:,1.0132789611816406e-06,4.172325134277344e-07,0.0024660229682922363,0.00017130374908447266,-13.8125,-14.71875
purple,red,Vote: {A} or {B}. Result:,2.9265880584716797e-05,1.7881393432617188e-07,0.005770385265350342,0.0014169812202453613,-10.4375,-15.484375
purple,blue,Vote: {A} or {B}. Result:,2.4974346160888672e-05,2.384185791015625e-07,0.005668818950653076,0.0008167028427124023,-10.59375,-15.359375
purple,green,Vote: {A} or {B}. Result:,1.5914440155029297e-05,2.980232238769531e-07,0.004431307315826416,0.0005956292152404785,-11.046875,-14.984375
purple,yellow,Vote: {A} or {B}. Result:,2.4616718292236328e-05,5.960464477539062e-07,0.006731390953063965,0.0005340576171875,-10.609375,-14.3671875
