template,option_a,option_b,prompt,score_a,score_b
Which option do you prefer: {A} or {B}?,red,green,Which option do you prefer: red or green?,-0.1346435546875,-2.072265625
Which option do you prefer: {A} or {B}?,red,yellow,Which option do you prefer: red or yellow?,-0.004924774169921875,-5.31640625
Which option do you prefer: {A} or {B}?,red,purple,Which option do you prefer: red or purple?,-2.6953125,-0.07012939453125
Which option do you prefer: {A} or {B}?,blue,red,Which option do you prefer: blue or red?,-1.8596649169921875e-05,-11.21875
Which option do you prefer: {A} or {B}?,blue,green,Which option do you prefer: blue or green?,-0.0165557861328125,-4.109375
Which option do you prefer: {A} or {B}?,blue,yellow,Which option do you prefer: blue or yellow?,-0.0009646415710449219,-7.0
Which option do you prefer: {A} or {B}?,blue,purple,Which option do you prefer: blue or purple?,-0.04046630859375,-3.228515625
Which option do you prefer: {A} or {B}?,green,red,Which option do you prefer: green or red?,-1.6570091247558594e-05,-11.5625
Which option do you prefer: {A} or {B}?,green,blue,Which option do you prefer: green or blue?,-4.9453125,-0.007160186767578125
Which option do you prefer: {A} or {B}?,green,yellow,Which option do you prefer: green or yellow?,-2.276897430419922e-05,-11.1875
Which option do you prefer: {A} or {B}?,green,purple,Which option do you prefer: green or purple?,-0.0076141357421875,-4.8828125
Which option do you prefer: {A} or {B}?,yellow,red,Which option do you prefer: yellow or red?,-0.3974609375,-1.1162109375
Which option do you prefer: {A} or {B}?,yellow,blue,Which option do you prefer: yellow or blue?,-8.09375,-0.0005245208740234375
Which option do you prefer: {A} or {B}?,yellow,green,Which option do you prefer: yellow or green?,-2.017578125,-0.142822265625
Which option do you prefer: {A} or {B}?,yellow,purple,Which option do you prefer: yellow or purple?,-3.8046875,-0.0228729248046875
Which option do you prefer: {A} or {B}?,purple,red,Which option do you prefer: purple or red?,-0.029296875,-3.560546875
Which option do you prefer: {A} or {B}?,purple,blue,Which option do you prefer: purple or blue?,-6.71875,-0.0012922286987304688
Which option do you prefer: {A} or {B}?,purple,green,Which option do you prefer: purple or green?,-0.015167236328125,-4.265625
Which option do you prefer: {A} or {B}?,purple,yellow,Which option do you prefer: purple or yellow?,-0.0003464221954345703,-9.4375
"Between {A} and {B}, which do you favor?",red,blue,"Between red and blue, which do you favor?",-0.80419921875,-1.7724609375
"Between {A} and {B}, which do you favor?",red,green,"Between red and green, which do you favor?",-0.35546875,-2.76171875
"Between {A} and {B}, which do you favor?",red,yellow,"Between red and yellow, which do you favor?",-0.5869140625,-4.3671875
"Between {A} and {B}, which do you favor?",red,purple,"Between red and purple, which do you favor?",-0.62353515625,-1.3427734375
"Between {A} and {B}, which do you favor?",blue,red,"Between blue and red, which do you favor?",-0.2666015625,-8.3125
"Between {A} and {B}, which do you favor?",blue,green,"Between blue and green, which do you favor?",-0.08160400390625,-6.11328125
"Between {A} and {B}, which do you favor?",blue,yellow,"Between blue and yellow, which do you favor?",-0.1595458984375,-6.00390625
"Between {A} and {B}, which do you favor?",blue,purple,"Between blue and purple, which do you favor?",-0.0380859375,-4.3203125
"Between {A} and {B}, which do you favor?",green,red,"Between green and red, which do you favor?",-0.1650390625,-9.3203125
"Between {A} and {B}, which do you favor?",green,blue,"Between green and blue, which do you favor?",-0.218994140625,-2.75
"Between {A} and {B}, which do you favor?",green,yellow,"Between green and yellow, which do you favor?",-0.0640869140625,-8.59375
"Between {A} and {B}, which do you favor?",green,purple,"Between green and purple, which do you favor?",-0.044464111328125,-4.66796875
"Between {A} and {B}, which do you favor?",yellow,red,"Between yellow and red, which do you favor?",-1.45703125,-4.51953125
"Between {A} and {B}, which do you favor?",yellow,blue,"Between yellow and blue, which do you favor?",-1.091796875,-2.779296875
"Between {A} and {B}, which do you favor?",yellow,green,"Between yellow and green, which do you favor?",-0.40283203125,-4.02734375
"Between {A} and {B}, which do you favor?",yellow,purple,"Between yellow and purple, which do you favor?",-0.79638671875,-1.734375
"Between {A} and {B}, which do you favor?",purple,red,"Between purple and red, which do you favor?",-1.1748046875,-4.86328125
"Between {A} and {B}, which do you favor?",purple,blue,"Between purple and blue, which do you favor?",-1.7724609375,-1.3662109375
"Between {A} and {B}, which do you favor?",purple,green,"Between purple and green, which do you favor?",-1.916015625,-5.6640625
"Between {A} and {B}, which do you favor?",purple,yellow,"Between purple and yellow, which do you favor?",-1.1806640625,-8.0546875
{A} or {B}?,red,blue,red or blue?,-0.0025577545166015625,-5.97265625
{A} or {B}?,red,green,red or green?,-0.018157958984375,-4.01953125
{A} or {B}?,red,yellow,red or yellow?,-0.01331329345703125,-4.32421875
{A} or {B}?,red,purple,red or purple?,-0.296875,-1.359375
{A} or {B}?,blue,red,blue or red?,-0.0010356903076171875,-6.875
{A} or {B}?,blue,green,blue or green?,-0.00861358642578125,-4.7578125
{A} or {B}?,blue,yellow,blue or yellow?,-0.004344940185546875,-5.44140625
{A} or {B}?,blue,purple,blue or purple?,-0.1512451171875,-1.9638671875
{A} or {B}?,green,red,green or red?,-0.00022590160369873047,-8.40625
{A} or {B}?,green,blue,green or blue?,-0.0306854248046875,-3.5
{A} or {B}?,green,yellow,green or yellow?,-0.00041985511779785156,-7.78125
{A} or {B}?,green,purple,green or purple?,-0.002719879150390625,-5.91015625
{A} or {B}?,yellow,red,yellow or red?,-0.0019388198852539062,-6.25
{A} or {B}?,yellow,blue,yellow or blue?,-0.0030975341796875,-5.78515625
{A} or {B}?,yellow,green,yellow or green?,-0.0034999847412109375,-5.66015625
{A} or {B}?,yellow,purple,yellow or purple?,-0.018157958984375,-4.01953125
{A} or {B}?,purple,red,purple or red?,-0.002384185791015625,-6.05078125
{A} or {B}?,purple,blue,purple or blue?,-0.06787109375,-2.724609375
{A} or {B}?,purple,green,purple or green?,-0.0023899078369140625,-6.05078125
{A} or {B}?,purple,yellow,purple or yellow?,-0.00045228004455566406,-7.734375
Indicate your preference: {A} vs. {B}.,red,blue,Indicate your preference: red vs. blue.,-0.0057525634765625,-5.16015625
Indicate your preference: {A} vs. {B}.,red,green,Indicate your preference: red vs. green.,-0.0017061233520507812,-6.375
Indicate your preference: {A} vs. {B}.,red,yellow,Indicate your preference: red vs. yellow.,-0.00196075439453125,-6.25390625
Indicate your preference: {A} vs. {B}.,red,purple,Indicate your preference: red vs. purple.,-0.2890625,-1.3828125
Indicate your preference: {A} vs. {B}.,blue,red,Indicate your preference: blue vs. red.,-3.3855438232421875e-05,-10.34375
Indicate your preference: {A} vs. {B}.,blue,green,Indicate your preference: blue vs. green.,-0.003082275390625,-5.78515625
Indicate your preference: {A} vs. {B}.,blue,yellow,Indicate your preference: blue vs. yellow.,-0.0012617111206054688,-6.6875
Indicate your preference: {A} vs. {B}.,blue,purple,Indicate your preference: blue vs. purple.,-0.045745849609375,-3.107421875
Indicate your preference: {A} vs. {B}.,green,red,Indicate your preference: green vs. red.,-4.363059997558594e-05,-10.28125
Indicate your preference: {A} vs. {B}.,green,blue,Indicate your preference: green vs. blue.,-2.98828125,-0.051666259765625
Indicate your preference: {A} vs. {B}.,green,yellow,Indicate your preference: green vs. yellow.,-4.3392181396484375e-05,-10.34375
Indicate your preference: {A} vs. {B}.,green,purple,Indicate your preference: green vs. purple.,-0.001995086669921875,-6.22265625
Indicate your preference: {A} vs. {B}.,yellow,red,Indicate your preference: yellow vs. red.,-0.062164306640625,-2.8125
Indicate your preference: {A} vs. {B}.,yellow,blue,Indicate your preference: yellow vs. blue.,-5.0703125,-0.00635528564453125
Indicate your preference: {A} vs. {B}.,yellow,green,Indicate your preference: yellow vs. green.,-0.08636474609375,-2.4921875
Indicate your preference: {A} vs. {B}.,yellow,purple,Indicate your preference: yellow vs. purple.,-1.8310546875,-0.1748046875
Indicate your preference: {A} vs. {B}.,purple,red,Indicate your preference: purple vs. red.,-0.01531219482421875,-4.203125
Indicate your preference: {A} vs. {B}.,purple,blue,Indicate your preference: purple vs. blue.,-3.529296875,-0.0298309326171875
Indicate your preference: {A} vs. {B}.,purple,green,Indicate your preference: purple vs. green.,-0.01268768310546875,-4.38671875
Indicate your preference: {A} vs. {B}.,purple,yellow,Indicate your preference: purple vs. yellow.,-0.0006542205810546875,-7.5
Which do you like more: {A} or {B}?,red,blue,Which do you like more: red or blue?,-0.21435546875,-1.68359375
Which do you like more: {A} or {B}?,red,green,Which do you like more: red or green?,-0.11456298828125,-2.271484375
Which do you like more: {A} or {B}?,red,yellow,Which do you like more: red or yellow?,-0.015869140625,-4.484375
Which do you like more: {A} or {B}?,red,purple,Which do you like more: red or purple?,-2.544921875,-0.137939453125
Which do you like more: {A} or {B}?,blue,red,Which do you like more: blue or red?,-0.005260467529296875,-8.6328125
Which do you like more: {A} or {B}?,blue,green,Which do you like more: blue or green?,-0.021209716796875,-4.08203125
Which do you like more: {A} or {B}?,blue,yellow,Which do you like more: blue or yellow?,-0.011016845703125,-5.98046875
Which do you like more: {A} or {B}?,blue,purple,Which do you like more: blue or purple?,-0.1375732421875,-2.16796875
Which do you like more: {A} or {B}?,green,red,Which do you like more: green or red?,-0.00662994384765625,-7.6015625
Which do you like more: {A} or {B}?,green,blue,Which do you like more: green or blue?,-5.54296875,-0.012908935546875
Which do you like more: {A} or {B}?,green,yellow,Which do you like more: green or yellow?,-0.002666473388671875,-7.41015625
Which do you like more: {A} or {B}?,green,purple,Which do you like more: green or purple?,-0.09613037109375,-2.470703125
Which do you like more: {A} or {B}?,yellow,red,Which do you like more: yellow or red?,-0.425537109375,-1.14453125
Which do you like more: {A} or {B}?,yellow,blue,Which do you like more: yellow or blue?,-5.21484375,-0.0283660888671875
Which do you like more: {A} or {B}?,yellow,green,Which do you like more: yellow or green?,-1.15234375,-0.40234375
Which do you like more: {A} or {B}?,yellow,purple,Which do you like more: yellow or purple?,-2.265625,-0.14013671875
Which do you like more: {A} or {B}?,purple,red,Which do you like more: purple or red?,-0.065673828125,-3.34765625
Which do you like more: {A} or {B}?,purple,blue,Which do you like more: purple or blue?,-3.71875,-0.0311737060546875
Which do you like more: {A} or {B}?,purple,green,Which do you like more: purple or green?,-0.07794189453125,-3.609375
Which do you like more: {A} or {B}?,purple,yellow,Which do you like more: purple or yellow?,-0.00841522216796875,-7.1484375
State your preference: {A} or {B}.,red,blue,State your preference: red or blue.,-0.0211944580078125,-3.865234375
State your preference: {A} or {B}.,red,green,State your preference: red or green.,-0.00809478759765625,-4.8203125
State your preference: {A} or {B}.,red,yellow,State your preference: red or yellow.,-0.0005931854248046875,-7.4375
State your preference: {A} or {B}.,red,purple,State your preference: red or purple.,-1.3134765625,-0.3134765625
State your preference: {A} or {B}.,blue,red,State your preference: blue or red.,-1.0013580322265625e-05,-11.875
State your preference: {A} or {B}.,blue,green,State your preference: blue or green.,-0.001705169677734375,-6.375
State your preference: {A} or {B}.,blue,yellow,State your preference: blue or yellow.,-0.00011718273162841797,-9.15625
State your preference: {A} or {B}.,blue,purple,State your preference: blue or purple.,-0.0263214111328125,-3.650390625
State your preference: {A} or {B}.,green,red,State your preference: green or red.,-2.276897430419922e-05,-10.9375
State your preference: {A} or {B}.,green,blue,State your preference: green or blue.,-3.865234375,-0.0211944580078125
State your preference: {A} or {B}.,green,yellow,State your preference: green or yellow.,-1.7881393432617188e-05,-11.125
State your preference: {A} or {B}.,green,purple,State your preference: green or purple.,-0.00672149658203125,-5.0078125
State your preference: {A} or {B}.,yellow,red,State your preference: yellow or red.,-0.06805419921875,-2.724609375
State your preference: {A} or {B}.,yellow,blue,State your preference: yellow or blue.,-6.19140625,-0.0021800994873046875
State your preference: {A} or {B}.,yellow,green,State your preference: yellow or green.,-0.439697265625,-1.033203125
State your preference: {A} or {B}.,yellow,purple,State your preference: yellow or purple.,-1.9375,-0.1558837890625
State your preference: {A} or {B}.,purple,red,State your preference: purple or red.,-0.02276611328125,-3.8046875
State your preference: {A} or {B}.,purple,blue,State your preference: purple or blue.,-6.19140625,-0.00212860107421875
State your preference: {A} or {B}.,purple,green,State your preference: purple or green.,-0.0094757080078125,-4.6953125
State your preference: {A} or {B}.,purple,yellow,State your preference: purple or yellow.,-0.0002589225769042969,-8.71875
Your preference: {A} or {B}.,red,blue,Your preference: red or blue.,-0.041015625,-3.228515625
Your preference: {A} or {B}.,red,green,Your preference: red or green.,-0.01068115234375,-4.60546875
Your preference: {A} or {B}.,red,yellow,Your preference: red or yellow.,-0.0038738250732421875,-6.28515625
Your preference: {A} or {B}.,red,purple,Your preference: red or purple.,-2.220703125,-0.1275634765625
Your preference: {A} or {B}.,blue,red,Your preference: blue or red.,-0.0005741119384765625,-12.625
Your preference: {A} or {B}.,blue,green,Your preference: blue or green.,-0.001094818115234375,-7.03125
Your preference: {A} or {B}.,blue,yellow,Your preference: blue or yellow.,-0.002170562744140625,-9.09375
Your preference: {A} or {B}.,blue,purple,Your preference: blue or purple.,-0.05755615234375,-2.900390625
Your preference: {A} or {B}.,green,red,Your preference: green or red.,-0.0013341903686523438,-11.75
Your preference: {A} or {B}.,green,blue,Your preference: green or blue.,-4.44921875,-0.01239013671875
Your preference: {A} or {B}.,green,yellow,Your preference: green or yellow.,-0.0005440711975097656,-10.125
Your preference: {A} or {B}.,green,purple,Your preference: green or purple.,-0.022735595703125,-3.8046875
Your preference: {A} or {B}.,yellow,red,Your preference: yellow or red.,-0.060455322265625,-3.248046875
Your preference: {A} or {B}.,yellow,blue,Your preference: yellow or blue.,-5.75390625,-0.035064697265625
Your preference: {A} or {B}.,yellow,green,Your preference: yellow or green.,-0.270263671875,-1.4580078125
Your preference: {A} or {B}.,yellow,purple,Your preference: yellow or purple.,-2.14453125,-0.144775390625
Your preference: {A} or {B}.,purple,red,Your preference: purple or red.,-0.033416748046875,-5.97265625
Your preference: {A} or {B}.,purple,blue,Your preference: purple or blue.,-3.662109375,-0.036773681640625
Your preference: {A} or {B}.,purple,green,Your preference: purple or green.,-0.0260162353515625,-6.21484375
Your preference: {A} or {B}.,purple,yellow,Your preference: purple or yellow.,-0.018829345703125,-9.234375
Do you favor {A} over {B}?,red,blue,Do you favor red over blue?,-0.27978515625,-8.328125
Do you favor {A} over {B}?,red,green,Do you favor red over green?,-0.2469482421875,-8.4375
Do you favor {A} over {B}?,red,yellow,Do you favor red over yellow?,-0.1358642578125,-9.8515625
Do you favor {A} over {B}?,red,purple,Do you favor red over purple?,-0.03363037109375,-8.359375
Do you favor {A} over {B}?,blue,red,Do you favor blue over red?,-0.10748291015625,-11.65625
Do you favor {A} over {B}?,blue,green,Do you favor blue over green?,-0.235595703125,-7.625
Do you favor {A} over {B}?,blue,yellow,Do you favor blue over yellow?,-0.1004638671875,-9.2578125
Do you favor {A} over {B}?,blue,purple,Do you favor blue over purple?,-0.051239013671875,-6.73828125
Do you favor {A} over {B}?,green,red,Do you favor green over red?,-0.1651611328125,-14.4765625
Do you favor {A} over {B}?,green,blue,Do you favor green over blue?,-0.5,-7.09375
Do you favor {A} over {B}?,green,yellow,Do you favor green over yellow?,-0.1199951171875,-12.9609375
Do you favor {A} over {B}?,green,purple,Do you favor green over purple?,-0.043060302734375,-13.984375
Do you favor {A} over {B}?,yellow,red,Do you favor yellow over red?,-1.080078125,-7.36328125
Do you favor {A} over {B}?,yellow,blue,Do you favor yellow over blue?,-3.06640625,-5.70703125
Do you favor {A} over {B}?,yellow,green,Do you favor yellow over green?,-0.87060546875,-6.71484375
Do you favor {A} over {B}?,yellow,purple,Do you favor yellow over purple?,-0.1558837890625,-6.0
Do you favor {A} over {B}?,purple,red,Do you favor purple over red?,-0.72119140625,-7.41015625
Do you favor {A} over {B}?,purple,blue,Do you favor purple over blue?,-2.08984375,-3.52734375
Do you favor {A} over {B}?,purple,green,Do you favor purple over green?,-0.9580078125,-8.3515625
Do you favor {A} over {B}?,purple,yellow,Do you favor purple over yellow?,-0.42919921875,-10.3828125
"Between {A} and {B}, what is your preference?",red,blue,"Between red and blue, what is your preference?",-0.73193359375,-2.044921875
"Between {A} and {B}, what is your preference?",red,green,"Between red and green, what is your preference?",-0.307373046875,-2.650390625
"Between {A} and {B}, what is your preference?",red,yellow,"Between red and yellow, what is your preference?",-0.6669921875,-4.01171875
"Between {A} and {B}, what is your preference?",red,purple,"Between red and purple, what is your preference?",-0.469482421875,-1.7509765625
"Between {A} and {B}, what is your preference?",blue,red,"Between blue and red, what is your preference?",-0.28955078125,-8.2265625
"Between {A} and {B}, what is your preference?",blue,green,"Between blue and green, what is your preference?",-0.134521484375,-5.8828125
"Between {A} and {B}, what is your preference?",blue,yellow,"Between blue and yellow, what is your preference?",-0.365966796875,-5.4921875
"Between {A} and {B}, what is your preference?",blue,purple,"Between blue and purple, what is your preference?",-0.07476806640625,-4.16796875
"Between {A} and {B}, what is your preference?",green,red,"Between green and red, what is your preference?",-0.219482421875,-8.84375
"Between {A} and {B}, what is your preference?",green,blue,"Between green and blue, what is your preference?",-0.407470703125,-2.595703125
"Between {A} and {B}, what is your preference?",green,yellow,"Between green and yellow, what is your preference?",-0.147216796875,-8.1484375
"Between {A} and {B}, what is your preference?",green,purple,"Between green and purple, what is your preference?",-0.071044921875,-4.6953125
"Between {A} and {B}, what is your preference?",yellow,red,"Between yellow and red, what is your preference?",-1.5146484375,-4.609375
"Between {A} and {B}, what is your preference?",yellow,blue,"Between yellow and blue, what is your preference?",-1.392578125,-3.517578125
"Between {A} and {B}, what is your preference?",yellow,green,"Between yellow and green, what is your preference?",-0.451416015625,-4.296875
"Between {A} and {B}, what is your preference?",yellow,purple,"Between yellow and purple, what is your preference?",-0.56591796875,-2.03515625
"Between {A} and {B}, what is your preference?",purple,red,"Between purple and red, what is your preference?",-1.3056640625,-5.1796875
"Between {A} and {B}, what is your preference?",purple,blue,"Between purple and blue, what is your preference?",-1.998046875,-1.904296875
"Between {A} and {B}, what is your preference?",purple,green,"Between purple and green, what is your preference?",-1.5615234375,-5.0
"Between {A} and {B}, what is your preference?",purple,yellow,"Between purple and yellow, what is your preference?",-1.2470703125,-7.51171875
Which holds your preference: {A} or {B}?,red,blue,Which holds your preference: red or blue?,-0.01136016845703125,-4.51171875
Which holds your preference: {A} or {B}?,red,green,Which holds your preference: red or green?,-0.004940032958984375,-5.37890625
Which holds your preference: {A} or {B}?,red,yellow,Which holds your preference: red or yellow?,-0.0010128021240234375,-7.21875
Which holds your preference: {A} or {B}?,red,purple,Which holds your preference: red or purple?,-1.3173828125,-0.3173828125
Which holds your preference: {A} or {B}?,blue,red,Which holds your preference: blue or red?,-0.00017273426055908203,-11.21875
Which holds your preference: {A} or {B}?,blue,green,Which holds your preference: blue or green?,-0.00879669189453125,-4.7578125
Which holds your preference: {A} or {B}?,blue,yellow,Which holds your preference: blue or yellow?,-0.0009598731994628906,-7.53125
Which holds your preference: {A} or {B}?,blue,purple,Which holds your preference: blue or purple?,-0.036285400390625,-3.349609375
Which holds your preference: {A} or {B}?,green,red,Which holds your preference: green or red?,-0.00017452239990234375,-11.46875
Which holds your preference: {A} or {B}?,green,blue,Which holds your preference: green or blue?,-4.109375,-0.016754150390625
Which holds your preference: {A} or {B}?,green,yellow,Which holds your preference: green or yellow?,-6.270408630371094e-05,-10.78125
Which holds your preference: {A} or {B}?,green,purple,Which holds your preference: green or purple?,-0.006008148193359375,-5.1328125
Which holds your preference: {A} or {B}?,yellow,red,Which holds your preference: yellow or red?,-0.181396484375,-1.806640625
Which holds your preference: {A} or {B}?,yellow,blue,Which holds your preference: yellow or blue?,-6.69140625,-0.0026683807373046875
Which holds your preference: {A} or {B}?,yellow,green,Which holds your preference: yellow or green?,-0.89892578125,-0.52392578125
Which holds your preference: {A} or {B}?,yellow,purple,Which holds your preference: yellow or purple?,-2.640625,-0.0772705078125
Which holds your preference: {A} or {B}?,purple,red,Which holds your preference: purple or red?,-0.0177459716796875,-4.17578125
Which holds your preference: {A} or {B}?,purple,blue,Which holds your preference: purple or blue?,-3.470703125,-0.032501220703125
Which holds your preference: {A} or {B}?,purple,green,Which holds your preference: purple or green?,-0.0078125,-5.4765625
Which holds your preference: {A} or {B}?,purple,yellow,Which holds your preference: purple or yellow?,-0.0009341239929199219,-8.8125
Do you lean towards {A} or {B}?,red,blue,Do you lean towards red or blue?,-0.15673828125,-4.375
Do you lean towards {A} or {B}?,red,green,Do you lean towards red or green?,-0.12249755859375,-6.02734375
Do you lean towards {A} or {B}?,red,yellow,Do you lean towards red or yellow?,-0.28564453125,-5.69140625
Do you lean towards {A} or {B}?,red,purple,Do you lean towards red or purple?,-1.271484375,-0.73974609375
Do you lean towards {A} or {B}?,blue,red,Do you lean towards blue or red?,-0.036895751953125,-11.9296875
Do you lean towards {A} or {B}?,blue,green,Do you lean towards blue or green?,-0.0307464599609375,-5.34375
Do you lean towards {A} or {B}?,blue,yellow,Do you lean towards blue or yellow?,-0.0506591796875,-7.67578125
Do you lean towards {A} or {B}?,blue,purple,Do you lean towards blue or purple?,-0.403564453125,-1.3720703125
Do you lean towards {A} or {B}?,green,red,Do you lean towards green or red?,-0.09442138671875,-11.40625
Do you lean towards {A} or {B}?,green,blue,Do you lean towards green or blue?,-0.248779296875,-1.9052734375
Do you lean towards {A} or {B}?,green,yellow,Do you lean towards green or yellow?,-0.06585693359375,-10.0625
Do you lean towards {A} or {B}?,green,purple,Do you lean towards green or purple?,-0.0169830322265625,-6.734375
Do you lean towards {A} or {B}?,yellow,red,Do you lean towards yellow or red?,-0.2327880859375,-7.203125
Do you lean towards {A} or {B}?,yellow,blue,Do you lean towards yellow or blue?,-0.5927734375,-1.6240234375
