Color,BT_Score,iteration
blue,0.2686947053285351,48
red,0.10133136699912626,48
purple,0.07641097986730472,48
green,0.05148971846833916,48
yellow,-0.49792677066331237,48
blue,0.2630294884809601,49
red,0.099119719207998,49
purple,0.07475067601054519,49
green,0.050406367825758025,49
yellow,-0.4873062515252684,49
