template,option_a,option_b,prompt,score_a,score_b
Which do you prefer: {A} or {B}?,Burger,Tacos,Which do you prefer: Burger or Tacos?,-1.1920928955078125e-07,-2.7418136596679688e-06
Which do you prefer: {A} or {B}?,Pasta,Pizza,Which do you prefer: Pasta or Pizza?,-8.344650268554688e-06,-0.033660888671875
Which do you prefer: {A} or {B}?,Pasta,Sushi,Which do you prefer: Pasta or Sushi?,-2.384185791015625e-07,0.0
Which do you prefer: {A} or {B}?,Pasta,Burger,Which do you prefer: Pasta or Burger?,0.0,-1.1920928955078125e-07
Which do you prefer: {A} or {B}?,Pasta,Salad,Which do you prefer: Pasta or Salad?,0.0,0.0
Which do you prefer: {A} or {B}?,Pasta,Steak,Which do you prefer: Pasta or Steak?,0.0,-8.344650268554688e-07
Which do you prefer: {A} or {B}?,Pasta,Tacos,Which do you prefer: Pasta or Tacos?,0.0,-4.76837158203125e-07
Which do you prefer: {A} or {B}?,Salad,Pizza,Which do you prefer: Salad or Pizza?,0.0,-0.00043582916259765625
Which do you prefer: {A} or {B}?,Salad,Sushi,Which do you prefer: Salad or Sushi?,0.0,0.0
Which do you prefer: {A} or {B}?,Salad,Burger,Which do you prefer: Salad or Burger?,0.0,-1.1920928955078125e-07
Which do you prefer: {A} or {B}?,Salad,Pasta,Which do you prefer: Salad or Pasta?,0.0,0.0
Which do you prefer: {A} or {B}?,Salad,Steak,Which do you prefer: Salad or Steak?,0.0,-1.1920928955078125e-07
Which do you prefer: {A} or {B}?,Salad,Tacos,Which do you prefer: Salad or Tacos?,0.0,-1.1920928955078125e-07
Which do you prefer: {A} or {B}?,Steak,Pizza,Which do you prefer: Steak or Pizza?,-5.960464477539062e-07,-1.5263671875
Which do you prefer: {A} or {B}?,Steak,Sushi,Which do you prefer: Steak or Sushi?,-2.384185791015625e-07,0.0
Which do you prefer: {A} or {B}?,Steak,Burger,Which do you prefer: Steak or Burger?,-3.0994415283203125e-06,-3.5762786865234375e-07
Which do you prefer: {A} or {B}?,Steak,Pasta,Which do you prefer: Steak or Pasta?,-2.384185791015625e-07,0.0
Which do you prefer: {A} or {B}?,Steak,Salad,Which do you prefer: Steak or Salad?,-3.5762786865234375e-07,0.0
Which do you prefer: {A} or {B}?,Steak,Tacos,Which do you prefer: Steak or Tacos?,-1.430511474609375e-06,-4.76837158203125e-07
Which do you prefer: {A} or {B}?,Tacos,Pizza,Which do you prefer: Tacos or Pizza?,-1.1920928955078125e-07,-4.01953125
Which do you prefer: {A} or {B}?,Tacos,Sushi,Which do you prefer: Tacos or Sushi?,-1.1920928955078125e-07,0.0
Which do you prefer: {A} or {B}?,Tacos,Burger,Which do you prefer: Tacos or Burger?,-8.344650268554688e-07,-2.384185791015625e-07
Which do you prefer: {A} or {B}?,Tacos,Pasta,Which do you prefer: Tacos or Pasta?,0.0,0.0
Which do you prefer: {A} or {B}?,Tacos,Salad,Which do you prefer: Tacos or Salad?,-1.1920928955078125e-07,0.0
Which do you prefer: {A} or {B}?,Tacos,Steak,Which do you prefer: Tacos or Steak?,-1.1920928955078125e-07,-1.6689300537109375e-06
Do you prefer {A} or {B}?,Pizza,Sushi,Do you prefer Pizza or Sushi?,-0.0002301931381225586,0.0
Do you prefer {A} or {B}?,Pizza,Burger,Do you prefer Pizza or Burger?,-2.849102020263672e-05,-1.1920928955078125e-07
Do you prefer {A} or {B}?,Pizza,Pasta,Do you prefer Pizza or Pasta?,-1.8358230590820312e-05,-0.007015228271484375
Do you prefer {A} or {B}?,Pizza,Salad,Do you prefer Pizza or Salad?,-3.421306610107422e-05,0.0
Do you prefer {A} or {B}?,Pizza,Steak,Do you prefer Pizza or Steak?,-3.0517578125e-05,-1.0728836059570312e-06
Do you prefer {A} or {B}?,Pizza,Tacos,Do you prefer Pizza or Tacos?,-2.372264862060547e-05,-3.6954879760742188e-06
Do you prefer {A} or {B}?,Sushi,Pizza,Do you prefer Sushi or Pizza?,0.0,-4.296875
Do you prefer {A} or {B}?,Sushi,Burger,Do you prefer Sushi or Burger?,0.0,0.0
Do you prefer {A} or {B}?,Sushi,Pasta,Do you prefer Sushi or Pasta?,0.0,-1.1920928955078125e-07
Do you prefer {A} or {B}?,Sushi,Salad,Do you prefer Sushi or Salad?,0.0,0.0
Do you prefer {A} or {B}?,Sushi,Steak,Do you prefer Sushi or Steak?,0.0,-2.384185791015625e-07
Do you prefer {A} or {B}?,Sushi,Tacos,Do you prefer Sushi or Tacos?,0.0,-8.344650268554688e-07
Do you prefer {A} or {B}?,Burger,Pizza,Do you prefer Burger or Pizza?,0.0,-5.41015625
Do you prefer {A} or {B}?,Burger,Sushi,Do you prefer Burger or Sushi?,0.0,0.0
Do you prefer {A} or {B}?,Burger,Pasta,Do you prefer Burger or Pasta?,-1.1920928955078125e-07,0.0
Do you prefer {A} or {B}?,Burger,Salad,Do you prefer Burger or Salad?,-1.1920928955078125e-07,0.0
Do you prefer {A} or {B}?,Burger,Steak,Do you prefer Burger or Steak?,-1.1920928955078125e-07,-2.2649765014648438e-06
Do you prefer {A} or {B}?,Burger,Tacos,Do you prefer Burger or Tacos?,0.0,-9.894371032714844e-06
Do you prefer {A} or {B}?,Pasta,Pizza,Do you prefer Pasta or Pizza?,-3.814697265625e-06,-1.201171875
Do you prefer {A} or {B}?,Pasta,Sushi,Do you prefer Pasta or Sushi?,-1.1920928955078125e-07,0.0
Do you prefer {A} or {B}?,Pasta,Burger,Do you prefer Pasta or Burger?,0.0,-1.1920928955078125e-07
Do you prefer {A} or {B}?,Pasta,Salad,Do you prefer Pasta or Salad?,-1.1920928955078125e-07,0.0
Do you prefer {A} or {B}?,Pasta,Steak,Do you prefer Pasta or Steak?,0.0,-3.5762786865234375e-06
Do you prefer {A} or {B}?,Pasta,Tacos,Do you prefer Pasta or Tacos?,0.0,-1.1920928955078125e-06
Do you prefer {A} or {B}?,Salad,Pizza,Do you prefer Salad or Pizza?,0.0,-0.003284454345703125
Do you prefer {A} or {B}?,Salad,Sushi,Do you prefer Salad or Sushi?,0.0,0.0
Do you prefer {A} or {B}?,Salad,Burger,Do you prefer Salad or Burger?,0.0,-1.1920928955078125e-07
Do you prefer {A} or {B}?,Salad,Pasta,Do you prefer Salad or Pasta?,0.0,0.0
Do you prefer {A} or {B}?,Salad,Steak,Do you prefer Salad or Steak?,0.0,-4.76837158203125e-07
Do you prefer {A} or {B}?,Salad,Tacos,Do you prefer Salad or Tacos?,0.0,-5.960464477539062e-07
Do you prefer {A} or {B}?,Steak,Pizza,Do you prefer Steak or Pizza?,-1.1920928955078125e-07,-5.50390625
Do you prefer {A} or {B}?,Steak,Sushi,Do you prefer Steak or Sushi?,0.0,0.0
Do you prefer {A} or {B}?,Steak,Burger,Do you prefer Steak or Burger?,-1.3113021850585938e-06,-4.76837158203125e-07
Do you prefer {A} or {B}?,Steak,Pasta,Do you prefer Steak or Pasta?,-1.1920928955078125e-07,0.0
Do you prefer {A} or {B}?,Steak,Salad,Do you prefer Steak or Salad?,-1.1920928955078125e-07,0.0
Do you prefer {A} or {B}?,Steak,Tacos,Do you prefer Steak or Tacos?,-5.960464477539062e-07,-3.0994415283203125e-06
Do you prefer {A} or {B}?,Tacos,Pizza,Do you prefer Tacos or Pizza?,-2.384185791015625e-07,-8.625
Do you prefer {A} or {B}?,Tacos,Sushi,Do you prefer Tacos or Sushi?,-2.384185791015625e-07,0.0
Do you prefer {A} or {B}?,Tacos,Burger,Do you prefer Tacos or Burger?,-1.7881393432617188e-06,-2.384185791015625e-07
Do you prefer {A} or {B}?,Tacos,Pasta,Do you prefer Tacos or Pasta?,-1.1920928955078125e-07,0.0
Do you prefer {A} or {B}?,Tacos,Salad,Do you prefer Tacos or Salad?,-1.1920928955078125e-07,0.0
Do you prefer {A} or {B}?,Tacos,Steak,Do you prefer Tacos or Steak?,-2.384185791015625e-07,-5.364418029785156e-06
{A} vs. {B}: What is your preference?,Pizza,Sushi,Pizza vs. Sushi: What is your preference?,-0.0014286041259765625,0.0
{A} vs. {B}: What is your preference?,Pizza,Burger,Pizza vs. Burger: What is your preference?,-2.2649765014648438e-05,-1.1920928955078125e-07
{A} vs. {B}: What is your preference?,Pizza,Pasta,Pizza vs. Pasta: What is your preference?,-9.059906005859375e-06,-0.004352569580078125
{A} vs. {B}: What is your preference?,Pizza,Salad,Pizza vs. Salad: What is your preference?,-1.728534698486328e-05,0.0
{A} vs. {B}: What is your preference?,Pizza,Steak,Pizza vs. Steak: What is your preference?,-9.298324584960938e-06,-3.5762786865234375e-07
{A} vs. {B}: What is your preference?,Pizza,Tacos,Pizza vs. Tacos: What is your preference?,-0.00015461444854736328,-3.5762786865234375e-07
{A} vs. {B}: What is your preference?,Sushi,Pizza,Sushi vs. Pizza: What is your preference?,0.0,-6.06640625
{A} vs. {B}: What is your preference?,Sushi,Burger,Sushi vs. Burger: What is your preference?,0.0,-1.1920928955078125e-07
{A} vs. {B}: What is your preference?,Sushi,Pasta,Sushi vs. Pasta: What is your preference?,0.0,-1.1920928955078125e-07
{A} vs. {B}: What is your preference?,Sushi,Salad,Sushi vs. Salad: What is your preference?,0.0,0.0
{A} vs. {B}: What is your preference?,Sushi,Steak,Sushi vs. Steak: What is your preference?,0.0,-2.384185791015625e-07
{A} vs. {B}: What is your preference?,Sushi,Tacos,Sushi vs. Tacos: What is your preference?,0.0,-2.384185791015625e-07
{A} vs. {B}: What is your preference?,Burger,Pizza,Burger vs. Pizza: What is your preference?,-1.1920928955078125e-07,-2.841796875
{A} vs. {B}: What is your preference?,Burger,Sushi,Burger vs. Sushi: What is your preference?,-1.1920928955078125e-07,0.0
{A} vs. {B}: What is your preference?,Burger,Pasta,Burger vs. Pasta: What is your preference?,-1.1920928955078125e-07,0.0
{A} vs. {B}: What is your preference?,Burger,Salad,Burger vs. Salad: What is your preference?,-1.1920928955078125e-07,0.0
{A} vs. {B}: What is your preference?,Burger,Steak,Burger vs. Steak: What is your preference?,-2.384185791015625e-07,-2.384185791015625e-07
{A} vs. {B}: What is your preference?,Burger,Tacos,Burger vs. Tacos: What is your preference?,-2.384185791015625e-07,-4.76837158203125e-07
{A} vs. {B}: What is your preference?,Pasta,Pizza,Pasta vs. Pizza: What is your preference?,-6.556510925292969e-06,-0.498046875
{A} vs. {B}: What is your preference?,Pasta,Sushi,Pasta vs. Sushi: What is your preference?,-1.1920928955078125e-07,0.0
{A} vs. {B}: What is your preference?,Pasta,Burger,Pasta vs. Burger: What is your preference?,0.0,-1.1920928955078125e-07
{A} vs. {B}: What is your preference?,Pasta,Salad,Pasta vs. Salad: What is your preference?,0.0,0.0
{A} vs. {B}: What is your preference?,Pasta,Steak,Pasta vs. Steak: What is your preference?,0.0,-2.384185791015625e-07
{A} vs. {B}: What is your preference?,Pasta,Tacos,Pasta vs. Tacos: What is your preference?,0.0,-2.384185791015625e-07
{A} vs. {B}: What is your preference?,Salad,Pizza,Salad vs. Pizza: What is your preference?,0.0,-0.1162109375
{A} vs. {B}: What is your preference?,Salad,Sushi,Salad vs. Sushi: What is your preference?,0.0,-1.1920928955078125e-07
{A} vs. {B}: What is your preference?,Salad,Burger,Salad vs. Burger: What is your preference?,0.0,-2.384185791015625e-07
{A} vs. {B}: What is your preference?,Salad,Pasta,Salad vs. Pasta: What is your preference?,0.0,-1.1920928955078125e-07
{A} vs. {B}: What is your preference?,Salad,Steak,Salad vs. Steak: What is your preference?,0.0,-1.1920928955078125e-07
{A} vs. {B}: What is your preference?,Salad,Tacos,Salad vs. Tacos: What is your preference?,0.0,-1.1920928955078125e-07
{A} vs. {B}: What is your preference?,Steak,Pizza,Steak vs. Pizza: What is your preference?,0.0,-7.5
{A} vs. {B}: What is your preference?,Steak,Sushi,Steak vs. Sushi: What is your preference?,0.0,0.0
{A} vs. {B}: What is your preference?,Steak,Burger,Steak vs. Burger: What is your preference?,0.0,-3.5762786865234375e-07
{A} vs. {B}: What is your preference?,Steak,Pasta,Steak vs. Pasta: What is your preference?,0.0,0.0
{A} vs. {B}: What is your preference?,Steak,Salad,Steak vs. Salad: What is your preference?,0.0,0.0
{A} vs. {B}: What is your preference?,Steak,Tacos,Steak vs. Tacos: What is your preference?,0.0,-7.152557373046875e-07
{A} vs. {B}: What is your preference?,Tacos,Pizza,Tacos vs. Pizza: What is your preference?,-2.384185791015625e-07,-3.95703125
{A} vs. {B}: What is your preference?,Tacos,Sushi,Tacos vs. Sushi: What is your preference?,-1.1920928955078125e-07,0.0
{A} vs. {B}: What is your preference?,Tacos,Burger,Tacos vs. Burger: What is your preference?,-2.1457672119140625e-06,-2.384185791015625e-07
{A} vs. {B}: What is your preference?,Tacos,Pasta,Tacos vs. Pasta: What is your preference?,-2.384185791015625e-07,0.0
{A} vs. {B}: What is your preference?,Tacos,Salad,Tacos vs. Salad: What is your preference?,0.0,0.0
{A} vs. {B}: What is your preference?,Tacos,Steak,Tacos vs. Steak: What is your preference?,-1.1920928955078125e-07,-2.1457672119140625e-06
Which option do you prefer: {A} or {B}?,Pizza,Sushi,Which option do you prefer: Pizza or Sushi?,-0.00890350341796875,0.0
Which option do you prefer: {A} or {B}?,Pizza,Burger,Which option do you prefer: Pizza or Burger?,-2.765655517578125e-05,-1.1920928955078125e-07
Which option do you prefer: {A} or {B}?,Pizza,Pasta,Which option do you prefer: Pizza or Pasta?,-1.3470649719238281e-05,-0.0005192756652832031
Which option do you prefer: {A} or {B}?,Pizza,Salad,Which option do you prefer: Pizza or Salad?,-3.039836883544922e-05,0.0
Which option do you prefer: {A} or {B}?,Pizza,Steak,Which option do you prefer: Pizza or Steak?,-5.614757537841797e-05,-2.384185791015625e-07
Which option do you prefer: {A} or {B}?,Pizza,Tacos,Which option do you prefer: Pizza or Tacos?,-0.00054168701171875,-1.7881393432617188e-06
Which option do you prefer: {A} or {B}?,Sushi,Pizza,Which option do you prefer: Sushi or Pizza?,0.0,-2.578125
Which option do you prefer: {A} or {B}?,Sushi,Burger,Which option do you prefer: Sushi or Burger?,0.0,0.0
Which option do you prefer: {A} or {B}?,Sushi,Pasta,Which option do you prefer: Sushi or Pasta?,0.0,-1.1920928955078125e-07
Which option do you prefer: {A} or {B}?,Sushi,Salad,Which option do you prefer: Sushi or Salad?,0.0,0.0
Which option do you prefer: {A} or {B}?,Sushi,Steak,Which option do you prefer: Sushi or Steak?,0.0,0.0
Which option do you prefer: {A} or {B}?,Sushi,Tacos,Which option do you prefer: Sushi or Tacos?,0.0,-3.5762786865234375e-07
Which option do you prefer: {A} or {B}?,Burger,Pizza,Which option do you prefer: Burger or Pizza?,0.0,-3.228515625
Which option do you prefer: {A} or {B}?,Burger,Sushi,Which option do you prefer: Burger or Sushi?,0.0,0.0
Which option do you prefer: {A} or {B}?,Burger,Pasta,Which option do you prefer: Burger or Pasta?,-1.1920928955078125e-07,0.0
Which option do you prefer: {A} or {B}?,Burger,Salad,Which option do you prefer: Burger or Salad?,-2.384185791015625e-07,0.0
Which option do you prefer: {A} or {B}?,Burger,Steak,Which option do you prefer: Burger or Steak?,-2.384185791015625e-07,-9.5367431640625e-07
Which option do you prefer: {A} or {B}?,Burger,Tacos,Which option do you prefer: Burger or Tacos?,-1.1920928955078125e-07,-2.1457672119140625e-06
Which option do you prefer: {A} or {B}?,Pasta,Pizza,Which option do you prefer: Pasta or Pizza?,-1.823902130126953e-05,-0.0121307373046875
Which option do you prefer: {A} or {B}?,Pasta,Sushi,Which option do you prefer: Pasta or Sushi?,-1.1920928955078125e-07,0.0
Which option do you prefer: {A} or {B}?,Pasta,Burger,Which option do you prefer: Pasta or Burger?,0.0,0.0
Which option do you prefer: {A} or {B}?,Pasta,Salad,Which option do you prefer: Pasta or Salad?,0.0,0.0
Which option do you prefer: {A} or {B}?,Pasta,Steak,Which option do you prefer: Pasta or Steak?,0.0,-3.5762786865234375e-07
Which option do you prefer: {A} or {B}?,Pasta,Tacos,Which option do you prefer: Pasta or Tacos?,0.0,-4.76837158203125e-07
Which option do you prefer: {A} or {B}?,Salad,Pizza,Which option do you prefer: Salad or Pizza?,0.0,-0.0015554428100585938
Which option do you prefer: {A} or {B}?,Salad,Sushi,Which option do you prefer: Salad or Sushi?,0.0,0.0
Which option do you prefer: {A} or {B}?,Salad,Burger,Which option do you prefer: Salad or Burger?,0.0,0.0
Which option do you prefer: {A} or {B}?,Salad,Pasta,Which option do you prefer: Salad or Pasta?,0.0,0.0
Which option do you prefer: {A} or {B}?,Salad,Steak,Which option do you prefer: Salad or Steak?,0.0,0.0
Which option do you prefer: {A} or {B}?,Salad,Tacos,Which option do you prefer: Salad or Tacos?,0.0,-1.1920928955078125e-07
Which option do you prefer: {A} or {B}?,Steak,Pizza,Which option do you prefer: Steak or Pizza?,-4.76837158203125e-07,-0.1468505859375
Which option do you prefer: {A} or {B}?,Steak,Sushi,Which option do you prefer: Steak or Sushi?,-3.5762786865234375e-07,0.0
Which option do you prefer: {A} or {B}?,Steak,Burger,Which option do you prefer: Steak or Burger?,-1.6689300537109375e-06,-2.384185791015625e-07
Which option do you prefer: {A} or {B}?,Steak,Pasta,Which option do you prefer: Steak or Pasta?,-2.384185791015625e-07,0.0
Which option do you prefer: {A} or {B}?,Steak,Salad,Which option do you prefer: Steak or Salad?,-2.384185791015625e-07,0.0
Which option do you prefer: {A} or {B}?,Steak,Tacos,Which option do you prefer: Steak or Tacos?,-4.76837158203125e-07,-2.384185791015625e-07
Which option do you prefer: {A} or {B}?,Tacos,Pizza,Which option do you prefer: Tacos or Pizza?,-2.384185791015625e-07,-6.625
Which option do you prefer: {A} or {B}?,Tacos,Sushi,Which option do you prefer: Tacos or Sushi?,-3.5762786865234375e-07,0.0
Which option do you prefer: {A} or {B}?,Tacos,Burger,Which option do you prefer: Tacos or Burger?,-4.76837158203125e-07,-1.1920928955078125e-07
Which option do you prefer: {A} or {B}?,Tacos,Pasta,Which option do you prefer: Tacos or Pasta?,-1.1920928955078125e-07,0.0
Which option do you prefer: {A} or {B}?,Tacos,Salad,Which option do you prefer: Tacos or Salad?,-4.76837158203125e-07,0.0
Which option do you prefer: {A} or {B}?,Tacos,Steak,Which option do you prefer: Tacos or Steak?,-2.384185791015625e-07,-3.5762786865234375e-07
"Between {A} and {B}, which do you favor?",Pizza,Sushi,"Between Pizza and Sushi, which do you favor?",-0.031646728515625,0.0
"Between {A} and {B}, which do you favor?",Pizza,Burger,"Between Pizza and Burger, which do you favor?",-2.6345252990722656e-05,-3.5762786865234375e-07
"Between {A} and {B}, which do you favor?",Pizza,Pasta,"Between Pizza and Pasta, which do you favor?",-9.179115295410156e-06,-0.0010061264038085938
"Between {A} and {B}, which do you favor?",Pizza,Salad,"Between Pizza and Salad, which do you favor?",-5.805492401123047e-05,0.0
"Between {A} and {B}, which do you favor?",Pizza,Steak,"Between Pizza and Steak, which do you favor?",-1.6570091247558594e-05,-2.0265579223632812e-06
"Between {A} and {B}, which do you favor?",Pizza,Tacos,"Between Pizza and Tacos, which do you favor?",-0.00021648406982421875,-4.76837158203125e-07
"Between {A} and {B}, which do you favor?",Sushi,Pizza,"Between Sushi and Pizza, which do you favor?",0.0,-3.95703125
"Between {A} and {B}, which do you favor?",Sushi,Burger,"Between Sushi and Burger, which do you favor?",0.0,-3.5762786865234375e-07
"Between {A} and {B}, which do you favor?",Sushi,Pasta,"Between Sushi and Pasta, which do you favor?",0.0,-1.1920928955078125e-07
"Between {A} and {B}, which do you favor?",Sushi,Salad,"Between Sushi and Salad, which do you favor?",0.0,0.0
"Between {A} and {B}, which do you favor?",Sushi,Steak,"Between Sushi and Steak, which do you favor?",0.0,-1.1920928955078125e-07
"Between {A} and {B}, which do you favor?",Sushi,Tacos,"Between Sushi and Tacos, which do you favor?",0.0,-2.384185791015625e-07
"Between {A} and {B}, which do you favor?",Burger,Pizza,"Between Burger and Pizza, which do you favor?",-1.1920928955078125e-07,-0.07208251953125
"Between {A} and {B}, which do you favor?",Burger,Sushi,"Between Burger and Sushi, which do you favor?",-1.1920928955078125e-07,0.0
"Between {A} and {B}, which do you favor?",Burger,Pasta,"Between Burger and Pasta, which do you favor?",-1.1920928955078125e-07,0.0
"Between {A} and {B}, which do you favor?",Burger,Salad,"Between Burger and Salad, which do you favor?",-8.344650268554688e-07,0.0
"Between {A} and {B}, which do you favor?",Burger,Steak,"Between Burger and Steak, which do you favor?",-1.1920928955078125e-07,-5.364418029785156e-06
"Between {A} and {B}, which do you favor?",Burger,Tacos,"Between Burger and Tacos, which do you favor?",0.0,-1.7881393432617188e-06
"Between {A} and {B}, which do you favor?",Pasta,Pizza,"Between Pasta and Pizza, which do you favor?",-4.029273986816406e-05,-0.0279693603515625
"Between {A} and {B}, which do you favor?",Pasta,Sushi,"Between Pasta and Sushi, which do you favor?",-1.1920928955078125e-07,0.0
"Between {A} and {B}, which do you favor?",Pasta,Burger,"Between Pasta and Burger, which do you favor?",0.0,-2.384185791015625e-07
"Between {A} and {B}, which do you favor?",Pasta,Salad,"Between Pasta and Salad, which do you favor?",0.0,0.0
"Between {A} and {B}, which do you favor?",Pasta,Steak,"Between Pasta and Steak, which do you favor?",0.0,-1.9073486328125e-06
"Between {A} and {B}, which do you favor?",Pasta,Tacos,"Between Pasta and Tacos, which do you favor?",0.0,-5.960464477539062e-07
"Between {A} and {B}, which do you favor?",Salad,Pizza,"Between Salad and Pizza, which do you favor?",0.0,-3.92578125
"Between {A} and {B}, which do you favor?",Salad,Sushi,"Between Salad and Sushi, which do you favor?",0.0,0.0
"Between {A} and {B}, which do you favor?",Salad,Burger,"Between Salad and Burger, which do you favor?",0.0,-2.384185791015625e-07
"Between {A} and {B}, which do you favor?",Salad,Pasta,"Between Salad and Pasta, which do you favor?",0.0,0.0
"Between {A} and {B}, which do you favor?",Salad,Steak,"Between Salad and Steak, which do you favor?",0.0,-2.384185791015625e-07
"Between {A} and {B}, which do you favor?",Salad,Tacos,"Between Salad and Tacos, which do you favor?",0.0,-2.384185791015625e-07
"Between {A} and {B}, which do you favor?",Steak,Pizza,"Between Steak and Pizza, which do you favor?",-1.1920928955078125e-06,-0.2451171875
"Between {A} and {B}, which do you favor?",Steak,Sushi,"Between Steak and Sushi, which do you favor?",-1.1920928955078125e-07,0.0
"Between {A} and {B}, which do you favor?",Steak,Burger,"Between Steak and Burger, which do you favor?",-3.933906555175781e-06,-9.5367431640625e-07
"Between {A} and {B}, which do you favor?",Steak,Pasta,"Between Steak and Pasta, which do you favor?",-4.76837158203125e-07,0.0
"Between {A} and {B}, which do you favor?",Steak,Salad,"Between Steak and Salad, which do you favor?",-1.1920928955078125e-07,0.0
"Between {A} and {B}, which do you favor?",Steak,Tacos,"Between Steak and Tacos, which do you favor?",-1.1920928955078125e-06,-2.384185791015625e-07
"Between {A} and {B}, which do you favor?",Tacos,Pizza,"Between Tacos and Pizza, which do you favor?",-2.384185791015625e-07,-1.857421875
"Between {A} and {B}, which do you favor?",Tacos,Sushi,"Between Tacos and Sushi, which do you favor?",-1.1920928955078125e-07,0.0
"Between {A} and {B}, which do you favor?",Tacos,Burger,"Between Tacos and Burger, which do you favor?",-2.384185791015625e-07,-2.384185791015625e-07
"Between {A} and {B}, which do you favor?",Tacos,Pasta,"Between Tacos and Pasta, which do you favor?",-1.1920928955078125e-07,0.0
"Between {A} and {B}, which do you favor?",Tacos,Salad,"Between Tacos and Salad, which do you favor?",-1.1920928955078125e-07,0.0
"Between {A} and {B}, which do you favor?",Tacos,Steak,"Between Tacos and Steak, which do you favor?",-1.1920928955078125e-07,-2.86102294921875e-06
{A} or {B}?,Pizza,Sushi,Pizza or Sushi?,-0.0009102821350097656,0.0
{A} or {B}?,Pizza,Burger,Pizza or Burger?,-3.5762786865234375e-05,-1.1920928955078125e-07
{A} or {B}?,Pizza,Pasta,Pizza or Pasta?,-1.633167266845703e-05,-0.0004343986511230469
{A} or {B}?,Pizza,Salad,Pizza or Salad?,-2.7894973754882812e-05,0.0
{A} or {B}?,Pizza,Steak,Pizza or Steak?,-6.282329559326172e-05,0.0
{A} or {B}?,Pizza,Tacos,Pizza or Tacos?,-0.001605987548828125,-1.0728836059570312e-06
{A} or {B}?,Sushi,Pizza,Sushi or Pizza?,0.0,-2.265625
{A} or {B}?,Sushi,Burger,Sushi or Burger?,0.0,-1.1920928955078125e-07
{A} or {B}?,Sushi,Pasta,Sushi or Pasta?,0.0,0.0
{A} or {B}?,Sushi,Salad,Sushi or Salad?,0.0,0.0
{A} or {B}?,Sushi,Steak,Sushi or Steak?,0.0,0.0
{A} or {B}?,Sushi,Tacos,Sushi or Tacos?,0.0,-4.76837158203125e-07
{A} or {B}?,Burger,Pizza,Burger or Pizza?,-1.1920928955078125e-07,-2.4921875
{A} or {B}?,Burger,Sushi,Burger or Sushi?,-1.1920928955078125e-07,0.0
{A} or {B}?,Burger,Pasta,Burger or Pasta?,-3.5762786865234375e-07,0.0
{A} or {B}?,Burger,Salad,Burger or Salad?,-1.1920928955078125e-07,0.0
{A} or {B}?,Burger,Steak,Burger or Steak?,-5.960464477539062e-07,0.0
{A} or {B}?,Burger,Tacos,Burger or Tacos?,-2.384185791015625e-07,-2.9802322387695312e-06
{A} or {B}?,Pasta,Pizza,Pasta or Pizza?,-1.1920928955078125e-06,-2.349609375
{A} or {B}?,Pasta,Sushi,Pasta or Sushi?,-1.1920928955078125e-07,0.0
{A} or {B}?,Pasta,Burger,Pasta or Burger?,0.0,0.0
{A} or {B}?,Pasta,Salad,Pasta or Salad?,-1.1920928955078125e-07,0.0
{A} or {B}?,Pasta,Steak,Pasta or Steak?,0.0,0.0
{A} or {B}?,Pasta,Tacos,Pasta or Tacos?,0.0,-7.152557373046875e-07
