item_a,item_b,template,score_single_a,score_single_b,score_group_a,score_group_b,score_ppl_a,score_ppl_b
purple,green,"Pick one: {A}, {B}. Result:",0.2032470703125,0.26708984375,0.2442072033882141,0.2930644154548645,-1.59375,-1.3203125
purple,yellow,"Pick one: {A}, {B}. Result:",0.21240234375,0.193359375,0.25375157594680786,0.20533883571624756,-1.5498046875,-1.6435546875
red,blue,"Candidates: {A}, {B}. Chosen:",0.443603515625,0.1644287109375,0.4500860571861267,0.1675245761871338,-0.81298828125,-1.8046875
red,green,"Candidates: {A}, {B}. Chosen:",0.3056640625,0.25732421875,0.3091995120048523,0.25959938764572144,-1.185546875,-1.357421875
red,yellow,"Candidates: {A}, {B}. Chosen:",0.39013671875,0.142333984375,0.3971700668334961,0.14485424757003784,-0.94140625,-1.94921875
red,purple,"Candidates: {A}, {B}. Chosen:",0.2880859375,0.1875,0.293539822101593,0.19369745254516602,-1.244140625,-1.673828125
blue,red,"Candidates: {A}, {B}. Chosen:",0.31591796875,0.363525390625,0.3220216631889343,0.3674447536468506,-1.15234375,-1.01171875
blue,green,"Candidates: {A}, {B}. Chosen:",0.2176513671875,0.29296875,0.22124886512756348,0.29675453901290894,-1.5244140625,-1.2275390625
blue,yellow,"Candidates: {A}, {B}. Chosen:",0.323974609375,0.19189453125,0.3302575349807739,0.19495075941085815,-1.126953125,-1.650390625
blue,purple,"Candidates: {A}, {B}. Chosen:",0.2081298828125,0.26513671875,0.21360653638839722,0.27363860607147217,-1.5693359375,-1.3271484375
green,red,"Candidates: {A}, {B}. Chosen:",0.393310546875,0.296875,0.3979291319847107,0.29958170652389526,-0.93359375,-1.21484375
green,blue,"Candidates: {A}, {B}. Chosen:",0.390869140625,0.196533203125,0.3973652720451355,0.19955044984817505,-0.939453125,-1.626953125
green,yellow,"Candidates: {A}, {B}. Chosen:",0.366943359375,0.2059326171875,0.37276506423950195,0.20904546976089478,-1.001953125,-1.580078125
green,purple,"Candidates: {A}, {B}. Chosen:",0.27001953125,0.274169921875,0.27480900287628174,0.27944350242614746,-1.3095703125,-1.2939453125
yellow,red,"Candidates: {A}, {B}. Chosen:",0.27197265625,0.310791015625,0.2760060429573059,0.31495243310928345,-1.3017578125,-1.1689453125
yellow,blue,"Candidates: {A}, {B}. Chosen:",0.309814453125,0.2283935546875,0.3157604932785034,0.23278731107711792,-1.171875,-1.4765625
yellow,green,"Candidates: {A}, {B}. Chosen:",0.196044921875,0.2347412109375,0.20026057958602905,0.24118071794509888,-1.62890625,-1.44921875
yellow,purple,"Candidates: {A}, {B}. Chosen:",0.19873046875,0.28466796875,0.20273011922836304,0.29251646995544434,-1.615234375,-1.255859375
purple,red,"Candidates: {A}, {B}. Chosen:",0.335205078125,0.33251953125,0.347619891166687,0.3390759229660034,-1.0927734375,-1.1005859375
purple,blue,"Candidates: {A}, {B}. Chosen:",0.352294921875,0.2310791015625,0.36134421825408936,0.2363702654838562,-1.04296875,-1.46484375
purple,green,"Candidates: {A}, {B}. Chosen:",0.27294921875,0.2646484375,0.2791818380355835,0.2707167863845825,-1.298828125,-1.330078125
purple,yellow,"Candidates: {A}, {B}. Chosen:",0.382568359375,0.271240234375,0.3899361491203308,0.27483999729156494,-0.9609375,-1.3046875
red,blue,Task: Select {A} or {B}. Output:,0.255615234375,0.05615234375,0.46062588691711426,0.10456770658493042,-1.3642578125,-2.87890625
red,green,Task: Select {A} or {B}. Output:,0.272216796875,0.08837890625,0.41007834672927856,0.16912901401519775,-1.30078125,-2.42578125
red,yellow,Task: Select {A} or {B}. Output:,0.298828125,0.06561279296875,0.4530642032623291,0.10437572002410889,-1.2080078125,-2.72265625
red,purple,Task: Select {A} or {B}. Output:,0.290771484375,0.0782470703125,0.3824043869972229,0.14886963367462158,-1.2353515625,-2.546875
blue,red,Task: Select {A} or {B}. Output:,0.1973876953125,0.12353515625,0.34436869621276855,0.21549087762832642,-1.6220703125,-2.091796875
blue,green,Task: Select {A} or {B}. Output:,0.2440185546875,0.07330322265625,0.39946019649505615,0.14745444059371948,-1.41015625,-2.61328125
blue,yellow,Task: Select {A} or {B}. Output:,0.1956787109375,0.05517578125,0.34934771060943604,0.09650498628616333,-1.6318359375,-2.896484375
blue,purple,Task: Select {A} or {B}. Output:,0.2166748046875,0.046142578125,0.3386310338973999,0.09424811601638794,-1.529296875,-3.076171875
green,red,Task: Select {A} or {B}. Output:,0.27587890625,0.09912109375,0.5474119782447815,0.1587546467781067,-1.2880859375,-2.3125
green,blue,Task: Select {A} or {B}. Output:,0.2386474609375,0.07275390625,0.5474333167076111,0.1243087649345398,-1.4326171875,-2.62109375
green,yellow,Task: Select {A} or {B}. Output:,0.33349609375,0.07208251953125,0.5732496380805969,0.10006731748580933,-1.0986328125,-2.62890625
green,purple,Task: Select {A} or {B}. Output:,0.29541015625,0.07586669921875,0.48648595809936523,0.1382315754890442,-1.2197265625,-2.578125
yellow,red,Task: Select {A} or {B}. Output:,0.205078125,0.134521484375,0.33910804986953735,0.21296966075897217,-1.583984375,-2.005859375
yellow,blue,Task: Select {A} or {B}. Output:,0.19140625,0.06719970703125,0.3511471748352051,0.1242443323135376,-1.6533203125,-2.69921875
yellow,green,Task: Select {A} or {B}. Output:,0.2303466796875,0.0902099609375,0.3455994725227356,0.16776281595230103,-1.46875,-2.40625
yellow,purple,Task: Select {A} or {B}. Output:,0.25634765625,0.06182861328125,0.36937379837036133,0.13348603248596191,-1.361328125,-2.783203125
purple,red,Task: Select {A} or {B}. Output:,0.154052734375,0.09490966796875,0.4353492259979248,0.15414881706237793,-1.8701171875,-2.35546875
purple,blue,Task: Select {A} or {B}. Output:,0.12017822265625,0.06903076171875,0.3923094868659973,0.1411670446395874,-2.119140625,-2.673828125
purple,green,Task: Select {A} or {B}. Output:,0.1947021484375,0.08306884765625,0.466075599193573,0.15756309032440186,-1.63671875,-2.48828125
purple,yellow,Task: Select {A} or {B}. Output:,0.1715087890625,0.07977294921875,0.43998122215270996,0.12281876802444458,-1.7626953125,-2.529296875
red,blue,Please choose between {A} and {B}. Choice:,0.55908203125,0.06884765625,0.6632075309753418,0.086384117603302,-0.58154296875,-2.67578125
red,green,Please choose between {A} and {B}. Choice:,0.53076171875,0.08868408203125,0.6442933678627014,0.1080092191696167,-0.6337890625,-2.421875
red,yellow,Please choose between {A} and {B}. Choice:,0.5244140625,0.04840087890625,0.6420767307281494,0.05682915449142456,-0.64501953125,-3.02734375
red,purple,Please choose between {A} and {B}. Choice:,0.5185546875,0.0701904296875,0.6109972596168518,0.09276872873306274,-0.65625,-2.65625
blue,red,Please choose between {A} and {B}. Choice:,0.51611328125,0.10821533203125,0.6455956101417542,0.1268148422241211,-0.6611328125,-2.224609375
blue,green,Please choose between {A} and {B}. Choice:,0.52392578125,0.0650634765625,0.7020823359489441,0.08328092098236084,-0.64697265625,-2.732421875
blue,yellow,Please choose between {A} and {B}. Choice:,0.497802734375,0.032318115234375,0.6814394593238831,0.042006492614746094,-0.69775390625,-3.431640625
blue,purple,Please choose between {A} and {B}. Choice:,0.529296875,0.0218505859375,0.6860746741294861,0.030389487743377686,-0.63623046875,-3.82421875
green,red,Please choose between {A} and {B}. Choice:,0.52294921875,0.1087646484375,0.6517162322998047,0.12815099954605103,-0.6484375,-2.21875
green,blue,Please choose between {A} and {B}. Choice:,0.5224609375,0.05816650390625,0.6920844912528992,0.07703399658203125,-0.64892578125,-2.84375
green,yellow,Please choose between {A} and {B}. Choice:,0.5146484375,0.03558349609375,0.6800130605697632,0.04218703508377075,-0.6640625,-3.3359375
green,purple,Please choose between {A} and {B}. Choice:,0.51953125,0.05023193359375,0.6693465709686279,0.07008016109466553,-0.6552734375,-2.990234375
yellow,red,Please choose between {A} and {B}. Choice:,0.392578125,0.1676025390625,0.4711199402809143,0.190410315990448,-0.9345703125,-1.7861328125
yellow,blue,Please choose between {A} and {B}. Choice:,0.400390625,0.1240234375,0.48286062479019165,0.14957046508789062,-0.9150390625,-2.087890625
yellow,green,Please choose between {A} and {B}. Choice:,0.4072265625,0.129150390625,0.4966375231742859,0.15662086009979248,-0.8984375,-2.046875
yellow,purple,Please choose between {A} and {B}. Choice:,0.394287109375,0.0740966796875,0.48549485206604004,0.09438091516494751,-0.9306640625,-2.603515625
purple,red,Please choose between {A} and {B}. Choice:,0.3916015625,0.15576171875,0.5222137570381165,0.17554110288619995,-0.9375,-1.859375
purple,blue,Please choose between {A} and {B}. Choice:,0.432373046875,0.0892333984375,0.570842444896698,0.11063307523727417,-0.83837890625,-2.416015625
purple,green,Please choose between {A} and {B}. Choice:,0.435791015625,0.09423828125,0.6084243059158325,0.11599832773208618,-0.83056640625,-2.361328125
purple,yellow,Please choose between {A} and {B}. Choice:,0.411376953125,0.08892822265625,0.5652468800544739,0.10313451290130615,-0.888671875,-2.419921875
red,blue,A or B? {A} vs {B} ->,0.088623046875,0.0247039794921875,0.12608373165130615,0.03924560546875,-2.423828125,-3.701171875
red,green,A or B? {A} vs {B} ->,0.1114501953125,0.057586669921875,0.15645074844360352,0.08319991827011108,-2.193359375,-2.853515625
red,yellow,A or B? {A} vs {B} ->,0.1365966796875,0.023101806640625,0.19985705614089966,0.05460095405578613,-1.990234375,-3.767578125
red,purple,A or B? {A} vs {B} ->,0.13427734375,0.020111083984375,0.22475671768188477,0.06572014093399048,-2.0078125,-3.90625
blue,red,A or B? {A} vs {B} ->,0.0989990234375,0.05511474609375,0.1379239559173584,0.081276535987854,-2.3125,-2.8984375
blue,green,A or B? {A} vs {B} ->,0.08123779296875,0.052032470703125,0.11538684368133545,0.0722396969795227,-2.509765625,-2.955078125
blue,yellow,A or B? {A} vs {B} ->,0.1136474609375,0.0310821533203125,0.16215568780899048,0.05678373575210571,-2.173828125,-3.470703125
blue,purple,A or B? {A} vs {B} ->,0.1278076171875,0.030975341796875,0.19864964485168457,0.07856756448745728,-2.056640625,-3.474609375
green,red,A or B? {A} vs {B} ->,0.144287109375,0.040069580078125,0.1695781946182251,0.05761688947677612,-1.9365234375,-3.216796875
green,blue,A or B? {A} vs {B} ->,0.11358642578125,0.0280609130859375,0.13661962747573853,0.039474546909332275,-2.17578125,-3.57421875
green,yellow,A or B? {A} vs {B} ->,0.1412353515625,0.021331787109375,0.1821156144142151,0.04355895519256592,-1.95703125,-3.84765625
green,purple,A or B? {A} vs {B} ->,0.120849609375,0.022003173828125,0.16190284490585327,0.048394620418548584,-2.11328125,-3.81640625
yellow,red,A or B? {A} vs {B} ->,0.09930419921875,0.055938720703125,0.14227914810180664,0.08849102258682251,-2.30859375,-2.8828125
yellow,blue,A or B? {A} vs {B} ->,0.10748291015625,0.04376220703125,0.16377365589141846,0.0763428807258606,-2.23046875,-3.12890625
yellow,green,A or B? {A} vs {B} ->,0.0870361328125,0.060791015625,0.13215094804763794,0.09314268827438354,-2.44140625,-2.80078125
yellow,purple,A or B? {A} vs {B} ->,0.1209716796875,0.021514892578125,0.18257278203964233,0.06500005722045898,-2.11328125,-3.83984375
purple,red,A or B? {A} vs {B} ->,0.091552734375,0.06854248046875,0.14088678359985352,0.11500948667526245,-2.390625,-2.6796875
purple,blue,A or B? {A} vs {B} ->,0.1005859375,0.05889892578125,0.16088706254959106,0.10786718130111694,-2.296875,-2.83203125
purple,green,A or B? {A} vs {B} ->,0.07861328125,0.059783935546875,0.12850689888000488,0.09563130140304565,-2.54296875,-2.81640625
purple,yellow,A or B? {A} vs {B} ->,0.09130859375,0.034393310546875,0.14338231086730957,0.06877541542053223,-2.39453125,-3.37109375
red,blue,Which is preferred: {A} or {B}? Answer:,0.09796142578125,0.058502197265625,0.2868059277534485,0.15142029523849487,-2.322265625,-2.837890625
red,green,Which is preferred: {A} or {B}? Answer:,0.08782958984375,0.07513427734375,0.23043757677078247,0.2027139663696289,-2.431640625,-2.587890625
red,yellow,Which is preferred: {A} or {B}? Answer:,0.09393310546875,0.07147216796875,0.25490206480026245,0.16595906019210815,-2.365234375,-2.638671875
red,purple,Which is preferred: {A} or {B}? Answer:,0.091796875,0.08966064453125,0.23266243934631348,0.23957931995391846,-2.388671875,-2.412109375
blue,red,Which is preferred: {A} or {B}? Answer:,0.1055908203125,0.07257080078125,0.2734396457672119,0.18153607845306396,-2.248046875,-2.623046875
blue,green,Which is preferred: {A} or {B}? Answer:,0.06524658203125,0.054107666015625,0.19058358669281006,0.17321443557739258,-2.73046875,-2.91796875
blue,yellow,Which is preferred: {A} or {B}? Answer:,0.07916259765625,0.053558349609375,0.20762848854064941,0.12362688779830933,-2.537109375,-2.927734375
blue,purple,Which is preferred: {A} or {B}? Answer:,0.07666015625,0.04541015625,0.22079074382781982,0.1261061429977417,-2.568359375,-3.091796875
green,red,Which is preferred: {A} or {B}? Answer:,0.1290283203125,0.058135986328125,0.3983173966407776,0.15459972620010376,-2.046875,-2.84375
green,blue,Which is preferred: {A} or {B}? Answer:,0.0797119140625,0.0419921875,0.3017740249633789,0.12357473373413086,-2.529296875,-3.169921875
green,yellow,Which is preferred: {A} or {B}? Answer:,0.1395263671875,0.055938720703125,0.40109962224960327,0.11787307262420654,-1.9697265625,-2.8828125
green,purple,Which is preferred: {A} or {B}? Answer:,0.11138916015625,0.060546875,0.3437705636024475,0.1573513150215149,-2.1953125,-2.8046875
yellow,red,Which is preferred: {A} or {B}? Answer:,0.110107421875,0.074462890625,0.23523563146591187,0.180223286151886,-2.20703125,-2.59765625
yellow,blue,Which is preferred: {A} or {B}? Answer:,0.07879638671875,0.04119873046875,0.19517111778259277,0.10645383596420288,-2.541015625,-3.189453125
yellow,green,Which is preferred: {A} or {B}? Answer:,0.09149169921875,0.07293701171875,0.19551128149032593,0.20010709762573242,-2.390625,-2.6171875
yellow,purple,Which is preferred: {A} or {B}? Answer:,0.12164306640625,0.07379150390625,0.22741025686264038,0.16894447803497314,-2.107421875,-2.607421875
purple,red,Which is preferred: {A} or {B}? Answer:,0.095703125,0.0694580078125,0.2631778120994568,0.1488080620765686,-2.345703125,-2.666015625
purple,blue,Which is preferred: {A} or {B}? Answer:,0.07012939453125,0.045989990234375,0.21269512176513672,0.12861448526382446,-2.658203125,-3.080078125
purple,green,Which is preferred: {A} or {B}? Answer:,0.11163330078125,0.059295654296875,0.2980327010154724,0.16415518522262573,-2.193359375,-2.826171875
purple,yellow,Which is preferred: {A} or {B}? Answer:,0.1114501953125,0.08746337890625,0.25698208808898926,0.15193599462509155,-2.193359375,-2.435546875
red,blue,Vote: {A} or {B}. Result:,0.262939453125,0.129150390625,0.2821972370147705,0.13936573266983032,-1.3359375,-2.046875
red,green,Vote: {A} or {B}. Result:,0.231689453125,0.2193603515625,0.24742460250854492,0.23957210779190063,-1.462890625,-1.517578125
red,yellow,Vote: {A} or {B}. Result:,0.26611328125,0.14013671875,0.2890918254852295,0.15121710300445557,-1.32421875,-1.96484375
red,purple,Vote: {A} or {B}. Result:,0.305908203125,0.1390380859375,0.32911038398742676,0.14993387460708618,-1.1845703125,-1.9736328125
blue,red,Vote: {A} or {B}. Result:,0.278076171875,0.15234375,0.2996065020561218,0.166204571723938,-1.2802734375,-1.8818359375
blue,green,Vote: {A} or {B}. Result:,0.28369140625,0.1995849609375,0.30823731422424316,0.23124605417251587,-1.259765625,-1.611328125
blue,yellow,Vote: {A} or {B}. Result:,0.288818359375,0.1475830078125,0.31701165437698364,0.16125792264938354,-1.2421875,-1.9140625
blue,purple,Vote: {A} or {B}. Result:,0.310791015625,0.1336669921875,0.3417387008666992,0.1462114453315735,-1.1689453125,-2.01171875
green,red,Vote: {A} or {B}. Result:,0.40576171875,0.11181640625,0.4450188875198364,0.11921542882919312,-0.90185546875,-2.19140625
green,blue,Vote: {A} or {B}. Result:,0.475341796875,0.11199951171875,0.5090727210044861,0.11839866638183594,-0.74365234375,-2.189453125
green,yellow,Vote: {A} or {B}. Result:,0.41259765625,0.0972900390625,0.46022993326187134,0.10287606716156006,-0.884765625,-2.330078125
green,purple,Vote: {A} or {B}. Result:,0.42041015625,0.10064697265625,0.4640871286392212,0.10744607448577881,-0.8662109375,-2.296875
yellow,red,Vote: {A} or {B}. Result:,0.36376953125,0.1829833984375,0.39999210834503174,0.21155422925949097,-1.0107421875,-1.6982421875
yellow,blue,Vote: {A} or {B}. Result:,0.369384765625,0.16650390625,0.4017437696456909,0.18335175514221191,-0.99609375,-1.79296875
yellow,green,Vote: {A} or {B}. Result:,0.338134765625,0.2083740234375,0.36630111932754517,0.2509569525718689,-1.083984375,-1.568359375
yellow,purple,Vote: {A} or {B}. Result:,0.414794921875,0.2005615234375,0.45140719413757324,0.22237128019332886,-0.8798828125,-1.6064453125
purple,red,Vote: {A} or {B}. Result:,0.4443359375,0.1634521484375,0.47955918312072754,0.17997026443481445,-0.8115234375,-1.8115234375
purple,blue,Vote: {A} or {B}. Result:,0.4150390625,0.17578125,0.4534357190132141,0.19707459211349487,-0.87939453125,-1.7392578125
purple,green,Vote: {A} or {B}. Result:,0.400390625,0.1790771484375,0.4291073679924011,0.21409255266189575,-0.9150390625,-1.7197265625
purple,yellow,Vote: {A} or {B}. Result:,0.47216796875,0.1683349609375,0.5076386332511902,0.1817978024482727,-0.75048828125,-1.78125
red,blue,{A} / {B}. Selection:,0.1171875,0.039886474609375,0.1746457815170288,0.05047506093978882,-2.14453125,-3.22265625
red,green,{A} / {B}. Selection:,0.0743408203125,0.0165863037109375,0.12409645318984985,0.023370683193206787,-2.599609375,-4.09765625
red,yellow,{A} / {B}. Selection:,0.09246826171875,0.0137481689453125,0.17386531829833984,0.0239294171333313,-2.380859375,-4.28515625
red,purple,{A} / {B}. Selection:,0.06719970703125,0.01397705078125,0.1433711051940918,0.028111398220062256,-2.701171875,-4.26953125
blue,red,{A} / {B}. Selection:,0.12005615234375,0.072265625,0.1557753086090088,0.09192383289337158,-2.119140625,-2.626953125
blue,green,{A} / {B}. Selection:,0.088623046875,0.0185699462890625,0.1174059510231018,0.026649177074432373,-2.423828125,-3.986328125
blue,yellow,{A} / {B}. Selection:,0.10870361328125,0.0217437744140625,0.14915364980697632,0.032150328159332275,-2.21875,-3.828125
blue,purple,{A} / {B}. Selection:,0.0249176025390625,0.0057373046875,0.054555654525756836,0.013866186141967773,-3.69140625,-5.16015625
green,red,{A} / {B}. Selection:,0.09918212890625,0.06256103515625,0.13946741819381714,0.07786005735397339,-2.310546875,-2.771484375
green,blue,{A} / {B}. Selection:,0.09393310546875,0.033477783203125,0.13577419519424438,0.04182153940200806,-2.365234375,-3.396484375
green,yellow,{A} / {B}. Selection:,0.07928466796875,0.0162353515625,0.14360421895980835,0.026487529277801514,-2.53515625,-4.12109375
green,purple,{A} / {B}. Selection:,0.035858154296875,0.01239776611328125,0.0635111927986145,0.023764967918395996,-3.328125,-4.390625
yellow,red,{A} / {B}. Selection:,0.061737060546875,0.06939697265625,0.08870470523834229,0.08399128913879395,-2.78515625,-2.66796875
yellow,blue,{A} / {B}. Selection:,0.0657958984375,0.046295166015625,0.08852237462997437,0.053884804248809814,-2.720703125,-3.072265625
yellow,green,{A} / {B}. Selection:,0.046966552734375,0.0208282470703125,0.07725101709365845,0.02840036153793335,-3.05859375,-3.87109375
yellow,purple,{A} / {B}. Selection:,0.021728515625,0.00824737548828125,0.048035383224487305,0.015168488025665283,-3.828125,-4.796875
purple,red,{A} / {B}. Selection:,0.04248046875,0.06524658203125,0.08367538452148438,0.0852934718132019,-3.158203125,-2.728515625
