item_a,item_b,template,score_single_a,score_single_b,score_group_a,score_group_b,score_ppl_a,score_ppl_b
yellow,purple,"Pick one: {A}, {B}. Result:",1.2755393981933594e-05,0.0035343170166015625,0.01830136775970459,0.9817455410957336,-11.2734375,-5.64453125
purple,red,"Pick one: {A}, {B}. Result:",0.005199432373046875,1.1920928955078125e-07,0.9992198348045349,0.0006049871444702148,-5.2578125,-15.9453125
purple,blue,"Pick one: {A}, {B}. Result:",0.0016193389892578125,1.0251998901367188e-05,0.9578306078910828,0.04186183214187622,-6.42578125,-11.4921875
purple,green,"Pick one: {A}, {B}. Result:",0.00310516357421875,8.940696716308594e-07,0.9973700046539307,0.0018044710159301758,-5.7734375,-13.9296875
purple,yellow,"Pick one: {A}, {B}. Result:",0.0047149658203125,2.086162567138672e-06,0.9978822469711304,0.002068817615509033,-5.35546875,-13.078125
red,blue,"Candidates: {A}, {B}. Chosen:",0.0,0.0,1.430511474609375e-06,0.0,-19.15625,-25.109375
red,green,"Candidates: {A}, {B}. Chosen:",0.0,0.0,1.7285346984863281e-06,0.0,-19.328125,-22.140625
red,yellow,"Candidates: {A}, {B}. Chosen:",0.0,0.0,2.980232238769531e-07,0.0,-20.8125,-26.375
red,purple,"Candidates: {A}, {B}. Chosen:",0.0,0.0,1.1920928955078125e-07,0.0,-22.71875,-24.625
blue,red,"Candidates: {A}, {B}. Chosen:",0.0,0.0,2.384185791015625e-07,0.0,-18.734375,-27.375
blue,green,"Candidates: {A}, {B}. Chosen:",0.0,0.0,4.76837158203125e-07,0.0,-18.09375,-21.328125
blue,yellow,"Candidates: {A}, {B}. Chosen:",0.0,0.0,5.960464477539063e-08,0.0,-19.734375,-25.921875
blue,purple,"Candidates: {A}, {B}. Chosen:",0.0,0.0,1.7881393432617188e-07,0.0,-19.46875,-22.328125
green,red,"Candidates: {A}, {B}. Chosen:",0.0,0.0,1.2516975402832031e-06,0.0,-17.5,-29.09375
green,blue,"Candidates: {A}, {B}. Chosen:",0.0,0.0,1.1324882507324219e-06,0.0,-17.4375,-26.171875
green,yellow,"Candidates: {A}, {B}. Chosen:",5.960464477539063e-08,0.0,1.5497207641601562e-06,0.0,-17.1875,-26.53125
green,purple,"Candidates: {A}, {B}. Chosen:",0.0,0.0,8.344650268554688e-07,0.0,-17.984375,-24.28125
yellow,red,"Candidates: {A}, {B}. Chosen:",0.0,0.0,2.980232238769531e-07,0.0,-19.171875,-28.578125
yellow,blue,"Candidates: {A}, {B}. Chosen:",0.0,0.0,1.7881393432617188e-07,0.0,-19.65625,-26.4375
yellow,green,"Candidates: {A}, {B}. Chosen:",0.0,0.0,4.172325134277344e-07,0.0,-18.625,-22.390625
yellow,purple,"Candidates: {A}, {B}. Chosen:",0.0,0.0,4.172325134277344e-07,0.0,-18.9375,-22.84375
purple,red,"Candidates: {A}, {B}. Chosen:",0.0,0.0,1.1920928955078125e-07,0.0,-18.453125,-29.25
purple,blue,"Candidates: {A}, {B}. Chosen:",0.0,0.0,5.960464477539063e-08,0.0,-18.609375,-26.609375
purple,green,"Candidates: {A}, {B}. Chosen:",0.0,0.0,1.1920928955078125e-07,0.0,-18.15625,-24.5
purple,yellow,"Candidates: {A}, {B}. Chosen:",0.0,0.0,5.960464477539063e-08,0.0,-19.203125,-28.09375
red,blue,Task: Select {A} or {B}. Output:,0.00011134147644042969,1.8477439880371094e-06,0.9989821910858154,0.000946342945098877,-9.1015625,-13.1953125
red,green,Task: Select {A} or {B}. Output:,0.0001156926155090332,5.960464477539062e-07,0.999627411365509,0.0002047419548034668,-9.0625,-14.328125
red,yellow,Task: Select {A} or {B}. Output:,7.146596908569336e-05,3.039836883544922e-06,0.9994763731956482,0.0006830692291259766,-9.546875,-12.703125
red,purple,Task: Select {A} or {B}. Output:,1.2099742889404297e-05,1.8715858459472656e-05,0.990667998790741,0.009135842323303223,-11.3203125,-10.8828125
blue,red,Task: Select {A} or {B}. Output:,0.0018415451049804688,1.7881393432617188e-07,0.9996446371078491,0.0001722574234008789,-6.296875,-15.5
blue,green,Task: Select {A} or {B}. Output:,0.0011854171752929688,1.1980533599853516e-05,0.9901995062828064,0.009762346744537354,-6.73828125,-11.328125
blue,yellow,Task: Select {A} or {B}. Output:,0.0005388259887695312,5.960464477539062e-07,0.9998375177383423,0.0002124309539794922,-7.52734375,-14.3671875
blue,purple,Task: Select {A} or {B}. Output:,0.00022649765014648438,0.00012123584747314453,0.9769729375839233,0.023048579692840576,-8.390625,-9.015625
green,red,Task: Select {A} or {B}. Output:,0.0012674331665039062,0.0,1.0000468492507935,7.092952728271484e-06,-6.671875,-19.84375
green,blue,Task: Select {A} or {B}. Output:,0.0001767873764038086,1.1920928955078125e-07,0.9999709725379944,0.00011920928955078125,-8.640625,-16.125
green,yellow,Task: Select {A} or {B}. Output:,8.952617645263672e-05,0.0,0.9998760223388672,2.3245811462402344e-05,-9.3203125,-17.46875
green,purple,Task: Select {A} or {B}. Output:,2.580881118774414e-05,5.960464477539063e-08,1.0000622272491455,6.854534149169922e-05,-10.5625,-17.015625
yellow,red,Task: Select {A} or {B}. Output:,0.0038394927978515625,5.960464477539063e-08,0.9999363422393799,7.134675979614258e-05,-5.5625,-17.03125
yellow,blue,Task: Select {A} or {B}. Output:,0.0013227462768554688,1.9073486328125e-06,0.998887836933136,0.0010792016983032227,-6.62890625,-13.15625
yellow,green,Task: Select {A} or {B}. Output:,0.0008230209350585938,8.940696716308594e-07,0.9982632398605347,0.0016341805458068848,-7.1015625,-13.9453125
yellow,purple,Task: Select {A} or {B}. Output:,0.00027251243591308594,4.112720489501953e-06,0.9928986430168152,0.006896555423736572,-8.2109375,-12.3984375
purple,red,Task: Select {A} or {B}. Output:,0.0004191398620605469,0.0,0.9999403953552246,3.4809112548828125e-05,-7.77734375,-20.21875
purple,blue,Task: Select {A} or {B}. Output:,0.0003342628479003906,5.960464477539062e-07,0.9982094764709473,0.0015851855278015137,-8.0,-14.375
purple,green,Task: Select {A} or {B}. Output:,0.0002560615539550781,0.0,0.9998594522476196,5.799531936645508e-05,-8.2734375,-17.390625
purple,yellow,Task: Select {A} or {B}. Output:,0.00011533498764038086,0.0,1.0001447200775146,6.9141387939453125e-06,-9.0703125,-20.046875
red,blue,Please choose between {A} and {B}. Choice:,0.0004677772521972656,0.00153350830078125,0.7508190870285034,0.20835793018341064,-7.66796875,-6.48046875
red,green,Please choose between {A} and {B}. Choice:,0.0002574920654296875,2.5510787963867188e-05,0.9476494789123535,0.003744363784790039,-8.265625,-10.578125
red,yellow,Please choose between {A} and {B}. Choice:,0.0009160041809082031,0.0003879070281982422,0.7097600698471069,0.01685410737991333,-6.99609375,-7.85546875
red,purple,Please choose between {A} and {B}. Choice:,1.1920928955078125e-07,0.0005474090576171875,0.0016363859176635742,0.9982005953788757,-16.125,-7.51171875
blue,red,Please choose between {A} and {B}. Choice:,0.0019683837890625,0.00013196468353271484,0.7696059346199036,0.06395000219345093,-6.23046875,-8.9296875
blue,green,Please choose between {A} and {B}. Choice:,0.0005807876586914062,0.00012564659118652344,0.8162466287612915,0.10762184858322144,-7.453125,-8.984375
blue,yellow,Please choose between {A} and {B}. Choice:,0.0003376007080078125,1.1742115020751953e-05,0.9776706695556641,0.0035902857780456543,-7.9921875,-11.3515625
blue,purple,Please choose between {A} and {B}. Choice:,6.318092346191406e-06,0.0008649826049804688,0.026564836502075195,0.9707783460617065,-11.9765625,-7.0546875
green,red,Please choose between {A} and {B}. Choice:,0.0006422996520996094,5.960464477539063e-08,0.9358627796173096,0.00012117624282836914,-7.3515625,-16.390625
green,blue,Please choose between {A} and {B}. Choice:,0.0001493692398071289,8.046627044677734e-06,0.9743176698684692,0.02094590663909912,-8.8125,-11.734375
green,yellow,Please choose between {A} and {B}. Choice:,0.0001627206802368164,0.0,0.9966227412223816,1.5079975128173828e-05,-8.7265625,-17.390625
green,purple,Please choose between {A} and {B}. Choice:,7.921457290649414e-05,3.463029861450195e-05,0.9206067323684692,0.07335060834884644,-9.4453125,-10.2734375
yellow,red,Please choose between {A} and {B}. Choice:,0.00463104248046875,0.00010889768600463867,0.6445676684379578,0.11830353736877441,-5.375,-9.125
yellow,blue,Please choose between {A} and {B}. Choice:,1.5676021575927734e-05,0.000179290771484375,0.014208614826202393,0.9846024513244629,-11.0625,-8.625
yellow,green,Please choose between {A} and {B}. Choice:,3.2007694244384766e-05,0.00013065338134765625,0.0280570387840271,0.9662367701530457,-10.3515625,-8.9453125
yellow,purple,Please choose between {A} and {B}. Choice:,2.384185791015625e-07,0.00016582012176513672,0.0005407333374023438,0.9991089105606079,-15.265625,-8.703125
purple,red,Please choose between {A} and {B}. Choice:,0.00035452842712402344,1.7881393432617188e-07,0.9959810972213745,0.0013001561164855957,-7.9453125,-15.5546875
purple,blue,Please choose between {A} and {B}. Choice:,0.00024020671844482422,0.00015747547149658203,0.4099709987640381,0.5772829651832581,-8.3359375,-8.7578125
purple,green,Please choose between {A} and {B}. Choice:,0.00021708011627197266,2.8014183044433594e-06,0.9889400005340576,0.009135663509368896,-8.4375,-12.78125
purple,yellow,Please choose between {A} and {B}. Choice:,0.0001417398452758789,4.172325134277344e-07,0.9990332126617432,0.0006603002548217773,-8.859375,-14.65625
red,blue,A or B? {A} vs {B} ->,0.0,0.0,3.069639205932617e-05,0.0,-22.0625,-26.9375
red,green,A or B? {A} vs {B} ->,0.0,0.0,7.927417755126953e-06,0.0,-23.4375,-26.4375
red,yellow,A or B? {A} vs {B} ->,0.0,0.0,1.1324882507324219e-06,0.0,-25.5625,-29.828125
red,purple,A or B? {A} vs {B} ->,0.0,0.0,9.340047836303711e-05,0.0,-20.125,-21.296875
blue,red,A or B? {A} vs {B} ->,0.0,0.0,5.9723854064941406e-05,0.0,-19.609375,-26.984375
blue,green,A or B? {A} vs {B} ->,0.0,0.0,7.545948028564453e-05,0.0,-19.65625,-24.28125
blue,yellow,A or B? {A} vs {B} ->,0.0,0.0,4.929304122924805e-05,0.0,-20.21875,-26.828125
blue,purple,A or B? {A} vs {B} ->,0.0,0.0,0.0005080103874206543,0.0,-18.84375,-22.453125
green,red,A or B? {A} vs {B} ->,0.0,0.0,8.58306884765625e-06,0.0,-20.15625,-30.640625
green,blue,A or B? {A} vs {B} ->,0.0,0.0,2.4080276489257812e-05,0.0,-18.828125,-27.9375
green,yellow,A or B? {A} vs {B} ->,0.0,0.0,1.3709068298339844e-06,0.0,-21.546875,-30.109375
green,purple,A or B? {A} vs {B} ->,0.0,0.0,0.00014144182205200195,0.0,-19.375,-26.484375
yellow,red,A or B? {A} vs {B} ->,0.0,0.0,5.364418029785156e-06,0.0,-20.953125,-30.65625
yellow,blue,A or B? {A} vs {B} ->,0.0,0.0,2.5153160095214844e-05,0.0,-19.53125,-27.3125
yellow,green,A or B? {A} vs {B} ->,0.0,0.0,2.110004425048828e-05,0.0,-19.5,-25.5
yellow,purple,A or B? {A} vs {B} ->,0.0,0.0,0.00010913610458374023,0.0,-20.265625,-25.515625
purple,red,A or B? {A} vs {B} ->,5.960464477539063e-08,0.0,0.00010466575622558594,0.0,-16.65625,-30.515625
purple,blue,A or B? {A} vs {B} ->,5.960464477539062e-07,0.0,0.0018855929374694824,0.0,-14.3515625,-26.234375
purple,green,A or B? {A} vs {B} ->,5.960464477539063e-08,0.0,0.00037366151809692383,0.0,-16.78125,-26.6875
purple,yellow,A or B? {A} vs {B} ->,0.0,0.0,4.8160552978515625e-05,0.0,-17.4375,-28.59375
red,blue,Which is preferred: {A} or {B}? Answer:,0.0,0.0,9.655952453613281e-06,0.0,-19.5625,-24.90625
red,green,Which is preferred: {A} or {B}? Answer:,0.0,0.0,2.0503997802734375e-05,0.0,-19.09375,-25.8125
red,yellow,Which is preferred: {A} or {B}? Answer:,0.0,0.0,1.2516975402832031e-05,0.0,-19.46875,-25.234375
red,purple,Which is preferred: {A} or {B}? Answer:,0.0,0.0,3.635883331298828e-06,0.0,-21.03125,-23.4375
blue,red,Which is preferred: {A} or {B}? Answer:,5.960464477539063e-08,0.0,2.092123031616211e-05,0.0,-16.484375,-25.75
blue,green,Which is preferred: {A} or {B}? Answer:,5.960464477539063e-08,0.0,1.806020736694336e-05,0.0,-16.65625,-24.0
blue,yellow,Which is preferred: {A} or {B}? Answer:,5.960464477539063e-08,0.0,1.627206802368164e-05,0.0,-17.046875,-23.921875
blue,purple,Which is preferred: {A} or {B}? Answer:,0.0,0.0,5.424022674560547e-06,5.960464477539063e-08,-18.109375,-21.78125
green,red,Which is preferred: {A} or {B}? Answer:,5.960464477539063e-08,0.0,4.291534423828125e-05,0.0,-17.03125,-28.6875
green,blue,Which is preferred: {A} or {B}? Answer:,5.960464477539063e-08,0.0,4.947185516357422e-05,0.0,-16.78125,-24.375
green,yellow,Which is preferred: {A} or {B}? Answer:,5.960464477539063e-08,0.0,6.705522537231445e-05,0.0,-16.84375,-25.046875
green,purple,Which is preferred: {A} or {B}? Answer:,0.0,0.0,2.3066997528076172e-05,5.960464477539063e-08,-17.640625,-22.625
yellow,red,Which is preferred: {A} or {B}? Answer:,1.1920928955078125e-07,0.0,1.52587890625e-05,0.0,-16.078125,-27.296875
yellow,blue,Which is preferred: {A} or {B}? Answer:,5.960464477539063e-08,0.0,7.808208465576172e-06,0.0,-16.84375,-24.625
yellow,green,Which is preferred: {A} or {B}? Answer:,1.7881393432617188e-07,0.0,2.5033950805664062e-05,0.0,-15.609375,-23.953125
yellow,purple,Which is preferred: {A} or {B}? Answer:,5.960464477539063e-08,0.0,6.318092346191406e-06,5.960464477539063e-08,-17.234375,-22.359375
purple,red,Which is preferred: {A} or {B}? Answer:,0.0,0.0,8.285045623779297e-06,0.0,-17.453125,-28.15625
purple,blue,Which is preferred: {A} or {B}? Answer:,5.960464477539063e-08,0.0,1.329183578491211e-05,5.960464477539063e-08,-17.15625,-23.3125
purple,green,Which is preferred: {A} or {B}? Answer:,5.960464477539063e-08,0.0,3.0934810638427734e-05,0.0,-16.234375,-25.71875
purple,yellow,Which is preferred: {A} or {B}? Answer:,5.960464477539063e-08,0.0,2.0205974578857422e-05,0.0,-16.78125,-25.296875
red,blue,Vote: {A} or {B}. Result:,4.172325134277344e-07,0.0,8.165836334228516e-06,0.0,-14.703125,-23.03125
red,green,Vote: {A} or {B}. Result:,4.76837158203125e-07,0.0,1.4901161193847656e-05,0.0,-14.609375,-19.296875
red,yellow,Vote: {A} or {B}. Result:,1.1920928955078125e-07,0.0,2.8014183044433594e-06,0.0,-15.8359375,-23.71875
red,purple,Vote: {A} or {B}. Result:,5.364418029785156e-07,0.0,2.6702880859375e-05,0.0,-14.4921875,-20.90625
blue,red,Vote: {A} or {B}. Result:,5.960464477539062e-07,0.0,9.417533874511719e-06,0.0,-14.3046875,-23.703125
blue,green,Vote: {A} or {B}. Result:,1.5497207641601562e-06,0.0,2.0563602447509766e-05,0.0,-13.3671875,-19.46875
blue,yellow,Vote: {A} or {B}. Result:,8.940696716308594e-07,0.0,1.4960765838623047e-05,0.0,-13.9453125,-23.546875
blue,purple,Vote: {A} or {B}. Result:,1.4901161193847656e-06,0.0,2.2411346435546875e-05,0.0,-13.4375,-20.109375
green,red,Vote: {A} or {B}. Result:,9.5367431640625e-07,0.0,4.887580871582031e-06,0.0,-13.859375,-25.046875
green,blue,Vote: {A} or {B}. Result:,3.5762786865234375e-06,0.0,1.7642974853515625e-05,0.0,-12.546875,-24.0625
green,yellow,Vote: {A} or {B}. Result:,7.152557373046875e-07,0.0,4.112720489501953e-06,0.0,-14.1796875,-25.171875
green,purple,Vote: {A} or {B}. Result:,8.106231689453125e-06,0.0,5.841255187988281e-05,0.0,-11.7265625,-21.15625
yellow,red,Vote: {A} or {B}. Result:,3.5762786865234375e-07,0.0,2.205371856689453e-06,0.0,-14.90625,-24.4375
yellow,blue,Vote: {A} or {B}. Result:,9.5367431640625e-07,0.0,6.973743438720703e-06,0.0,-13.859375,-20.6875
yellow,green,Vote: {A} or {B}. Result:,6.556510925292969e-07,0.0,5.125999450683594e-06,0.0,-14.203125,-19.46875
yellow,purple,Vote: {A} or {B}. Result:,1.6689300537109375e-06,0.0,1.627206802368164e-05,0.0,-13.3203125,-19.0
purple,red,Vote: {A} or {B}. Result:,7.152557373046875e-07,0.0,7.62939453125e-06,0.0,-14.1484375,-27.203125
purple,blue,Vote: {A} or {B}. Result:,1.5497207641601562e-06,0.0,1.1980533599853516e-05,0.0,-13.3984375,-22.40625
purple,green,Vote: {A} or {B}. Result:,1.3709068298339844e-06,0.0,9.59634780883789e-06,0.0,-13.4765625,-20.734375
purple,yellow,Vote: {A} or {B}. Result:,8.344650268554688e-07,0.0,6.4373016357421875e-06,0.0,-13.984375,-25.171875
red,blue,{A} / {B}. Selection:,4.214048385620117e-05,5.960464477539063e-08,0.009446501731872559,2.3245811462402344e-06,-10.078125,-16.515625
red,green,{A} / {B}. Selection:,8.344650268554688e-06,7.152557373046875e-07,0.005312740802764893,2.777576446533203e-05,-11.6953125,-14.1640625
red,yellow,{A} / {B}. Selection:,0.0,0.0,6.794929504394531e-06,0.0,-18.625,-24.375
red,purple,{A} / {B}. Selection:,5.960464477539063e-08,0.0,5.888938903808594e-05,0.0,-17.109375,-21.234375
blue,red,{A} / {B}. Selection:,1.615285873413086e-05,0.0,0.0010393857955932617,4.172325134277344e-07,-11.03125,-20.515625
blue,green,{A} / {B}. Selection:,3.5762786865234375e-06,5.960464477539063e-08,0.00021648406982421875,1.9073486328125e-06,-12.5390625,-17.09375
blue,yellow,{A} / {B}. Selection:,1.7881393432617188e-07,0.0,4.178285598754883e-05,0.0,-15.5703125,-24.46875
blue,purple,{A} / {B}. Selection:,3.5762786865234375e-07,0.0,4.7206878662109375e-05,0.0,-14.9140625,-21.0625
green,red,{A} / {B}. Selection:,4.0471553802490234e-05,0.0,0.0022572875022888184,1.1920928955078125e-07,-10.1171875,-21.859375
green,blue,{A} / {B}. Selection:,1.3947486877441406e-05,0.0,0.0005311965942382812,2.384185791015625e-07,-11.1796875,-19.25
green,yellow,{A} / {B}. Selection:,1.1920928955078125e-07,0.0,1.043081283569336e-05,0.0,-15.953125,-25.5625
green,purple,{A} / {B}. Selection:,2.4437904357910156e-06,0.0,0.00017243623733520508,0.0,-12.9296875,-21.109375
yellow,red,{A} / {B}. Selection:,2.980232238769531e-07,0.0,2.4259090423583984e-05,0.0,-14.9609375,-25.25
yellow,blue,{A} / {B}. Selection:,4.172325134277344e-07,0.0,4.1484832763671875e-05,0.0,-14.6328125,-22.921875
yellow,green,{A} / {B}. Selection:,2.384185791015625e-07,0.0,2.0503997802734375e-05,5.960464477539063e-08,-15.140625,-20.46875
yellow,purple,{A} / {B}. Selection:,2.980232238769531e-07,0.0,3.695487976074219e-05,0.0,-15.046875,-21.3125
purple,red,{A} / {B}. Selection:,2.980232238769531e-07,0.0,4.112720489501953e-06,0.0,-15.03125,-27.359375
purple,blue,{A} / {B}. Selection:,2.384185791015625e-07,0.0,3.6954879760742188e-06,0.0,-15.1796875,-24.203125
purple,green,{A} / {B}. Selection:,5.364418029785156e-07,0.0,1.0073184967041016e-05,0.0,-14.46875,-22.734375
purple,yellow,{A} / {B}. Selection:,4.172325134277344e-07,0.0,8.225440979003906e-06,0.0,-14.671875,-25.921875
red,blue,Name: {A}. Name: {B}. Preferred:,5.960464477539063e-08,0.0,2.3245811462402344e-05,0.0,-17.28125,-22.640625
red,green,Name: {A}. Name: {B}. Preferred:,0.0,0.0,7.510185241699219e-06,1.1920928955078125e-07,-18.0,-20.546875
red,yellow,Name: {A}. Name: {B}. Preferred:,0.0,0.0,3.2186508178710938e-06,0.0,-18.53125,-23.390625
red,purple,Name: {A}. Name: {B}. Preferred:,0.0,0.0,6.616115570068359e-06,0.0,-17.46875,-20.859375
blue,red,Name: {A}. Name: {B}. Preferred:,1.7881393432617188e-07,0.0,9.179115295410156e-06,0.0,-15.6171875,-26.953125
blue,green,Name: {A}. Name: {B}. Preferred:,1.1920928955078125e-07,0.0,7.748603820800781e-06,5.960464477539063e-08,-15.8671875,-21.015625
blue,yellow,Name: {A}. Name: {B}. Preferred:,1.1920928955078125e-06,0.0,0.00012189149856567383,5.960464477539063e-08,-13.6640625,-20.640625
