template,option_a,option_b,prompt,score_a,score_b
"You have two options:
Option 1 - {A}
Option 2 - {B}
Do you prefer option 1 or option 2?
Answer: ",Apple,HP,"You have two options:
Option 1 - Apple
Option 2 - HP
Do you prefer option 1 or option 2?
Answer: ",-1.5497207641601562e-06,-13.40625
"You have two options:
Option 1 - {A}
Option 2 - {B}
Do you prefer option 1 or option 2?
Answer: ",Apple,Dell,"You have two options:
Option 1 - Apple
Option 2 - Dell
Do you prefer option 1 or option 2?
Answer: ",-3.6954879760742188e-06,-12.5
"You have two options:
Option 1 - {A}
Option 2 - {B}
What is your preference?
Answer: ",ASUS,Lenovo,"You have two options:
Option 1 - ASUS
Option 2 - Lenovo
What is your preference?
Answer: ",-5.4836273193359375e-06,-12.109375
"You have two options:
Option 1 - {A}
Option 2 - {B}
What is your preference?
Answer: ",ASUS,HP,"You have two options:
Option 1 - ASUS
Option 2 - HP
What is your preference?
Answer: ",-1.1920928955078125e-07,-16.015625
"You have two options:
Option 1 - {A}
Option 2 - {B}
What is your preference?
Answer: ",ASUS,Dell,"You have two options:
Option 1 - ASUS
Option 2 - Dell
What is your preference?
Answer: ",-0.0003151893615722656,-8.0625
"You have two options:
Option 1 - {A}
Option 2 - {B}
What is your preference?
Answer: ",ASUS,Apple,"You have two options:
Option 1 - ASUS
Option 2 - Apple
What is your preference?
Answer: ",-1.033203125,-0.439697265625
"You have two options:
Option 1 - {A}
Option 2 - {B}
What is your preference?
Answer: ",Lenovo,ASUS,"You have two options:
Option 1 - Lenovo
Option 2 - ASUS
What is your preference?
Answer: ",-11.421875,-1.0967254638671875e-05
"You have two options:
Option 1 - {A}
Option 2 - {B}
What is your preference?
Answer: ",Lenovo,HP,"You have two options:
Option 1 - Lenovo
Option 2 - HP
What is your preference?
Answer: ",-1.9073486328125e-06,-13.1875
"You have two options:
Option 1 - {A}
Option 2 - {B}
What is your preference?
Answer: ",Lenovo,Dell,"You have two options:
Option 1 - Lenovo
Option 2 - Dell
What is your preference?
Answer: ",-0.0014562606811523438,-6.53125
"You have two options:
Option 1 - {A}
Option 2 - {B}
What is your preference?
Answer: ",Lenovo,Apple,"You have two options:
Option 1 - Lenovo
Option 2 - Apple
What is your preference?
Answer: ",-8.6875,-0.00016868114471435547
"You have two options:
Option 1 - {A}
Option 2 - {B}
What is your preference?
Answer: ",HP,ASUS,"You have two options:
Option 1 - HP
Option 2 - ASUS
What is your preference?
Answer: ",-9.984375,-4.6133995056152344e-05
"You have two options:
Option 1 - {A}
Option 2 - {B}
What is your preference?
Answer: ",HP,Lenovo,"You have two options:
Option 1 - HP
Option 2 - Lenovo
What is your preference?
Answer: ",-0.0181427001953125,-4.01953125
"You have two options:
Option 1 - {A}
Option 2 - {B}
What is your preference?
Answer: ",HP,Dell,"You have two options:
Option 1 - HP
Option 2 - Dell
What is your preference?
Answer: ",-4.9114227294921875e-05,-9.921875
"You have two options:
Option 1 - {A}
Option 2 - {B}
What is your preference?
Answer: ",HP,Apple,"You have two options:
Option 1 - HP
Option 2 - Apple
What is your preference?
Answer: ",-14.9375,-3.5762786865234375e-07
"You have two options:
Option 1 - {A}
Option 2 - {B}
What is your preference?
Answer: ",Dell,ASUS,"You have two options:
Option 1 - Dell
Option 2 - ASUS
What is your preference?
Answer: ",-12.96875,-2.384185791015625e-06
"You have two options:
Option 1 - {A}
Option 2 - {B}
What is your preference?
Answer: ",Dell,Lenovo,"You have two options:
Option 1 - Dell
Option 2 - Lenovo
What is your preference?
Answer: ",-0.1307373046875,-2.099609375
"You have two options:
Option 1 - {A}
Option 2 - {B}
What is your preference?
Answer: ",Dell,HP,"You have two options:
Option 1 - Dell
Option 2 - HP
What is your preference?
Answer: ",-2.4318695068359375e-05,-10.625
"You have two options:
Option 1 - {A}
Option 2 - {B}
What is your preference?
Answer: ",Dell,Apple,"You have two options:
Option 1 - Dell
Option 2 - Apple
What is your preference?
Answer: ",-8.03125,-0.0003249645233154297
"You have two options:
Option 1 - {A}
Option 2 - {B}
What is your preference?
Answer: ",Apple,ASUS,"You have two options:
Option 1 - Apple
Option 2 - ASUS
What is your preference?
Answer: ",-0.0010995864868164062,-6.8125
"You have two options:
Option 1 - {A}
Option 2 - {B}
What is your preference?
Answer: ",Apple,Lenovo,"You have two options:
Option 1 - Apple
Option 2 - Lenovo
What is your preference?
Answer: ",-8.225440979003906e-05,-9.40625
"You have two options:
Option 1 - {A}
Option 2 - {B}
What is your preference?
Answer: ",Apple,HP,"You have two options:
Option 1 - Apple
Option 2 - HP
What is your preference?
Answer: ",-2.1457672119140625e-06,-13.03125
"You have two options:
Option 1 - {A}
Option 2 - {B}
What is your preference?
Answer: ",Apple,Dell,"You have two options:
Option 1 - Apple
Option 2 - Dell
What is your preference?
Answer: ",-8.225440979003906e-05,-9.40625
"You have two options:
Option 1 - {A}
Option 2 - {B}
Which option do you prefer?
Answer: ",ASUS,Lenovo,"You have two options:
Option 1 - ASUS
Option 2 - Lenovo
Which option do you prefer?
Answer: ",-7.748603820800781e-06,-11.765625
"You have two options:
Option 1 - {A}
Option 2 - {B}
Which option do you prefer?
Answer: ",ASUS,HP,"You have two options:
Option 1 - ASUS
Option 2 - HP
Which option do you prefer?
Answer: ",-1.1920928955078125e-07,-15.609375
"You have two options:
Option 1 - {A}
Option 2 - {B}
Which option do you prefer?
Answer: ",ASUS,Dell,"You have two options:
Option 1 - ASUS
Option 2 - Dell
Which option do you prefer?
Answer: ",-0.0002034902572631836,-8.5
"You have two options:
Option 1 - {A}
Option 2 - {B}
Which option do you prefer?
Answer: ",ASUS,Apple,"You have two options:
Option 1 - ASUS
Option 2 - Apple
Which option do you prefer?
Answer: ",-0.4287109375,-1.0537109375
"You have two options:
Option 1 - {A}
Option 2 - {B}
Which option do you prefer?
Answer: ",Lenovo,ASUS,"You have two options:
Option 1 - Lenovo
Option 2 - ASUS
Which option do you prefer?
Answer: ",-11.0625,-1.5735626220703125e-05
"You have two options:
Option 1 - {A}
Option 2 - {B}
Which option do you prefer?
Answer: ",Lenovo,HP,"You have two options:
Option 1 - Lenovo
Option 2 - HP
Which option do you prefer?
Answer: ",-1.430511474609375e-06,-13.5
"You have two options:
Option 1 - {A}
Option 2 - {B}
Which option do you prefer?
Answer: ",Lenovo,Dell,"You have two options:
Option 1 - Lenovo
Option 2 - Dell
Which option do you prefer?
Answer: ",-0.0006465911865234375,-7.34375
"You have two options:
Option 1 - {A}
Option 2 - {B}
Which option do you prefer?
Answer: ",Lenovo,Apple,"You have two options:
Option 1 - Lenovo
Option 2 - Apple
Which option do you prefer?
Answer: ",-6.6875,-0.0012454986572265625
"You have two options:
Option 1 - {A}
Option 2 - {B}
Which option do you prefer?
Answer: ",HP,ASUS,"You have two options:
Option 1 - HP
Option 2 - ASUS
Which option do you prefer?
Answer: ",-10.609375,-2.467632293701172e-05
"You have two options:
Option 1 - {A}
Option 2 - {B}
Which option do you prefer?
Answer: ",HP,Lenovo,"You have two options:
Option 1 - HP
Option 2 - Lenovo
Which option do you prefer?
Answer: ",-0.00861358642578125,-4.7578125
"You have two options:
Option 1 - {A}
Option 2 - {B}
Which option do you prefer?
Answer: ",HP,Dell,"You have two options:
Option 1 - HP
Option 2 - Dell
Which option do you prefer?
Answer: ",-1.5735626220703125e-05,-11.0625
"You have two options:
Option 1 - {A}
Option 2 - {B}
Which option do you prefer?
Answer: ",HP,Apple,"You have two options:
Option 1 - HP
Option 2 - Apple
Which option do you prefer?
Answer: ",-13.203125,-1.7881393432617188e-06
"You have two options:
Option 1 - {A}
Option 2 - {B}
Which option do you prefer?
Answer: ",Dell,ASUS,"You have two options:
Option 1 - Dell
Option 2 - ASUS
Which option do you prefer?
Answer: ",-13.34375,-1.5497207641601562e-06
"You have two options:
Option 1 - {A}
Option 2 - {B}
Which option do you prefer?
Answer: ",Dell,Lenovo,"You have two options:
Option 1 - Dell
Option 2 - Lenovo
Which option do you prefer?
Answer: ",-0.1307373046875,-2.099609375
"You have two options:
Option 1 - {A}
Option 2 - {B}
Which option do you prefer?
Answer: ",Dell,HP,"You have two options:
Option 1 - Dell
Option 2 - HP
Which option do you prefer?
Answer: ",-2.1457672119140625e-05,-10.75
"You have two options:
Option 1 - {A}
Option 2 - {B}
Which option do you prefer?
Answer: ",Dell,Apple,"You have two options:
Option 1 - Dell
Option 2 - Apple
Which option do you prefer?
Answer: ",-6.28125,-0.00186920166015625
"You have two options:
Option 1 - {A}
Option 2 - {B}
Which option do you prefer?
Answer: ",Apple,ASUS,"You have two options:
Option 1 - Apple
Option 2 - ASUS
Which option do you prefer?
Answer: ",-0.0003859996795654297,-7.859375
"You have two options:
Option 1 - {A}
Option 2 - {B}
Which option do you prefer?
Answer: ",Apple,Lenovo,"You have two options:
Option 1 - Apple
Option 2 - Lenovo
Which option do you prefer?
Answer: ",-2.5033950805664062e-05,-10.59375
"You have two options:
Option 1 - {A}
Option 2 - {B}
Which option do you prefer?
Answer: ",Apple,HP,"You have two options:
Option 1 - Apple
Option 2 - HP
Which option do you prefer?
Answer: ",-1.5497207641601562e-06,-13.375
"You have two options:
Option 1 - {A}
Option 2 - {B}
Which option do you prefer?
Answer: ",Apple,Dell,"You have two options:
Option 1 - Apple
Option 2 - Dell
Which option do you prefer?
Answer: ",-3.9458274841308594e-05,-10.140625
"You have two options:
Option 1 - {A}
Option 2 - {B}
Between them, which do you favor?
Answer: ",ASUS,Lenovo,"You have two options:
Option 1 - ASUS
Option 2 - Lenovo
Between them, which do you favor?
Answer: ",-1.430511474609375e-06,-13.453125
"You have two options:
Option 1 - {A}
Option 2 - {B}
Between them, which do you favor?
Answer: ",ASUS,HP,"You have two options:
Option 1 - ASUS
Option 2 - HP
Between them, which do you favor?
Answer: ",0.0,-17.046875
"You have two options:
Option 1 - {A}
Option 2 - {B}
Between them, which do you favor?
Answer: ",ASUS,Dell,"You have two options:
Option 1 - ASUS
Option 2 - Dell
Between them, which do you favor?
Answer: ",-0.00012540817260742188,-8.984375
"You have two options:
Option 1 - {A}
Option 2 - {B}
Between them, which do you favor?
Answer: ",ASUS,Apple,"You have two options:
Option 1 - ASUS
Option 2 - Apple
Between them, which do you favor?
Answer: ",-0.41796875,-1.07421875
"You have two options:
Option 1 - {A}
Option 2 - {B}
Between them, which do you favor?
Answer: ",Lenovo,ASUS,"You have two options:
Option 1 - Lenovo
Option 2 - ASUS
Between them, which do you favor?
Answer: ",-11.3125,-1.2278556823730469e-05
"You have two options:
Option 1 - {A}
Option 2 - {B}
Between them, which do you favor?
Answer: ",Lenovo,HP,"You have two options:
Option 1 - Lenovo
Option 2 - HP
Between them, which do you favor?
Answer: ",-3.5762786865234375e-07,-14.796875
"You have two options:
Option 1 - {A}
Option 2 - {B}
Between them, which do you favor?
Answer: ",Lenovo,Dell,"You have two options:
Option 1 - Lenovo
Option 2 - Dell
Between them, which do you favor?
Answer: ",-0.00021660327911376953,-8.4375
"You have two options:
Option 1 - {A}
Option 2 - {B}
Between them, which do you favor?
Answer: ",Lenovo,Apple,"You have two options:
Option 1 - Lenovo
Option 2 - Apple
Between them, which do you favor?
Answer: ",-5.78515625,-0.0030803680419921875
"You have two options:
Option 1 - {A}
Option 2 - {B}
Between them, which do you favor?
Answer: ",HP,ASUS,"You have two options:
Option 1 - HP
Option 2 - ASUS
Between them, which do you favor?
Answer: ",-9.265625,-9.465217590332031e-05
"You have two options:
Option 1 - {A}
Option 2 - {B}
Between them, which do you favor?
Answer: ",HP,Lenovo,"You have two options:
Option 1 - HP
Option 2 - Lenovo
Between them, which do you favor?
Answer: ",-0.006114959716796875,-5.1015625
"You have two options:
Option 1 - {A}
Option 2 - {B}
Between them, which do you favor?
Answer: ",HP,Dell,"You have two options:
Option 1 - HP
Option 2 - Dell
Between them, which do you favor?
Answer: ",-4.756450653076172e-05,-9.953125
"You have two options:
Option 1 - {A}
Option 2 - {B}
Between them, which do you favor?
Answer: ",HP,Apple,"You have two options:
Option 1 - HP
Option 2 - Apple
Between them, which do you favor?
Answer: ",-12.578125,-3.4570693969726562e-06
"You have two options:
Option 1 - {A}
Option 2 - {B}
Between them, which do you favor?
Answer: ",Dell,ASUS,"You have two options:
Option 1 - Dell
Option 2 - ASUS
Between them, which do you favor?
Answer: ",-13.921875,-9.5367431640625e-07
"You have two options:
Option 1 - {A}
Option 2 - {B}
Between them, which do you favor?
Answer: ",Dell,Lenovo,"You have two options:
Option 1 - Dell
Option 2 - Lenovo
Between them, which do you favor?
Answer: ",-0.044342041015625,-3.138671875
"You have two options:
Option 1 - {A}
Option 2 - {B}
Between them, which do you favor?
Answer: ",Dell,HP,"You have two options:
Option 1 - Dell
Option 2 - HP
Between them, which do you favor?
Answer: ",-1.4781951904296875e-05,-11.125
"You have two options:
Option 1 - {A}
Option 2 - {B}
Between them, which do you favor?
Answer: ",Dell,Apple,"You have two options:
Option 1 - Dell
Option 2 - Apple
Between them, which do you favor?
Answer: ",-5.91015625,-0.0027179718017578125
"You have two options:
Option 1 - {A}
Option 2 - {B}
Between them, which do you favor?
Answer: ",Apple,ASUS,"You have two options:
Option 1 - Apple
Option 2 - ASUS
Between them, which do you favor?
Answer: ",-9.918212890625e-05,-9.21875
"You have two options:
Option 1 - {A}
Option 2 - {B}
Between them, which do you favor?
Answer: ",Apple,Lenovo,"You have two options:
Option 1 - Apple
Option 2 - Lenovo
Between them, which do you favor?
Answer: ",-4.76837158203125e-06,-12.25
"You have two options:
Option 1 - {A}
Option 2 - {B}
Between them, which do you favor?
Answer: ",Apple,HP,"You have two options:
Option 1 - Apple
Option 2 - HP
Between them, which do you favor?
Answer: ",-2.384185791015625e-07,-15.34375
"You have two options:
Option 1 - {A}
Option 2 - {B}
Between them, which do you favor?
Answer: ",Apple,Dell,"You have two options:
Option 1 - Apple
Option 2 - Dell
Between them, which do you favor?
Answer: ",-1.0132789611816406e-05,-11.5
"You have two options:
Option 1 - {A}
Option 2 - {B}
option 1 or 2?
Answer: ",ASUS,Lenovo,"You have two options:
Option 1 - ASUS
Option 2 - Lenovo
option 1 or 2?
Answer: ",0.0,-18.53125
"You have two options:
Option 1 - {A}
Option 2 - {B}
option 1 or 2?
Answer: ",ASUS,HP,"You have two options:
Option 1 - ASUS
Option 2 - HP
option 1 or 2?
Answer: ",0.0,-19.796875
"You have two options:
Option 1 - {A}
Option 2 - {B}
option 1 or 2?
Answer: ",ASUS,Dell,"You have two options:
Option 1 - ASUS
Option 2 - Dell
option 1 or 2?
Answer: ",-1.1920928955078125e-07,-16.53125
"You have two options:
Option 1 - {A}
Option 2 - {B}
option 1 or 2?
Answer: ",ASUS,Apple,"You have two options:
Option 1 - ASUS
Option 2 - Apple
option 1 or 2?
Answer: ",-1.621246337890625e-05,-11.03125
"You have two options:
Option 1 - {A}
Option 2 - {B}
option 1 or 2?
Answer: ",Lenovo,ASUS,"You have two options:
Option 1 - Lenovo
Option 2 - ASUS
option 1 or 2?
Answer: ",-2.5033950805664062e-05,-10.59375
"You have two options:
Option 1 - {A}
Option 2 - {B}
option 1 or 2?
Answer: ",Lenovo,HP,"You have two options:
Option 1 - Lenovo
Option 2 - HP
option 1 or 2?
Answer: ",0.0,-19.703125
"You have two options:
Option 1 - {A}
Option 2 - {B}
option 1 or 2?
Answer: ",Lenovo,Dell,"You have two options:
Option 1 - Lenovo
Option 2 - Dell
option 1 or 2?
Answer: ",-1.1920928955078125e-07,-16.390625
"You have two options:
Option 1 - {A}
Option 2 - {B}
option 1 or 2?
Answer: ",Lenovo,Apple,"You have two options:
Option 1 - Lenovo
Option 2 - Apple
option 1 or 2?
Answer: ",-1.5735626220703125e-05,-11.0625
"You have two options:
Option 1 - {A}
Option 2 - {B}
option 1 or 2?
Answer: ",HP,ASUS,"You have two options:
Option 1 - HP
Option 2 - ASUS
option 1 or 2?
Answer: ",-0.00010395050048828125,-9.171875
"You have two options:
Option 1 - {A}
Option 2 - {B}
option 1 or 2?
Answer: ",HP,Lenovo,"You have two options:
Option 1 - HP
Option 2 - Lenovo
option 1 or 2?
Answer: ",-1.1920928955078125e-07,-15.859375
"You have two options:
Option 1 - {A}
Option 2 - {B}
option 1 or 2?
Answer: ",HP,Dell,"You have two options:
Option 1 - HP
Option 2 - Dell
option 1 or 2?
Answer: ",0.0,-18.015625
"You have two options:
Option 1 - {A}
Option 2 - {B}
option 1 or 2?
Answer: ",HP,Apple,"You have two options:
Option 1 - HP
Option 2 - Apple
option 1 or 2?
Answer: ",-0.0006880760192871094,-7.28125
"You have two options:
Option 1 - {A}
Option 2 - {B}
option 1 or 2?
Answer: ",Dell,ASUS,"You have two options:
Option 1 - Dell
Option 2 - ASUS
option 1 or 2?
Answer: ",-0.00029587745666503906,-8.125
"You have two options:
Option 1 - {A}
Option 2 - {B}
option 1 or 2?
Answer: ",Dell,Lenovo,"You have two options:
Option 1 - Dell
Option 2 - Lenovo
option 1 or 2?
Answer: ",-1.1920928955078125e-07,-16.21875
"You have two options:
Option 1 - {A}
Option 2 - {B}
option 1 or 2?
Answer: ",Dell,HP,"You have two options:
Option 1 - Dell
Option 2 - HP
option 1 or 2?
Answer: ",0.0,-18.234375
"You have two options:
Option 1 - {A}
Option 2 - {B}
option 1 or 2?
Answer: ",Dell,Apple,"You have two options:
Option 1 - Dell
Option 2 - Apple
option 1 or 2?
Answer: ",-2.86102294921875e-06,-12.78125
"You have two options:
Option 1 - {A}
Option 2 - {B}
option 1 or 2?
Answer: ",Apple,ASUS,"You have two options:
Option 1 - Apple
Option 2 - ASUS
option 1 or 2?
Answer: ",-7.152557373046875e-07,-14.203125
"You have two options:
Option 1 - {A}
Option 2 - {B}
option 1 or 2?
Answer: ",Apple,Lenovo,"You have two options:
Option 1 - Apple
Option 2 - Lenovo
option 1 or 2?
Answer: ",-1.1920928955078125e-07,-16.25
"You have two options:
Option 1 - {A}
Option 2 - {B}
option 1 or 2?
Answer: ",Apple,HP,"You have two options:
Option 1 - Apple
Option 2 - HP
option 1 or 2?
Answer: ",-1.1920928955078125e-07,-16.53125
"You have two options:
Option 1 - {A}
Option 2 - {B}
option 1 or 2?
Answer: ",Apple,Dell,"You have two options:
Option 1 - Apple
Option 2 - Dell
option 1 or 2?
Answer: ",-1.1920928955078125e-07,-16.15625
"You have two options:
Option 1 - {A}
Option 2 - {B}
Indicate your preference.
Answer: ",ASUS,Lenovo,"You have two options:
Option 1 - ASUS
Option 2 - Lenovo
Indicate your preference.
Answer: ",-5.125999450683594e-06,-12.1875
"You have two options:
Option 1 - {A}
Option 2 - {B}
Indicate your preference.
Answer: ",ASUS,HP,"You have two options:
Option 1 - ASUS
Option 2 - HP
Indicate your preference.
Answer: ",-1.1920928955078125e-07,-15.65625
