item_a,item_b,template,score_single_a,score_single_b,score_group_a,score_group_b,score_ppl_a,score_ppl_b
NVDA,AMZN,Which do you prefer: {A} or {B}?,0.0,0.0,0.0027710795402526855,8.058547973632812e-05,-1.0029296875,-2.912109375
NVDA,TSLA,Which do you prefer: {A} or {B}?,0.0,0.0,0.002844095230102539,9.47117805480957e-05,-0.9970703125,-2.04296875
NVDA,META,Which do you prefer: {A} or {B}?,0.0,0.00023043155670166016,0.0027985572814941406,0.0032163262367248535,-0.6806640625,-8.375
META,AAPL,Which do you prefer: {A} or {B}?,0.011505126953125,0.0,0.0320582389831543,0.00018906593322753906,-4.46484375,-3.642578125
META,MSFT,Which do you prefer: {A} or {B}?,0.02386474609375,0.0,0.03833341598510742,0.0001226663589477539,-3.734375,-2.76171875
META,GOOG,Which do you prefer: {A} or {B}?,0.0166015625,0.0,0.03417927026748657,0.0001526474952697754,-4.09765625,-3.9453125
META,AMZN,Which do you prefer: {A} or {B}?,0.0192413330078125,0.0,0.041124939918518066,0.00016289949417114258,-3.951171875,-3.216796875
META,TSLA,Which do you prefer: {A} or {B}?,0.0188751220703125,0.0,0.03495532274246216,0.00014895200729370117,-3.96875,-2.431640625
META,NVDA,Which do you prefer: {A} or {B}?,0.013702392578125,0.0,0.023622453212738037,6.306171417236328e-05,-4.2890625,-1.9404296875
AAPL,MSFT,Choose one: {A} or {B}.,0.0,0.0,0.004875242710113525,0.0008812546730041504,-1.1669921875,-1.7099609375
AAPL,GOOG,Choose one: {A} or {B}.,0.0,0.0,0.004737913608551025,0.000626683235168457,-1.1923828125,-2.705078125
AAPL,AMZN,Choose one: {A} or {B}.,0.0,0.0,0.0040932297706604,0.0007458925247192383,-1.3515625,-2.416015625
AAPL,TSLA,Choose one: {A} or {B}.,0.0,0.0,0.00527578592300415,0.0007963776588439941,-1.357421875,-1.2900390625
AAPL,NVDA,Choose one: {A} or {B}.,0.0,0.0,0.00465017557144165,0.0007353425025939941,-1.3662109375,-1.732421875
AAPL,META,Choose one: {A} or {B}.,0.0,0.00594329833984375,0.004348814487457275,0.013415873050689697,-1.5361328125,-5.125
MSFT,AAPL,Choose one: {A} or {B}.,0.0,0.0,0.005218565464019775,0.0009065866470336914,-1.25,-1.78515625
MSFT,GOOG,Choose one: {A} or {B}.,0.0,0.0,0.005989193916320801,0.0006614923477172852,-1.5048828125,-3.0546875
MSFT,AMZN,Choose one: {A} or {B}.,0.0,0.0,0.005142271518707275,0.000741124153137207,-1.4208984375,-2.94921875
MSFT,TSLA,Choose one: {A} or {B}.,0.0,0.0,0.005920529365539551,0.0007892251014709473,-1.5498046875,-1.576171875
MSFT,NVDA,Choose one: {A} or {B}.,0.0,0.0,0.0050240159034729,0.0007238984107971191,-1.3740234375,-1.9443359375
MSFT,META,Choose one: {A} or {B}.,0.0,0.00212860107421875,0.005184292793273926,0.007857084274291992,-1.5703125,-6.15234375
GOOG,AAPL,Choose one: {A} or {B}.,0.0,0.0,0.006591916084289551,0.0006843805313110352,-1.7626953125,-1.9375
GOOG,MSFT,Choose one: {A} or {B}.,0.0,0.0,0.007354915142059326,0.0007005929946899414,-1.9453125,-2.134765625
GOOG,AMZN,Choose one: {A} or {B}.,0.0,0.0,0.006820857524871826,0.0006753206253051758,-2.07421875,-2.982421875
GOOG,TSLA,Choose one: {A} or {B}.,0.0,0.0,0.006454646587371826,0.0005775690078735352,-2.0625,-1.513671875
GOOG,NVDA,Choose one: {A} or {B}.,0.0,0.0,0.006763637065887451,0.0006390213966369629,-2.01171875,-2.009765625
GOOG,META,Choose one: {A} or {B}.,0.0,0.0015411376953125,0.005813777446746826,0.008195698261260986,-2.205078125,-6.4765625
AMZN,AAPL,Choose one: {A} or {B}.,0.0,0.0,0.00454336404800415,0.0009747743606567383,-1.8857421875,-1.8232421875
AMZN,MSFT,Choose one: {A} or {B}.,0.0,0.0,0.0054054856300354,0.0009180307388305664,-2.076171875,-1.9482421875
AMZN,GOOG,Choose one: {A} or {B}.,0.0,0.0,0.005241513252258301,0.0006667971611022949,-2.001953125,-2.9140625
AMZN,TSLA,Choose one: {A} or {B}.,0.0,0.0,0.005401670932769775,0.0008417367935180664,-1.939453125,-1.466796875
AMZN,NVDA,Choose one: {A} or {B}.,0.0,0.0,0.0052223801612854,0.0009437799453735352,-1.9169921875,-1.8173828125
AMZN,META,Choose one: {A} or {B}.,0.0,0.00417327880859375,0.004768431186676025,0.010412395000457764,-1.9208984375,-5.48046875
TSLA,AAPL,Choose one: {A} or {B}.,0.0,0.0,0.00460439920425415,0.0010510683059692383,-1.078125,-2.04296875
TSLA,MSFT,Choose one: {A} or {B}.,0.0,0.0,0.004020750522613525,0.0010825395584106445,-1.1201171875,-1.6962890625
TSLA,GOOG,Choose one: {A} or {B}.,0.0,0.0,0.004196286201477051,0.0008202791213989258,-1.208984375,-2.7265625
TSLA,AMZN,Choose one: {A} or {B}.,0.0,0.0,0.00414663553237915,0.0009618997573852539,-1.1982421875,-2.47265625
TSLA,NVDA,Choose one: {A} or {B}.,0.0,0.0,0.0042763352394104,0.0009613633155822754,-1.08984375,-1.98828125
TSLA,META,Choose one: {A} or {B}.,0.0,0.008880615234375,0.003645002841949463,0.02016669511795044,-1.1494140625,-4.72265625
NVDA,AAPL,Choose one: {A} or {B}.,0.0,0.0,0.004318296909332275,0.00041103363037109375,-1.1513671875,-1.2470703125
NVDA,MSFT,Choose one: {A} or {B}.,0.0,0.0,0.00426870584487915,0.0005512833595275879,-1.2080078125,-1.5712890625
NVDA,GOOG,Choose one: {A} or {B}.,0.0,0.0,0.00506216287612915,0.00042563676834106445,-1.2412109375,-2.552734375
NVDA,AMZN,Choose one: {A} or {B}.,0.0,0.0,0.005004942417144775,0.0005279183387756348,-1.27734375,-2.017578125
NVDA,TSLA,Choose one: {A} or {B}.,0.0,0.0,0.004280149936676025,0.0004763603210449219,-1.4423828125,-1.1591796875
NVDA,META,Choose one: {A} or {B}.,0.0,0.004550933837890625,0.0035439133644104004,0.012247800827026367,-1.1435546875,-5.39453125
META,AAPL,Choose one: {A} or {B}.,0.040252685546875,0.0,0.05285924673080444,0.0007663369178771973,-3.212890625,-2.125
META,MSFT,Choose one: {A} or {B}.,0.0263824462890625,0.0,0.03852367401123047,0.0006709694862365723,-3.634765625,-1.8935546875
META,GOOG,Choose one: {A} or {B}.,0.03387451171875,0.0,0.04645568132400513,0.0005870461463928223,-3.384765625,-3.3984375
META,AMZN,Choose one: {A} or {B}.,0.01934814453125,0.0,0.030527234077453613,0.0005841851234436035,-3.9453125,-2.498046875
META,TSLA,Choose one: {A} or {B}.,0.0139007568359375,0.0,0.023866891860961914,0.00046116113662719727,-4.27734375,-1.6416015625
META,NVDA,Choose one: {A} or {B}.,0.013275146484375,0.0,0.022448718547821045,0.0002129673957824707,-4.3203125,-1.8232421875
AAPL,MSFT,{A} vs. {B}: Which is your choice?,0.0,0.0,0.01629638671875,0.00034803152084350586,-2.427734375,-3.521484375
AAPL,GOOG,{A} vs. {B}: Which is your choice?,0.0,0.0,0.015398025512695312,0.0004475116729736328,-2.533203125,-3.87890625
AAPL,AMZN,{A} vs. {B}: Which is your choice?,0.0,0.0,0.014430999755859375,0.0003305673599243164,-2.326171875,-4.26171875
AAPL,TSLA,{A} vs. {B}: Which is your choice?,0.0,0.0,0.016953468322753906,0.0003591179847717285,-2.3671875,-2.3515625
AAPL,NVDA,{A} vs. {B}: Which is your choice?,0.0,0.0,0.017070770263671875,0.00026530027389526367,-2.34765625,-2.931640625
AAPL,META,{A} vs. {B}: Which is your choice?,0.0,0.0009379386901855469,0.01653003692626953,0.013810217380523682,-2.482421875,-6.97265625
MSFT,AAPL,{A} vs. {B}: Which is your choice?,0.0,0.0,0.014033317565917969,0.0004115104675292969,-1.865234375,-3.81640625
MSFT,GOOG,{A} vs. {B}: Which is your choice?,0.0,0.0,0.012233734130859375,0.0003345608711242676,-1.810546875,-4.0390625
MSFT,AMZN,{A} vs. {B}: Which is your choice?,0.0,0.0,0.008580684661865234,0.00026220083236694336,-1.6240234375,-4.5625
MSFT,TSLA,{A} vs. {B}: Which is your choice?,0.0,0.0,0.012938976287841797,0.0003515481948852539,-1.673828125,-2.498046875
MSFT,NVDA,{A} vs. {B}: Which is your choice?,0.0,0.0,0.012083053588867188,0.00022590160369873047,-1.9677734375,-3.25390625
MSFT,META,{A} vs. {B}: Which is your choice?,0.0,0.00128936767578125,0.010286331176757812,0.00855785608291626,-1.7109375,-6.65234375
GOOG,AAPL,{A} vs. {B}: Which is your choice?,0.0,0.0,0.019748687744140625,0.0007452964782714844,-2.55859375,-3.365234375
GOOG,MSFT,{A} vs. {B}: Which is your choice?,0.0,0.0,0.017581939697265625,0.000540614128112793,-2.580078125,-3.119140625
GOOG,AMZN,{A} vs. {B}: Which is your choice?,0.0,0.0,0.015735626220703125,0.00043761730194091797,-2.57421875,-4.296875
GOOG,TSLA,{A} vs. {B}: Which is your choice?,0.0,0.0,0.018286705017089844,0.0005441904067993164,-2.228515625,-2.359375
GOOG,NVDA,{A} vs. {B}: Which is your choice?,0.0,0.0,0.018602371215820312,0.0003685951232910156,-2.546875,-3.03515625
GOOG,META,{A} vs. {B}: Which is your choice?,0.0,0.0005774497985839844,0.015372276306152344,0.010045886039733887,-2.78125,-7.45703125
AMZN,AAPL,{A} vs. {B}: Which is your choice?,0.0,0.0,0.00900888442993164,0.0003604292869567871,-2.36328125,-3.4765625
AMZN,MSFT,{A} vs. {B}: Which is your choice?,0.0,0.0,0.008127689361572266,0.0002818107604980469,-2.416015625,-3.283203125
AMZN,GOOG,{A} vs. {B}: Which is your choice?,0.0,0.0,0.008226871490478516,0.00027000904083251953,-2.46875,-3.822265625
AMZN,TSLA,{A} vs. {B}: Which is your choice?,0.0,0.0,0.009072303771972656,0.00033211708068847656,-2.244140625,-2.44921875
AMZN,NVDA,{A} vs. {B}: Which is your choice?,0.0,0.0,0.009502887725830078,0.0002455711364746094,-2.46484375,-2.83203125
AMZN,META,{A} vs. {B}: Which is your choice?,0.0,0.00043654441833496094,0.008697032928466797,0.007825016975402832,-2.41015625,-7.73828125
TSLA,AAPL,{A} vs. {B}: Which is your choice?,0.0,0.0,0.0139007568359375,0.0005390644073486328,-1.337890625,-3.99609375
TSLA,MSFT,{A} vs. {B}: Which is your choice?,0.0,0.0,0.013706207275390625,0.0004253387451171875,-1.259765625,-3.23828125
TSLA,GOOG,{A} vs. {B}: Which is your choice?,0.0,0.0,0.01324462890625,0.0005316734313964844,-1.294921875,-3.623046875
TSLA,AMZN,{A} vs. {B}: Which is your choice?,0.0,0.0,0.012635231018066406,0.0004744529724121094,-1.3251953125,-4.03125
TSLA,NVDA,{A} vs. {B}: Which is your choice?,0.0,0.0,0.010738372802734375,0.0003025531768798828,-1.2080078125,-3.353515625
TSLA,META,{A} vs. {B}: Which is your choice?,0.0,0.00064849853515625,0.011444091796875,0.007701516151428223,-1.2978515625,-7.33984375
NVDA,AAPL,{A} vs. {B}: Which is your choice?,0.0,0.0,0.015265822410583496,0.00016224384307861328,-0.98583984375,-4.4765625
NVDA,MSFT,{A} vs. {B}: Which is your choice?,0.0,0.0,0.009850621223449707,0.00010573863983154297,-1.09765625,-3.1796875
NVDA,GOOG,{A} vs. {B}: Which is your choice?,0.0,0.0,0.01240551471710205,0.00015622377395629883,-1.0986328125,-3.41796875
NVDA,AMZN,{A} vs. {B}: Which is your choice?,0.0,0.0,0.01300358772277832,0.00012981891632080078,-1.37890625,-3.5390625
NVDA,TSLA,{A} vs. {B}: Which is your choice?,0.0,0.0,0.01904463768005371,0.0001761913299560547,-1.185546875,-2.212890625
NVDA,META,{A} vs. {B}: Which is your choice?,0.0,6.0439109802246094e-05,0.012370586395263672,0.002034306526184082,-0.98095703125,-9.7109375
META,AAPL,{A} vs. {B}: Which is your choice?,0.004184722900390625,0.0,0.051355838775634766,0.0006716251373291016,-5.4765625,-3.328125
META,MSFT,{A} vs. {B}: Which is your choice?,0.012969970703125,0.0,0.0655055046081543,0.0005297660827636719,-4.34375,-2.57421875
META,GOOG,{A} vs. {B}: Which is your choice?,0.0038890838623046875,0.0,0.05521082878112793,0.0007173418998718262,-5.55078125,-3.47265625
META,AMZN,{A} vs. {B}: Which is your choice?,0.005924224853515625,0.0,0.0610659122467041,0.000424802303314209,-5.12890625,-3.208984375
META,TSLA,{A} vs. {B}: Which is your choice?,0.005886077880859375,0.0,0.0663762092590332,0.0006145834922790527,-5.13671875,-2.388671875
META,NVDA,{A} vs. {B}: Which is your choice?,0.01155853271484375,0.0,0.15897846221923828,0.00033146142959594727,-4.4609375,-2.966796875
AAPL,MSFT,Select your preferred option: {A} or {B}.,0.0,0.0,0.003416121006011963,0.00023430585861206055,-1.3046875,-3.689453125
AAPL,GOOG,Select your preferred option: {A} or {B}.,0.0,0.0,0.0036125779151916504,0.00023096799850463867,-1.41796875,-4.1171875
AAPL,AMZN,Select your preferred option: {A} or {B}.,0.0,0.0,0.0028725266456604004,0.00025898218154907227,-1.3408203125,-4.3125
AAPL,TSLA,Select your preferred option: {A} or {B}.,0.0,0.0,0.003019392490386963,0.00027877092361450195,-1.4765625,-2.33984375
AAPL,NVDA,Select your preferred option: {A} or {B}.,0.0,0.0,0.0025025010108947754,0.00021702051162719727,-1.4208984375,-3.419921875
AAPL,META,Select your preferred option: {A} or {B}.,0.0,0.0001842975616455078,0.0030212998390197754,0.0014712214469909668,-1.5078125,-8.6015625
MSFT,AAPL,Select your preferred option: {A} or {B}.,0.0,0.0,0.003900587558746338,0.00033551454544067383,-1.7744140625,-2.61328125
MSFT,GOOG,Select your preferred option: {A} or {B}.,0.0,0.0,0.006168484687805176,0.0002930760383605957,-2.12890625,-4.015625
MSFT,AMZN,Select your preferred option: {A} or {B}.,0.0,0.0,0.005325436592102051,0.00035959482192993164,-1.9580078125,-4.1875
MSFT,TSLA,Select your preferred option: {A} or {B}.,0.0,0.0,0.00437551736831665,0.00037342309951782227,-1.9345703125,-2.337890625
MSFT,NVDA,Select your preferred option: {A} or {B}.,0.0,0.0,0.0037041306495666504,0.00030881166458129883,-1.7529296875,-3.04296875
MSFT,META,Select your preferred option: {A} or {B}.,0.0,0.0002505779266357422,0.004917263984680176,0.0019445419311523438,-2.03125,-8.2890625
GOOG,AAPL,Select your preferred option: {A} or {B}.,0.0,0.0,0.005390346050262451,0.00028139352798461914,-2.0625,-2.9375
GOOG,MSFT,Select your preferred option: {A} or {B}.,0.0,0.0,0.0068895816802978516,0.0002611875534057617,-2.392578125,-3.404296875
GOOG,AMZN,Select your preferred option: {A} or {B}.,0.0,0.0,0.0051119327545166016,0.0002429485321044922,-2.56640625,-4.6171875
GOOG,TSLA,Select your preferred option: {A} or {B}.,0.0,0.0,0.004188716411590576,0.0002557039260864258,-2.609375,-2.3515625
GOOG,NVDA,Select your preferred option: {A} or {B}.,0.0,0.0,0.0049059391021728516,0.0002480745315551758,-2.23046875,-3.43359375
GOOG,META,Select your preferred option: {A} or {B}.,0.0,7.784366607666016e-05,0.0054132938385009766,0.0010460615158081055,-2.533203125,-9.4609375
AMZN,AAPL,Select your preferred option: {A} or {B}.,0.0,0.0,0.002908766269683838,0.00035583972930908203,-2.060546875,-2.630859375
AMZN,MSFT,Select your preferred option: {A} or {B}.,0.0,0.0,0.0046272873878479,0.00037419795989990234,-2.095703125,-2.919921875
AMZN,GOOG,Select your preferred option: {A} or {B}.,0.0,0.0,0.004631161689758301,0.0002938508987426758,-2.150390625,-3.4375
AMZN,TSLA,Select your preferred option: {A} or {B}.,0.0,0.0,0.0037842392921447754,0.00041162967681884766,-2.044921875,-2.234375
AMZN,NVDA,Select your preferred option: {A} or {B}.,0.0,0.0,0.003377974033355713,0.0003560185432434082,-1.9873046875,-2.55078125
AMZN,META,Select your preferred option: {A} or {B}.,0.0,0.0004830360412597656,0.003740370273590088,0.0024911165237426758,-2.03515625,-7.63671875
TSLA,AAPL,Select your preferred option: {A} or {B}.,0.0,0.0,0.003431379795074463,0.0004501938819885254,-1.2548828125,-3.044921875
TSLA,MSFT,Select your preferred option: {A} or {B}.,0.0,0.0,0.0039253830909729,0.0004544854164123535,-1.296875,-3.095703125
TSLA,GOOG,Select your preferred option: {A} or {B}.,0.0,0.0,0.0040779709815979,0.00039130449295043945,-1.3349609375,-3.736328125
TSLA,AMZN,Select your preferred option: {A} or {B}.,0.0,0.0,0.003641188144683838,0.0004776120185852051,-1.3525390625,-4.05078125
TSLA,NVDA,Select your preferred option: {A} or {B}.,0.0,0.0,0.003332197666168213,0.000410616397857666,-1.248046875,-2.73046875
TSLA,META,Select your preferred option: {A} or {B}.,0.0,0.0006442070007324219,0.003538191318511963,0.0028316378593444824,-1.4013671875,-7.34765625
NVDA,AAPL,Select your preferred option: {A} or {B}.,0.0,0.0,0.002399444580078125,0.0001430511474609375,-1.345703125,-2.669921875
NVDA,MSFT,Select your preferred option: {A} or {B}.,0.0,0.0,0.003320753574371338,0.0002206563949584961,-1.3232421875,-2.912109375
NVDA,GOOG,Select your preferred option: {A} or {B}.,0.0,0.0,0.003675520420074463,0.0001627206802368164,-1.5517578125,-3.5
NVDA,AMZN,Select your preferred option: {A} or {B}.,0.0,0.0,0.0032845139503479004,0.00023794174194335938,-1.373046875,-3.359375
NVDA,TSLA,Select your preferred option: {A} or {B}.,0.0,0.0,0.002977430820465088,0.0002313852310180664,-1.47265625,-2.09375
NVDA,META,Select your preferred option: {A} or {B}.,0.0,0.00041222572326660156,0.0029068589210510254,0.0024767518043518066,-1.2099609375,-7.79296875
META,AAPL,Select your preferred option: {A} or {B}.,0.007183074951171875,0.0,0.0190964937210083,0.00032073259353637695,-4.9375,-2.7890625
META,MSFT,Select your preferred option: {A} or {B}.,0.010040283203125,0.0,0.020895779132843018,0.0003154873847961426,-4.6015625,-3.029296875
META,GOOG,Select your preferred option: {A} or {B}.,0.0080108642578125,0.0,0.019116640090942383,0.0003281235694885254,-4.828125,-4.2734375
META,AMZN,Select your preferred option: {A} or {B}.,0.00759124755859375,0.0,0.018673837184906006,0.00038701295852661133,-4.87890625,-3.4921875
META,TSLA,Select your preferred option: {A} or {B}.,0.00545501708984375,0.0,0.014249563217163086,0.0003712773323059082,-5.2109375,-2.228515625
META,NVDA,Select your preferred option: {A} or {B}.,0.008392333984375,0.0,0.017346739768981934,0.00016754865646362305,-4.78125,-1.974609375
AAPL,MSFT,"Pick one: {A}, {B}.",0.0,0.0,0.0048714280128479,0.0008335709571838379,-1.8828125,-2.85546875
AAPL,GOOG,"Pick one: {A}, {B}.",0.0,0.0,0.00483328104019165,0.00043588876724243164,-2.21484375,-3.212890625
AAPL,AMZN,"Pick one: {A}, {B}.",0.0,0.0,0.0045204758644104,0.0008235573768615723,-1.986328125,-3.265625
AAPL,TSLA,"Pick one: {A}, {B}.",0.0,0.0,0.003339827060699463,0.0005846619606018066,-2.208984375,-1.720703125
AAPL,NVDA,"Pick one: {A}, {B}.",0.0,0.0,0.003952085971832275,0.0008822083473205566,-1.8974609375,-2.61328125
AAPL,META,"Pick one: {A}, {B}.",0.0,0.0024127960205078125,0.003648817539215088,0.00467836856842041,-2.04296875,-6.02734375
MSFT,AAPL,"Pick one: {A}, {B}.",0.0,0.0,0.003812849521636963,0.000532686710357666,-2.412109375,-2.6796875
MSFT,GOOG,"Pick one: {A}, {B}.",0.0,0.0,0.007438778877258301,0.0005345940589904785,-2.19140625,-3.185546875
MSFT,AMZN,"Pick one: {A}, {B}.",0.0,0.0,0.00558096170425415,0.0008040070533752441,-2.240234375,-3.505859375
MSFT,TSLA,"Pick one: {A}, {B}.",0.0,0.0,0.0043373703956604,0.0006752610206604004,-2.14453125,-1.69921875
MSFT,NVDA,"Pick one: {A}, {B}.",0.0,0.0,0.004844725131988525,0.0008288025856018066,-2.072265625,-2.654296875
MSFT,META,"Pick one: {A}, {B}.",0.0,0.0019893646240234375,0.004623472690582275,0.0045792460441589355,-2.037109375,-6.21875
GOOG,AAPL,"Pick one: {A}, {B}.",0.0,0.0,0.004005491733551025,0.000559389591217041,-2.205078125,-2.5390625
GOOG,MSFT,"Pick one: {A}, {B}.",0.0,0.0,0.006168484687805176,0.000790715217590332,-2.16796875,-2.642578125
GOOG,AMZN,"Pick one: {A}, {B}.",0.0,0.0,0.005355894565582275,0.0008407831192016602,-2.1328125,-3.2109375
GOOG,TSLA,"Pick one: {A}, {B}.",0.0,0.0,0.0038567185401916504,0.0005779862403869629,-2.271484375,-1.556640625
GOOG,NVDA,"Pick one: {A}, {B}.",0.0,0.0,0.004501402378082275,0.0008793473243713379,-1.966796875,-2.189453125
GOOG,META,"Pick one: {A}, {B}.",0.0,0.0021514892578125,0.004280149936676025,0.004871547222137451,-2.076171875,-6.140625
AMZN,AAPL,"Pick one: {A}, {B}.",0.0,0.0,0.00458914041519165,0.0007854104042053223,-2.591796875,-2.345703125
AMZN,MSFT,"Pick one: {A}, {B}.",0.0,0.0,0.007247984409332275,0.0013304948806762695,-2.484375,-2.494140625
AMZN,GOOG,"Pick one: {A}, {B}.",0.0,0.0,0.01046764850616455,0.0008011460304260254,-2.2578125,-2.373046875
AMZN,TSLA,"Pick one: {A}, {B}.",0.0,0.0,0.00458914041519165,0.0009399056434631348,-2.30078125,-1.6728515625
AMZN,NVDA,"Pick one: {A}, {B}.",0.0,0.0,0.00490957498550415,0.0017367005348205566,-2.16015625,-2.296875
AMZN,META,"Pick one: {A}, {B}.",0.0,0.0035533905029296875,0.004562437534332275,0.006670534610748291,-2.181640625,-5.640625
TSLA,AAPL,"Pick one: {A}, {B}.",0.0,0.0,0.0028801560401916504,0.0006580948829650879,-1.3056640625,-2.537109375
TSLA,MSFT,"Pick one: {A}, {B}.",0.0,0.0,0.004066526889801025,0.0010863542556762695,-1.169921875,-2.28515625
TSLA,GOOG,"Pick one: {A}, {B}.",0.0,0.0,0.004386961460113525,0.0006223917007446289,-1.2509765625,-2.66015625
TSLA,AMZN,"Pick one: {A}, {B}.",0.0,0.0,0.0044441819190979,0.001080632209777832,-1.2060546875,-2.591796875
TSLA,NVDA,"Pick one: {A}, {B}.",0.0,0.0,0.003439009189605713,0.0010004639625549316,-1.146484375,-2.171875
TSLA,META,"Pick one: {A}, {B}.",0.0,0.00554656982421875,0.0034447312355041504,0.009647548198699951,-1.12890625,-5.1953125
NVDA,AAPL,"Pick one: {A}, {B}.",0.0,0.0,0.004730284214019775,0.0005875229835510254,-2.341796875,-2.212890625
NVDA,MSFT,"Pick one: {A}, {B}.",0.0,0.0,0.00617605447769165,0.0008040070533752441,-1.8125,-2.287109375
NVDA,GOOG,"Pick one: {A}, {B}.",0.0,0.0,0.006939053535461426,0.00045758485794067383,-2.111328125,-2.626953125
NVDA,AMZN,"Pick one: {A}, {B}.",0.0,0.0,0.006607115268707275,0.0009441971778869629,-2.005859375,-2.837890625
NVDA,TSLA,"Pick one: {A}, {B}.",0.0,0.0,0.00425344705581665,0.0006423592567443848,-2.490234375,-1.4365234375
NVDA,META,"Pick one: {A}, {B}.",0.0,0.00357818603515625,0.006088376045227051,0.008091390132904053,-2.080078125,-5.6328125
